id,movie_path,dimension,hand,stimulus_type,order_emojis_slider, block,block,luminance,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,FMS_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Enojo,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,subbloque_number,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
991,../stimuli/practice_videos/2D/991.mp4,valence,right,negative,direct,0,,,0,0,0,0,,,,,"[[0.0, 6.70000008540228e-05], [0.0, 0.016700499996659346], [0.0, 0.033115899990662], [0.0, 0.05724309998913668], [0.0, 0.07373839999490883], [0.0, 0.11424929999338929], [0.0, 0.16098179999971762], [0.0, 0.2071424999885494], [0.0, 0.2552397999970708], [0.0, 0.3219583999889437], [0.0, 0.3926233999955002], [0.0, 0.4605466999928467], [0.0, 0.5294129999965662], [0.0, 0.598267900000792], [0.0, 0.6701135999901453], [0.0, 0.7375014999997802], [0.0, 0.8098167999996804], [0.0, 0.8782708999933675], [0.0, 0.9513288000016473], [0.0, 1.0215070999984164], [0.0, 1.1151793000026373], [0.0, 1.1835049999936018], [0.0, 1.2521333999902708], [0.0, 1.3501680999906966], [0.0, 1.4229727999918396], [0.0, 1.5193713999906322], [0.0, 1.6182585999922594], [0.0, 1.6881713999900967], [0.0, 1.7857992999925045], [0.0, 1.883214000001317], [0.0, 1.9582579999987502], [0.0, 2.0560298999916995], [0.0, 2.1521138999960385], [0.0, 2.249246499995934], [0.0, 2.3499601999938022], [0.0, 2.4206105999910505], [0.0, 2.5207458999939263], [0.0, 2.619273099990096], [0.0, 2.715008699989994], [0.0, 2.7909239000000525], [0.0, 2.889478999990388], [0.0, 2.987369199996465], [0.0, 3.0854286999965552], [0.0, 3.183141599991359], [0.0, 3.2814455999905476], [0.0, 3.355303799995454], [0.0, 3.452916099995491], [0.0, 3.553313199998229], [0.0, 3.650150699992082], [0.0, 3.751111099991249], [0.0, 3.847460699995281], [0.0, 3.9222313999925973], [0.0, 4.019951099995524], [0.0, 4.118631899997126], [0.0, 4.217349599988665], [0.0, 4.288188999998965], [0.0, 4.387210000000778], [0.0, 4.484117200001492], [0.0, 4.584642599991639], [0.0, 4.682336199999554], [0.0, 4.75350299999991], [0.0, 4.851831199994194], [0.0, 4.950150899996515], [0.0, 5.048032399994554], [0.0, 5.123848999995971], [0.0, 5.218688199995086], [0.0, 5.317244399993797], [0.0, 5.415179399991757], [0.0, 5.4889718999911565], [0.0, 5.587363300001016], [0.0, 5.6852696999994805], [0.0, 5.7858952999959], [0.0, 5.883645800000522], [0.0, 5.955698999998276], [0.0, 6.055356999990181], [0.0, 6.153417900000932], [0.0, 6.249507399988943], [0.0, 6.347413800001959], [0.0, 6.422762799993507], [0.0, 6.5186783999961335], [0.0, 6.619599899990135], [0.0, 6.715600499999709], [0.0, 6.813688499998534], [0.0, 6.887062900001183], [0.0, 6.9845557999942685], [0.0, 7.082864199997857], [0.0, 7.1809606999886455], [0.0, 7.2545481999986805], [0.0, 7.355041499991785], [0.0, 7.4503690999990795], [0.0, 7.548039399989648], [0.0, 7.620719500002451], [0.0, 7.718018300001859], [0.0, 7.817243799989228], [0.0, 7.914004399994155], [0.0, 7.987871099991025], [0.0, 8.085702399999718], [0.0, 8.184800299990457], [0.6846199437651705, 8.283858599999803], [0.6846199437651705, 8.382885799990618], [0.6846199437651705, 8.482933299994329], [0.6846199437651705, 8.557352499992703], [0.6846199437651705, 8.652488399995491], [0.6846199437651705, 8.752773300002445], [0.6846199437651705, 8.851191099995049], [0.6846199437651705, 8.94796609999321], [0.6846199437651705, 9.021426999999676], [0.6846199437651705, 9.118340000000899], [0.6846199437651705, 9.21720679999271], [0.6846199437651705, 9.316131999992649], [0.6846199437651705, 9.417168799991487], [0.6846199437651705, 9.488251000002492], [0.6846199437651705, 9.594924099990749], [0.6846199437651705, 9.69467579999764], [0.6846199437651705, 9.792606199989677], [0.6846199437651705, 9.89203489999636], [0.6846199437651705, 9.990286100000958], [0.6846199437651705, 10.086168199995882], [0.6846199437651705, 10.183887399995001], [0.6846199437651705, 10.281216899995343], [0.6846199437651705, 10.355262500001118], [0.6846199437651705, 10.45501289999811], [0.6846199437651705, 10.554002999997465], [0.6846199437651705, 10.650996399999713], [0.6846199437651705, 10.747139899991453], [0.6846199437651705, 10.821070899997721], [0.6846199437651705, 10.920208499999717], [0.6846199437651705, 11.018749199996819], [0.6846199437651705, 11.114816200002679], [0.6846199437651705, 11.187688199992408], [0.6846199437651705, 11.285456199999317], [0.6846199437651705, 11.388651599991135], [0.6846199437651705, 11.484457899990957], [0.6846199437651705, 11.58375309999974], [0.6846199437651705, 11.684868500000448], [0.6846199437651705, 11.781805499995244], [0.6846199437651705, 11.856208700002753], [0.6846199437651705, 11.954357099995832], [0.6846199437651705, 12.055184700002428], [0.6846199437651705, 12.149565499988967], [0.6846199437651705, 12.250221900001634], [0.6846199437651705, 12.347681300001568], [0.6846199437651705, 12.42218939999293], [0.6846199437651705, 12.52204769999662], [0.6846199437651705, 12.617889799992554], [0.6846199437651705, 12.719440299988491], [0.6846199437651705, 12.818674099995405], [0.6846199437651705, 12.915626499991049], [0.6846199437651705, 13.013785699993605], [0.6846199437651705, 13.08636819999083], [0.6846199437651705, 13.184241299997666], [0.6846199437651705, 13.284073599992553], [0.6846199437651705, 13.3811832999927], [0.6846199437651705, 13.454123799994704], [0.6846199437651705, 13.551604399995995], [0.6846199437651705, 13.651498299994273], [0.6846199437651705, 13.750337899997248], [0.6846199437651705, 13.852156599998125], [0.6846199437651705, 13.948280500000692], [0.6846199437651705, 14.02469549998932], [0.6846199437651705, 14.123399999996764], [0.6846199437651705, 14.219462199995178], [0.6846199437651705, 14.32102039999154], [0.6846199437651705, 14.416163299989421], [0.6846199437651705, 14.514603099989472], [0.6846199437651705, 14.587719699993613], [0.6846199437651705, 14.688533099993947], [0.6846199437651705, 14.784837300001527], [0.6846199437651705, 14.88346620000084], [0.6846199437651705, 14.983763999989606], [0.6846199437651705, 15.055467799989856], [0.6846199437651705, 15.152991900002235], [0.6846199437651705, 15.25151879999612], [0.6846199437651705, 15.350252299991553], [0.6846199437651705, 15.446674999999232], [0.6846199437651705, 15.5188605000003], [0.6846199437651705, 15.619830899988301], [0.6846199437651705, 15.717920199997025], [0.6846199437651705, 15.81357709999429], [0.6846199437651705, 15.888065099992673], [0.6846199437651705, 15.983377399999881], [0.6846199437651705, 16.08207579998998], [0.6846199437651705, 16.158578099988517], [0.6846199437651705, 16.25405969998974], [0.6846199437651705, 16.35336379999353], [0.6846199437651705, 16.45342140000139], [0.6846199437651705, 16.549817199993413], [0.6846199437651705, 16.647724099995685], [0.6846199437651705, 16.722399599995697], [0.6846199437651705, 16.818645699997433], [0.6846199437651705, 16.917189200001303], [0.6846199437651705, 17.013448400000925], [0.6846199437651705, 17.086522199999308], [0.6846199437651705, 17.18361759999243], [0.6846199437651705, 17.2815561999887], [0.6846199437651705, 17.354485699994257], [0.6846199437651705, 17.452193799996166], [0.6846199437651705, 17.551090699998895], [0.6846199437651705, 17.64889939999557], [0.6846199437651705, 17.722186099999817], [0.6846199437651705, 17.820396600000095], [0.6846199437651705, 17.91758860000118], [0.6846199437651705, 18.016202799990424], [0.6846199437651705, 18.11476009999751], [0.6846199437651705, 18.190575299988268], [0.6846199437651705, 18.287430600001244], [0.6846199437651705, 18.3869973999972], [0.6846199437651705, 18.482105799994315], [0.6846199437651705, 18.58024709999154], [0.6846199437651705, 18.655139499998768], [0.6846199437651705, 18.753024499994353], [0.6846199437651705, 18.849197899995488], [0.6846199437651705, 18.94753239999409], [0.6846199437651705, 19.021174299996346], [0.6846199437651705, 19.119083400000818], [0.6846199437651705, 19.216707499988843], [0.6846199437651705, 19.315145100001246], [0.6846199437651705, 19.388472999999067], [0.6846199437651705, 19.48473749999539], [0.6846199437651705, 19.582025600000634], [0.6846199437651705, 19.65549689999898], [0.6846199437651705, 19.752735399990343], [0.6846199437651705, 19.85009700000228], [0.6846199437651705, 19.947924199994304], [0.6846199437651705, 20.02162079999107], [0.6846199437651705, 20.121852299998864], [0.6846199437651705, 20.218609699993976], [0.6846199437651705, 20.316391399988788], [0.6846199437651705, 20.41372089998913], [0.6846199437651705, 20.489840399997775], [0.6846199437651705, 20.58592569999746], [0.6846199437651705, 20.684009799995692], [0.6846199437651705, 20.782844599991222], [0.6846199437651705, 20.880960700000287], [0.6846199437651705, 20.954788000002736], [0.6846199437651705, 21.056647799996426], [0.6846199437651705, 21.151954899993143], [0.6846199437651705, 21.250636199998553], [0.6846199437651705, 21.35076279999339], [0.6846199437651705, 21.448828399996273], [0.6846199437651705, 21.520725700000185], [0.6846199437651705, 21.618413099989993], [0.6846199437651705, 21.717381299997214], [0.6846199437651705, 21.815447499990114], [0.6846199437651705, 21.890769299992826], [0.6846199437651705, 21.986701899993932], [0.6846199437651705, 22.086531399996602], [0.6846199437651705, 22.18228769999405], [0.6846199437651705, 22.281171800001175], [0.6846199437651705, 22.361042599994107], [0.6846199437651705, 22.455021999994642], [0.6846199437651705, 22.552207599990652], [0.6846199437651705, 22.65073319998919], [0.6846199437651705, 22.74985039999592], [0.6846199437651705, 22.85074789999635], [0.6846199437651705, 22.92129549999663], [0.6846199437651705, 23.019592600001488], [0.6846199437651705, 23.117345299993758], [0.6846199437651705, 23.217961699992884], [0.6846199437651705, 23.287950300000375], [0.6846199437651705, 23.3875141999888], [0.6846199437651705, 23.484160299994983], [0.6846199437651705, 23.581964700002572], [0.6846199437651705, 23.65545559999009], [0.6846199437651705, 23.75561110000126], [0.6846199437651705, 23.85086489999958], [0.6846199437651705, 23.95166639999661], [0.6846199437651705, 24.04680240000016], [0.6846199437651705, 24.12237479999021]]",0.0,None,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.0028713000065181404], [0.0, 0.008120700003928505], [0.0, 0.01873630000045523], [0.0, 0.03500930000154767], [0.0, 0.0521469000086654], [0.0, 0.06883090001065284], [0.0, 0.085143500007689], [0.0, 0.10205159999895841], [0.0, 0.11820550000993535], [0.0, 0.13566630000423174], [0.0, 0.15215920000628103], [0.0, 0.1682279000087874], [0.0, 0.1855348000099184], [0.0, 0.20149750000564381], [0.0, 0.21874490000482183], [0.0, 0.23511790001066402], [0.0, 0.25154480000492185], [0.0, 0.26781960000516847], [0.0, 0.2852016000106232], [0.0, 0.301139700008207], [0.0, 0.31839600000239443], [0.0, 0.3345318000065163], [0.0, 0.35123500000918284], [0.0, 0.3678851000004215], [0.0, 0.384573300005286], [0.0, 0.4011852999974508], [0.0, 0.4180220999987796], [0.0, 0.434800200004247], [0.0, 0.45124970001052134], [0.0, 0.46717760000319686], [0.0, 0.48421439999947324], [0.0, 0.5005996000109008], [0.0, 0.5176649000059115], [0.0, 0.5339592000091216], [0.0, 0.5505262000078801], [0.0, 0.5672344000049634], [0.0, 0.5840667000011308], [0.0, 0.6006150000030175], [0.0, 0.6172194000100717], [0.0, 0.6340268000058131], [0.0, 0.6506580999994185], [0.0, 0.6672988000063924], [0.0, 0.6840632000094047], [0.0, 0.700614500005031], [0.0, 0.7172615000017686], [0.0, 0.7340718000050401], [0.0, 0.7507151000027079], [0.0, 0.7673555000073975], [0.0, 0.7839651000103913]]","[[140.0, 0.0028713000065181404], [140.0, 0.008120700003928505], [140.0, 0.01873630000045523], [140.0, 0.03500930000154767], [140.0, 0.0521469000086654], [140.0, 0.06883090001065284], [140.0, 0.085143500007689], [140.0, 0.10205159999895841], [140.0, 0.11820550000993535], [140.0, 0.13566630000423174], [140.0, 0.15215920000628103], [140.0, 0.1682279000087874], [140.0, 0.1855348000099184], [140.0, 0.20149750000564381], [140.0, 0.21874490000482183], [140.0, 0.23511790001066402], [140.0, 0.25154480000492185], [140.0, 0.26781960000516847], [140.0, 0.2852016000106232], [140.0, 0.301139700008207], [140.0, 0.31839600000239443], [140.0, 0.3345318000065163], [140.0, 0.35123500000918284], [140.0, 0.3678851000004215], [140.0, 0.384573300005286], [140.0, 0.4011852999974508], [140.0, 0.4180220999987796], [140.0, 0.434800200004247], [140.0, 0.45124970001052134], [140.0, 0.46717760000319686], [140.0, 0.48421439999947324], [140.0, 0.5005996000109008], [140.0, 0.5176649000059115], [140.0, 0.5339592000091216], [140.0, 0.5505262000078801], [140.0, 0.5672344000049634], [140.0, 0.5840667000011308], [140.0, 0.6006150000030175], [140.0, 0.6172194000100717], [140.0, 0.6340268000058131], [140.0, 0.6506580999994185], [140.0, 0.6672988000063924], [140.0, 0.6840632000094047], [140.0, 0.700614500005031], [140.0, 0.7172615000017686], [140.0, 0.7340718000050401], [140.0, 0.7507151000027079], [140.0, 0.7673555000073975], [140.0, 0.7839651000103913]]","[[0.0, 0.0028713000065181404], [0.0, 0.008120700003928505], [0.0, 0.01873630000045523], [0.0, 0.03500930000154767], [0.0, 0.0521469000086654], [0.0, 0.06883090001065284], [0.0, 0.085143500007689], [0.0, 0.10205159999895841], [0.0, 0.11820550000993535], [0.0, 0.13566630000423174], [0.0, 0.15215920000628103], [0.0, 0.1682279000087874], [0.0, 0.1855348000099184], [0.0, 0.20149750000564381], [0.0, 0.21874490000482183], [0.0, 0.23511790001066402], [0.0, 0.25154480000492185], [0.0, 0.26781960000516847], [0.0, 0.2852016000106232], [0.0, 0.301139700008207], [0.0, 0.31839600000239443], [0.0, 0.3345318000065163], [0.0, 0.35123500000918284], [0.0, 0.3678851000004215], [0.0, 0.384573300005286], [0.0, 0.4011852999974508], [0.0, 0.4180220999987796], [0.0, 0.434800200004247], [0.0, 0.45124970001052134], [0.0, 0.46717760000319686], [0.0, 0.48421439999947324], [0.0, 0.5005996000109008], [0.0, 0.5176649000059115], [0.0, 0.5339592000091216], [0.0, 0.5505262000078801], [0.0, 0.5672344000049634], [0.0, 0.5840667000011308], [0.0, 0.6006150000030175], [0.0, 0.6172194000100717], [0.0, 0.6340268000058131], [0.0, 0.6506580999994185], [0.0, 0.6672988000063924], [0.0, 0.6840632000094047], [0.0, 0.700614500005031], [0.0, 0.7172615000017686], [0.0, 0.7340718000050401], [0.0, 0.7507151000027079], [0.0, 0.7673555000073975], [0.0, 0.7839651000103913]]",,901b,A,non_immersive,No,,2024-07-03_14h46.14.984,Experiment_VR_non_immersive,60.00970957333542,
