id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
99,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[0.0, 0.014883499999996275], [0.0, 0.03145109999604756], [0.0, 0.04812369999854127], [0.0, 0.06470579999586334], [0.0, 0.08136340000055498], [0.0, 0.09807939999882365], [0.0, 0.11468059999606339], [0.0, 0.13139789999695495], [0.0, 0.14837689999694703], [0.0, 0.1645219999991241], [0.0, 0.18134699999791337], [0.0, 0.19804289999592584], [0.0, 0.21471870000095805], [0.0, 0.23138319999998203], [0.0, 0.2480028999998467], [0.0, 0.2646882999979425], [0.0, 0.2813416999997571], [0.0, 0.29788420000113547], [0.0, 0.31468849999509985], [0.0, 0.331341799996153], [0.0, 0.3478685000009136], [0.0, 0.36468069999682484], [0.0, 0.38146689999848604], [0.0, 0.398016799998004], [0.0, 0.4146905000015977], [0.0, 0.43126829999528127], [0.0, 0.4478856999994605], [0.0, 0.46470899999985704], [0.0, 0.4813720999954967], [0.0, 0.4981039999984205], [0.0, 0.5147149999975227], [0.0, 0.5314012999951956], [0.0, 0.5480284000004758], [0.0, 0.56468809999933], [0.0, 0.5813266999975895], [0.0, 0.5983264999958919], [0.0, 0.6146755000008852], [0.0, 0.6313569999983883], [0.0, 0.6480793000009726], [0.0, 0.6646747999984655], [0.0, 0.6812172999998438], [0.0, 0.6978668000010657], [0.0, 0.714684300000954], [0.0, 0.7313920999949914], [0.0, 0.7479893999989145], [0.0, 0.7646955000018352], [0.0, 0.7813238999951864], [0.0, 0.7980944000009913], [0.0, 0.8146760000017821], [0.0, 0.8313487999985227], [0.0, 0.847997500000929], [0.0, 0.864677199999278], [0.0, 0.8813337999963551], [0.0, 0.8980272999979206], [0.0, 0.9147283999991487], [0.0, 0.9313981999948737], [0.0, 0.9480687999966904], [0.0, 0.9646721999961301], [0.0, 0.9813298000008217], [0.0, 0.9980786999949487], [0.0, 1.0146875999998883], [0.0, 1.031407099995704], [0.0, 1.0480682999987039], [0.0, 1.0646790999962832], [0.0, 1.0813134999989416], [0.0, 1.0980641999994987], [0.0, 1.1146911999967415], [0.0, 1.1313841000010143], [0.0, 1.1480426999987685], [0.0, 1.1646865000002435], [0.0, 1.1812032999951043], [0.0, 1.1979310999959125], [0.0, 1.2145554999951855], [0.0, 1.2313739999954123], [0.0, 1.2480833000008715], [0.0, 1.2647787999958382], [0.0, 1.2813377999991644], [0.0, 1.2980413999976008], [0.0, 1.3146850999983144]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 11.074858299994958], [0.0, 11.082700599996315], [0.0, 11.099314899998717], [0.0, 11.115822399995523], [0.0, 11.13252339999599], [0.0, 11.149212099997385], [0.0, 11.165822599999956], [0.0, 11.182475900001009], [0.0, 11.199142899997241], [0.0, 11.215809299996181], [0.0, 11.232672999998613], [0.0, 11.249217399999907], [0.0, 11.265846299997065], [0.0, 11.282510099998035], [0.0, 11.2990764999995], [0.0, 11.315797199997178], [0.0, 11.332448599998315], [0.0, 11.349142300001404], [0.0, 11.365993999999773]]","[[140.0, 7.899994670879096e-06], [140.0, 0.008655599995108787], [140.0, 0.02527409999311203], [140.0, 0.04197429999476299], [140.0, 0.05859959999361308], [140.0, 0.0753060999995796], [140.0, 0.09197029999631923], [140.0, 0.10863689999678172], [140.0, 0.12529959999665152], [140.0, 0.1419605999981286], [140.0, 0.1586070999983349], [140.0, 0.1752968999935547], [140.0, 0.19197149999672547], [140.0, 0.20860509999329224], [140.0, 0.22523789999831934], [140.0, 0.24195929999405053], [140.0, 0.2586066999938339], [140.0, 0.27529599999979837], [140.0, 0.291960199996538]]","[[140.0, 7.899994670879096e-06], [140.0, 0.008655599995108787], [140.0, 0.02527409999311203], [140.0, 0.04197429999476299], [140.0, 0.05859959999361308], [140.0, 0.0753060999995796], [140.0, 0.09197029999631923], [140.0, 0.10863689999678172], [140.0, 0.12529959999665152], [140.0, 0.1419605999981286], [140.0, 0.1586070999983349], [140.0, 0.1752968999935547], [140.0, 0.19197149999672547], [140.0, 0.20860509999329224], [140.0, 0.22523789999831934], [140.0, 0.24195929999405053], [140.0, 0.2586066999938339], [140.0, 0.27529599999979837], [140.0, 0.291960199996538]]",11,A,non_immersive,No,8,2024-04-26_10h56.11.327,Experiment_VR_non_immersive,60.013491032460756,
1,../amsterdam_dynamic_facial_expression_set/F01-Disgust-Face Forward.mp4,arousal,right,HV-LA,direct,0,,,,,0,0,0,0,"[[0.0, -0.07073490000038873], [0.0, -0.07073459999810439], [0.0, -0.07073479999962728], [0.0, -0.07073459999810439], [0.0, -0.07073489999311278], [0.0, -0.07073500000115018], [0.0, -0.07073499999387423], [0.0, -0.07073500000115018], [0.0, -0.07073500000115018], [0.0, -0.07073489999311278], [0.0, -0.07073510000191163], [0.0, -0.07073490000038873], [0.0, -0.07073490000038873], [0.0, -0.07073490000038873], [0.0, -0.07073490000038873], [0.0, -0.07073479999235133], [0.0, -0.07073489999311278], [0.0, -0.07073489999311278], [0.0, -0.07073499999387423], [0.0, -0.07073499999387423], [0.0, -0.07073469999886584], [0.0, -0.07073499999387423], [0.0, -0.07073479999235133], [0.0, -0.07073469999886584], [0.0, -0.07073479999235133], [0.0, -0.07073489999311278], [0.0, -0.07073499999387423], [0.0, -0.07073479999962728], [0.0, -0.07072569999581901], [0.0, -0.07073479999962728], [0.0, -0.07073469999158988], [0.0, -0.07073479999962728], [0.0, -0.07073479999962728], [0.0, -0.07073479999962728], [0.0, -0.07073499999387423], [0.0, -0.07073499999387423], [0.0, -0.07073500000115018], [0.0, -0.07073490000038873], [0.0, -0.07073489999311278], [0.0, -0.07073489999311278], [0.0, -0.07073490000038873], [0.0, -0.07073500000115018], [0.0, -0.07073490000038873], [0.0, -0.07073489999311278], [0.0, -0.07073489999311278], [0.0, -0.07073489999311278], [0.0, -0.07073500000115018], [0.0, -0.07073479999235133], [0.0, -0.07073469999158988], [0.0, -0.07073489999311278], [0.0, -0.07073479999235133], [0.0, -0.07073490000038873], [0.0, -0.07073479999962728], [0.0, -0.07073500000115018], [0.0, -0.07073499999387423], [0.0, -0.07073490000038873], [0.0, -0.07073490000038873], [0.0, -0.07073489999311278], [0.0, -0.07073489999311278], [0.0, -0.07073490000038873], [0.0, -0.07073489999311278], [0.0, -0.07073490000038873], [0.0, -0.07073490000038873], [0.0, -0.07073499999387423], [0.0, -0.07073490000038873], [0.0, -0.07073489999311278], [0.13250708589003302, -0.07073479999962728], [0.88338057260022, -0.07073490000038873], [1, -0.07073479999962728], [1, -0.07073479999235133], [1, -0.07073479999962728], [1, -0.07073490000038873], [1, -0.07073489999311278], [1, -0.07073479999235133], [1, -0.07073479999962728], [1, -0.07073479999235133], [1, -0.07073479999962728], [1, -0.07073529999615857], [1, -0.07073489999311278], [1, -0.07073490000038873], [1, -0.07073490000038873], [1, -0.07073479999235133], [1, -0.07073479999962728], [1, -0.07073489999311278], [1, -0.07073490000038873], [1, -0.07073500000115018], [1, -0.07073499999387423], [1, -0.07073449999734294], [1, -0.07073490000038873], [1, -0.07073469999158988], [1, -0.07073469999158988], [1, -0.07073499999387423], [1, -0.07073469999158988], [1, -0.07073469999158988], [0.691981448536839, -0.07073469999886584], [-0.11778407634669597, -0.07073479999962728], [-0.691981448536839, -0.07073500000115018], [-1, -0.07073479999962728], [-1, -0.07073469999886584], [-1, -0.07073479999235133], [-1, -0.07073479999962728], [-1, -0.07073490000038873], [-1, -0.07073479999962728], [-1, -0.07073489999311278], [-1, -0.07073489999311278], [-1, -0.07073490000038873], [-1, -0.07073490000038873], [-1, -0.07073479999235133], [-1, -0.07073479999235133], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073469999886584], [-1, -0.07073459999082843], [-1, -0.07073459999810439], [-1, -0.07073469999158988], [-1, -0.07073479999962728], [-1, -0.07073499999387423], [-1, -0.07073479999962728], [-1, -0.07073489999311278], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073490000038873], [-1, -0.07073490000038873], [-1, -0.07073469999886584], [-1, -0.07073490000038873], [-1, -0.07073479999962728], [-1, -0.07073479999962728], [-1, -0.07073490000038873], [-1, -0.07073509999463568], [-1, -0.07073479999962728], [-1, -0.07072549999429611], [-1, -0.07073489999311278], [-1, -0.07072499999776483], [-1, -0.07073549999768147], [-1, -0.07073479999962728], [-1, -0.07073489999311278], [-1, -0.07073479999962728], [-1, -0.07072539999353467], [-1, -0.07073479999235133], [-1, -0.07073479999962728], [-1, -0.07073479999235133], [-1, -0.07073469999886584], [-1, -0.07073469999886584], [-0.9938031441752475, -0.07073490000038873], [-0.9790801346319105, -0.07073479999962728], [-0.971718629860242, -0.07073489999311278], [-0.971718629860242, -0.07073490000038873], [-0.971718629860242, -0.07073479999962728], [-0.971718629860242, -0.07073479999962728], [-0.971718629860242, -0.07073479999962728], [-0.9643571250885735, -0.07073489999311278], [-0.956995620316905, -0.07073479999235133], [-0.956995620316905, -0.07073479999962728], [-0.956995620316905, -0.07073500000115018], [-0.956995620316905, -0.07073499999387423], [-0.956995620316905, -0.07073489999311278], [-0.9496341155452365, -0.07073469999886584], [-0.9349111060018995, -0.07073469999886584], [-0.9201880964585625, -0.07073479999962728], [-0.898103582143557, -0.07073490000038873], [-0.8760190678285514, -0.07073479999235133], [-0.868657563056883, -0.07073459999810439], [-0.8392115439702089, -0.07073479999235133], [-0.8097655248835349, -0.07073489999311278], [-0.7729580010251924, -0.07073479999962728], [-0.7435119819385185, -0.07073479999962728], [-0.7214274676235131, -0.07073479999962728], [-0.691981448536839, -0.07073479999235133], [-0.6772584389935019, -0.07073499999387423], [-0.6404509151351594, -0.07073490000038873], [-0.58892038173348, -0.07073479999962728], [-0.5226668387884635, -0.07073469999886584], [-0.4564132958434469, -0.07073479999235133], [-0.412244267213436, -0.07073479999235133], [-0.382798248126762, -0.07073479999235133], [-0.33126771472508254, -0.07073469999886584], [-0.30182169563840844, -0.07073479999962728], [-0.27237567655173445, -0.07073479999235133], [-0.25029116223672887, -0.07073469999158988], [-0.22820664792172352, -0.07073489999311278], [-0.19876062883504952, -0.07073479999962728], [-0.17667611452004406, -0.07073479999962728], [-0.15459160020503848, -0.07073479999962728], [-0.14723009543337007, -0.07073479999962728], [-0.13250708589003302, -0.07072570000309497], [-0.1251455811183645, -0.07073490000038873], [-0.1251455811183645, -0.07073469999886584], [-0.11042257157502755, -0.07073499999387423], [-0.11042257157502755, -0.07073499999387423], [-0.11042257157502755, -0.07073479999962728], [-0.11042257157502755, -0.07073479999962728], [-0.11042257157502755, -0.07073499999387423], [-0.11042257157502755, -0.07073469999886584], [-0.0956995620316905, -0.07073479999962728], [-0.05153053340167957, -0.07073489999311278], [-0.014723009543337051, -0.07073489999311278], [0.0073615047716684145, -0.07073479999235133], [0.022084514315005466, -0.07073469999158988], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073469999158988], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073509999463568], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073549999768147], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073509999463568], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073549999768147], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073539999692002], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073469999158988], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073469999158988], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073359999776585], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07072519999928772], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073459999810439], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073429999582004], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073509999463568], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073469999886584], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073469999158988], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073529999615857], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073549999768147], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073469999158988], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073409999429714], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073500000115018], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073509999463568], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073490000038873], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073499999387423], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073479999235133], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073489999311278], [0.029446019086674102, -0.07073479999962728], [0.029446019086674102, -0.07073490000038873]]",6.01,None,None,None,None,None,False,False,False,False,False,False,False,[],[],[],11,A,non_immersive,No,8,2024-04-26_10h56.11.327,Experiment_VR_non_immersive,60.013491032460756,
