id,movie_path,dimension,hand,stimulus_type,order_emojis_slider, block,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,recording_dur,subbloque_number,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
991,../stimuli/practice_videos/2D/991.mp4,valence,right,LVLA,direct,0,,0,0,0,0,,,,,"[[0.0, 0.00014920008834451437], [0.0, 0.018526900094002485], [0.0, 0.03524330002255738], [0.0, 0.06247610005084425], [0.0, 0.0831902000354603], [0.0, 0.14853980008047074], [0.0, 0.20787590008694679], [0.0, 0.2738573000533506], [0.0, 0.37530680000782013], [0.0, 0.4765395000576973]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.00539599999319762], [0.0, 0.020087099983356893], [0.0, 0.03948330006096512], [0.0, 0.05510490003507584], [0.0, 0.0717090000398457], [0.0, 0.08893369999714196], [0.0, 0.10610069998074323], [0.0, 0.12286110001150519], [0.0, 0.14011160004884005], [0.0, 0.1563805000623688], [0.0, 0.17221290001180023], [0.0, 0.18937570007983595], [0.0, 0.2060465000104159], [0.0, 0.22186669998336583], [0.0, 0.24008230003528297], [0.0, 0.2551294000586495], [0.0, 0.27303959999699146], [0.0, 0.2887181000551209], [0.0, 0.30611900007352233], [0.0, 0.3228935000952333], [0.0, 0.3398412000387907], [0.0, 0.3559808999998495], [0.0, 0.37261850002687424], [0.0, 0.38888830004725605], [0.0, 0.4060847000218928], [0.0, 0.4219790000934154], [0.0, 0.43931829999201], [0.0, 0.4561255000298843], [0.0, 0.4722002000780776]]","[[140.0, 0.00539599999319762], [140.0, 0.020087099983356893], [140.0, 0.03948330006096512], [140.0, 0.05510490003507584], [140.0, 0.0717090000398457], [140.0, 0.08893369999714196], [140.0, 0.10610069998074323], [140.0, 0.12286110001150519], [140.0, 0.14011160004884005], [140.0, 0.1563805000623688], [140.0, 0.17221290001180023], [140.0, 0.18937570007983595], [140.0, 0.2060465000104159], [140.0, 0.22186669998336583], [140.0, 0.24008230003528297], [140.0, 0.2551294000586495], [140.0, 0.27303959999699146], [140.0, 0.2887181000551209], [140.0, 0.30611900007352233], [140.0, 0.3228935000952333], [140.0, 0.3398412000387907], [140.0, 0.3559808999998495], [140.0, 0.37261850002687424], [140.0, 0.38888830004725605], [140.0, 0.4060847000218928], [140.0, 0.4219790000934154], [140.0, 0.43931829999201], [140.0, 0.4561255000298843], [140.0, 0.4722002000780776]]","[[0.0, 0.00539599999319762], [0.0, 0.020087099983356893], [0.0, 0.03948330006096512], [0.0, 0.05510490003507584], [0.0, 0.0717090000398457], [0.0, 0.08893369999714196], [0.0, 0.10610069998074323], [0.0, 0.12286110001150519], [0.0, 0.14011160004884005], [0.0, 0.1563805000623688], [0.0, 0.17221290001180023], [0.0, 0.18937570007983595], [0.0, 0.2060465000104159], [0.0, 0.22186669998336583], [0.0, 0.24008230003528297], [0.0, 0.2551294000586495], [0.0, 0.27303959999699146], [0.0, 0.2887181000551209], [0.0, 0.30611900007352233], [0.0, 0.3228935000952333], [0.0, 0.3398412000387907], [0.0, 0.3559808999998495], [0.0, 0.37261850002687424], [0.0, 0.38888830004725605], [0.0, 0.4060847000218928], [0.0, 0.4219790000934154], [0.0, 0.43931829999201], [0.0, 0.4561255000298843], [0.0, 0.4722002000780776]]",,,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
992,../stimuli/practice_videos/2D/992.mp4,arousal,right,LVLA,direct,0,,0,1,1,1,,,,,"[[0.0, 0.0001943999668583274], [0.0, 0.02164900000207126], [0.0, 0.03740339993964881], [0.0, 0.06740409997291863], [0.0, 0.08555760001763701], [0.0, 0.1523859000299126], [0.0, 0.21191720000933856], [0.0, 0.28132449998520315], [0.0, 0.3816554999211803], [0.0, 0.4838368999771774], [0.0, 0.6176399999530986], [0.0, 0.7511687999358401]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.003193899989128113], [0.0, 0.017017300007864833], [0.0, 0.03642130002845079], [0.0, 0.05161429999861866], [0.0, 0.06945449998602271], [0.0, 0.08609750005416572], [0.0, 0.10274810006376356], [0.0, 0.11860489996615797], [0.0, 0.13616220001131296], [0.0, 0.15225669997744262], [0.0, 0.16913469997234643], [0.0, 0.18495410005562007], [0.0, 0.20333950000349432], [0.0, 0.21953050000593066], [0.0, 0.23626550007611513], [0.0, 0.2522844000486657], [0.0, 0.26966620003804564], [0.0, 0.2862516000168398], [0.0, 0.3027769000036642], [0.0, 0.3192888000048697], [0.0, 0.33579410007223487], [0.0, 0.3525589000200853], [0.0, 0.36918889998923987], [0.0, 0.38596780004445463], [0.0, 0.4023422000464052], [0.0, 0.41858329996466637], [0.0, 0.43593280005734414], [0.0, 0.45150820002891123], [0.0, 0.4704394000582397], [0.0, 0.4854383000638336]]","[[140.0, 0.003193899989128113], [140.0, 0.017017300007864833], [140.0, 0.03642130002845079], [140.0, 0.05161429999861866], [140.0, 0.06945449998602271], [140.0, 0.08609750005416572], [140.0, 0.10274810006376356], [140.0, 0.11860489996615797], [140.0, 0.13616220001131296], [140.0, 0.15225669997744262], [140.0, 0.16913469997234643], [140.0, 0.18495410005562007], [140.0, 0.20333950000349432], [140.0, 0.21953050000593066], [140.0, 0.23626550007611513], [140.0, 0.2522844000486657], [140.0, 0.26966620003804564], [140.0, 0.2862516000168398], [140.0, 0.3027769000036642], [140.0, 0.3192888000048697], [140.0, 0.33579410007223487], [140.0, 0.3525589000200853], [140.0, 0.36918889998923987], [140.0, 0.38596780004445463], [140.0, 0.4023422000464052], [140.0, 0.41858329996466637], [140.0, 0.43593280005734414], [140.0, 0.45150820002891123], [140.0, 0.4704394000582397], [140.0, 0.4854383000638336]]","[[0.0, 0.003193899989128113], [0.0, 0.017017300007864833], [0.0, 0.03642130002845079], [0.0, 0.05161429999861866], [0.0, 0.06945449998602271], [0.0, 0.08609750005416572], [0.0, 0.10274810006376356], [0.0, 0.11860489996615797], [0.0, 0.13616220001131296], [0.0, 0.15225669997744262], [0.0, 0.16913469997234643], [0.0, 0.18495410005562007], [0.0, 0.20333950000349432], [0.0, 0.21953050000593066], [0.0, 0.23626550007611513], [0.0, 0.2522844000486657], [0.0, 0.26966620003804564], [0.0, 0.2862516000168398], [0.0, 0.3027769000036642], [0.0, 0.3192888000048697], [0.0, 0.33579410007223487], [0.0, 0.3525589000200853], [0.0, 0.36918889998923987], [0.0, 0.38596780004445463], [0.0, 0.4023422000464052], [0.0, 0.41858329996466637], [0.0, 0.43593280005734414], [0.0, 0.45150820002891123], [0.0, 0.4704394000582397], [0.0, 0.4854383000638336]]",,,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
993,../stimuli/practice_videos/2D/993.mp4,arousal,right,LVLA,inverse,0,,0,2,2,2,,,,,"[[0.0, 0.0001623000716790557], [0.0, 0.02192169998306781], [0.0, 0.03798540006391704], [0.0, 0.06697010004427284], [0.0, 0.14889020007103682], [0.0, 0.21540900005493313], [0.0, 0.2821795999770984], [0.0, 0.39600419998168945], [0.0, 0.5431591999949887], [0.0, 0.6816929000196978], [0.0, 0.8214554999722168], [0.0, 1.0093605000292882], [0.0, 1.195859199971892], [0.0, 1.4203625000081956], [0.0, 1.635130700073205], [0.0, 1.8401503000641242], [0.0, 2.0501978000393137]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.00303869997151196], [0.0, 0.02091600000858307], [0.0, 0.04005990002769977], [0.0, 0.056231900001876056], [0.0, 0.07481659995391965], [0.0, 0.08973339991644025], [0.0, 0.10715840000193566], [0.0, 0.12269330001436174], [0.0, 0.14039499999489635], [0.0, 0.15575229993555695], [0.0, 0.17377140000462532], [0.0, 0.18978489993605763], [0.0, 0.20630660001188517], [0.0, 0.2234168000286445], [0.0, 0.24085149995516986], [0.0, 0.2563461000099778], [0.0, 0.27377099997829646], [0.0, 0.2898792999330908], [0.0, 0.30671349994372576], [0.0, 0.32284279994200915], [0.0, 0.3399084999691695], [0.0, 0.35679719992913306], [0.0, 0.3730867999838665], [0.0, 0.38990569999441504], [0.0, 0.4064260999439284], [0.0, 0.42207510001026094], [0.0, 0.4400368999922648], [0.0, 0.45613599999342114], [0.0, 0.47312340000644326], [0.0, 0.488716599997133], [0.0, 0.5081339000025764], [0.0, 0.5219142999267206], [0.0, 0.5393659999826923], [0.0, 0.5552813999820501], [0.0, 0.5727176999207586], [0.0, 0.5900101999286562], [0.0, 0.6076899999752641], [0.0, 0.6230113999918103], [0.0, 0.6406435000244528], [0.0, 0.6562176999868825]]","[[140.0, 0.00303869997151196], [140.0, 0.02091600000858307], [140.0, 0.04005990002769977], [140.0, 0.056231900001876056], [140.0, 0.07481659995391965], [140.0, 0.08973339991644025], [140.0, 0.10715840000193566], [140.0, 0.12269330001436174], [140.0, 0.14039499999489635], [140.0, 0.15575229993555695], [140.0, 0.17377140000462532], [140.0, 0.18978489993605763], [140.0, 0.20630660001188517], [140.0, 0.2234168000286445], [140.0, 0.24085149995516986], [140.0, 0.2563461000099778], [140.0, 0.27377099997829646], [140.0, 0.2898792999330908], [140.0, 0.30671349994372576], [140.0, 0.32284279994200915], [140.0, 0.3399084999691695], [140.0, 0.35679719992913306], [140.0, 0.3730867999838665], [140.0, 0.38990569999441504], [140.0, 0.4064260999439284], [140.0, 0.42207510001026094], [140.0, 0.4400368999922648], [140.0, 0.45613599999342114], [140.0, 0.47312340000644326], [140.0, 0.488716599997133], [140.0, 0.5081339000025764], [140.0, 0.5219142999267206], [140.0, 0.5393659999826923], [140.0, 0.5552813999820501], [140.0, 0.5727176999207586], [140.0, 0.5900101999286562], [140.0, 0.6076899999752641], [140.0, 0.6230113999918103], [140.0, 0.6406435000244528], [140.0, 0.6562176999868825]]","[[-0.0, 0.00303869997151196], [-0.0, 0.02091600000858307], [-0.0, 0.04005990002769977], [-0.0, 0.056231900001876056], [-0.0, 0.07481659995391965], [-0.0, 0.08973339991644025], [-0.0, 0.10715840000193566], [-0.0, 0.12269330001436174], [-0.0, 0.14039499999489635], [-0.0, 0.15575229993555695], [-0.0, 0.17377140000462532], [-0.0, 0.18978489993605763], [-0.0, 0.20630660001188517], [-0.0, 0.2234168000286445], [-0.0, 0.24085149995516986], [-0.0, 0.2563461000099778], [-0.0, 0.27377099997829646], [-0.0, 0.2898792999330908], [-0.0, 0.30671349994372576], [-0.0, 0.32284279994200915], [-0.0, 0.3399084999691695], [-0.0, 0.35679719992913306], [-0.0, 0.3730867999838665], [-0.0, 0.38990569999441504], [-0.0, 0.4064260999439284], [-0.0, 0.42207510001026094], [-0.0, 0.4400368999922648], [-0.0, 0.45613599999342114], [-0.0, 0.47312340000644326], [-0.0, 0.488716599997133], [-0.0, 0.5081339000025764], [-0.0, 0.5219142999267206], [-0.0, 0.5393659999826923], [-0.0, 0.5552813999820501], [-0.0, 0.5727176999207586], [-0.0, 0.5900101999286562], [-0.0, 0.6076899999752641], [-0.0, 0.6230113999918103], [-0.0, 0.6406435000244528], [-0.0, 0.6562176999868825]]",,,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
994,../stimuli/practice_videos/2D/994.mp4,arousal,left,LVLA,inverse,0,,0,3,3,3,,,,,"[[0.0, 0.00016219995450228453], [0.0, 0.022051500040106475], [0.0, 0.03766060003545135], [0.0, 0.06987050001043826], [0.0, 0.08751420001499355], [0.0, 0.1520509000401944], [0.0, 0.21834339993074536], [0.0, 0.28072199993766844], [0.0, 0.3860158999450505], [0.0, 0.48122800001874566], [0.0, 0.5823743999935687], [0.0, 0.7234751000069082], [0.0, 0.8534882999956608], [0.0, 0.9886980999726802], [0.0, 1.1167364999419078], [0.0, 1.289363499963656], [0.0, 1.455107199959457], [0.0, 1.622048299992457], [0.0, 1.7856290999334306], [0.0, 1.9652587999589741], [0.0, 2.1391425000038], [0.0, 2.3612246999982744]]",0.0,,,,,,,,,,,,,,,,3.547832800075412,,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
4,../stimuli/exp_videos/2D/4.mp4,arousal,right,HVHA,inverse,,1,,,,,0,0,0,1,"[[0.0, 0.00015900004655122757], [0.0, 0.020374300074763596], [0.0, 0.036452600033953786], [0.0, 0.0624024000717327], [0.0, 0.1335404000710696], [0.0, 0.2091439999639988], [0.0, 0.35892260004766285], [0.0, 0.5465649999678135], [0.0, 0.8047051000175998], [0.0, 1.1538547000382096]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.0031744999578222632], [0.0, 0.01775969995651394], [0.0, 0.03657609992660582], [0.0, 0.05243199993856251], [0.0, 0.0700720000313595], [0.0, 0.08562479994725436], [0.0, 0.1025857999920845], [0.0, 0.11874049995094538], [0.0, 0.1368897999636829], [0.0, 0.15271840000059456], [0.0, 0.16995050001423806], [0.0, 0.18515129992738366], [0.0, 0.20300879993010312], [0.0, 0.21973899996373802], [0.0, 0.23612559994217008], [0.0, 0.2525057999882847], [0.0, 0.270053599961102], [0.0, 0.28556260000914335], [0.0, 0.3027791000204161], [0.0, 0.318355800001882], [0.0, 0.3367351000197232], [0.0, 0.35301399999298155], [0.0, 0.36983380001038313], [0.0, 0.38580749998800457], [0.0, 0.4029939000029117]]","[[140.0, 0.0031744999578222632], [140.0, 0.01775969995651394], [140.0, 0.03657609992660582], [140.0, 0.05243199993856251], [140.0, 0.0700720000313595], [140.0, 0.08562479994725436], [140.0, 0.1025857999920845], [140.0, 0.11874049995094538], [140.0, 0.1368897999636829], [140.0, 0.15271840000059456], [140.0, 0.16995050001423806], [140.0, 0.18515129992738366], [140.0, 0.20300879993010312], [140.0, 0.21973899996373802], [140.0, 0.23612559994217008], [140.0, 0.2525057999882847], [140.0, 0.270053599961102], [140.0, 0.28556260000914335], [140.0, 0.3027791000204161], [140.0, 0.318355800001882], [140.0, 0.3367351000197232], [140.0, 0.35301399999298155], [140.0, 0.36983380001038313], [140.0, 0.38580749998800457], [140.0, 0.4029939000029117]]","[[-0.0, 0.0031744999578222632], [-0.0, 0.01775969995651394], [-0.0, 0.03657609992660582], [-0.0, 0.05243199993856251], [-0.0, 0.0700720000313595], [-0.0, 0.08562479994725436], [-0.0, 0.1025857999920845], [-0.0, 0.11874049995094538], [-0.0, 0.1368897999636829], [-0.0, 0.15271840000059456], [-0.0, 0.16995050001423806], [-0.0, 0.18515129992738366], [-0.0, 0.20300879993010312], [-0.0, 0.21973899996373802], [-0.0, 0.23612559994217008], [-0.0, 0.2525057999882847], [-0.0, 0.270053599961102], [-0.0, 0.28556260000914335], [-0.0, 0.3027791000204161], [-0.0, 0.318355800001882], [-0.0, 0.3367351000197232], [-0.0, 0.35301399999298155], [-0.0, 0.36983380001038313], [-0.0, 0.38580749998800457], [-0.0, 0.4029939000029117]]",,1,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
8,../stimuli/exp_videos/2D/8.mp4,arousal,right,LVLA,inverse,,1,,,,,0,1,1,3,"[[0.0, 0.00024500000290572643], [0.0, 0.01988759997766465], [0.0, 0.03754639998078346], [0.0, 0.059573400067165494], [0.0, 0.09387260000221431], [0.0, 0.131175099988468], [0.0, 0.16134099999908358], [0.0, 0.19779910007491708], [0.0, 0.22792430000845343], [0.0, 0.2606354000745341], [0.0, 0.2980422000400722], [0.0, 0.3285010000690818], [0.0, 0.36102609999943525], [0.0, 0.3953188000014052], [0.0, 0.42828640004154295], [0.0, 0.4619378000497818], [0.0, 0.4949688999913633], [0.0, 0.529165800078772], [0.0, 0.5611583000281826], [0.0, 0.5976649000076577], [0.0, 0.6343375999713317], [0.0, 0.6748392999870703], [0.0, 0.6936306999996305], [0.0, 0.7243382000597194], [0.0, 0.7343033000361174], [0.0, 0.7590440000640228], [0.0, 0.791618200019002], [0.0, 0.8395723999710754], [0.0, 0.8584317000349984], [0.0, 0.8919117000186816], [0.0, 0.9268604000099003], [0.0, 0.9585690000094473], [0.0, 0.992945900070481], [0.0, 1.0248087000800297], [0.0, 1.0592724999878556], [0.0, 1.0927743000211194], [0.0, 1.1256581000052392], [0.0, 1.1589635000564158], [0.0, 1.1918345000594854], [0.0, 1.2263774999883026], [0.0, 1.2576664000516757], [0.0, 1.2906229000072926], [0.0, 1.3007463000249118], [0.0, 1.3243513000197709], [0.0, 1.3339019999839365], [0.0, 1.3598966000135988], [0.0, 1.3910657999804243], [0.0, 1.400660500046797], [0.0, 1.4266120999818668], [0.0, 1.4589671000139788], [0.0, 1.4931768000824377], [0.0, 1.5247014000779018], [0.0, 1.5581077999668196], [0.0, 1.5930185000179335], [0.0, 1.625796900014393], [0.0, 1.6592556000687182], [0.0, 1.6921321999980137], [0.0, 1.7251040000701323], [0.0, 1.75898749998305], [0.0, 1.7922407999867573], [0.0, 1.8260779000120237], [0.0, 1.8599122000159696], [0.0, 1.8937248999718577], [0.0, 1.9256717000389472], [0.0, 1.9587125000543892], [0.0, 1.9927600000519305], [0.0, 2.0248917000135407], [0.0, 2.034124300000258], [0.0, 2.0616175000322983], [0.0, 2.0920559000223875], [0.0, 2.1261445999844], [0.0, 2.1585410999832675], [0.0, 2.19183620007243], [0.0, 2.22601179999765], [0.0, 2.2595391999930143], [0.0, 2.2913305000402033], [0.0, 2.325495500001125], [0.0, 2.358680700068362], [0.0, 2.393339000060223], [0.0, 2.4343469999730587], [0.0, 2.462934000068344], [0.0, 2.4947828999720514], [0.0, 2.529587500030175], [0.0, 2.561249800026417], [0.0, 2.5963228000327945], [0.0, 2.628614400047809], [0.0, 2.659215399995446], [0.0, 2.6927894999971613], [0.0, 2.7267321000108495], [0.0, 2.759286400047131], [0.0, 2.8040944000240415], [0.0, 2.823794599971734], [0.0, 2.8339199000038207], [0.0, 2.8582198000513017], [0.0, 2.8676729999715462], [0.0, 2.894075500080362], [0.0, 2.9249661000212654], [0.0, 2.9339710000203922], [0.0, 2.9600086000282317], [0.0, 2.992388100014068], [0.0, 3.025856400025077], [0.0, 3.0609547999920323], [0.0, 3.0928391000488773], [0.0, 3.1257104000542313], [0.0, 3.1583063000580296], [0.0, 3.1917066000169143], [0.0, 3.2256608000025153], [0.0, 3.259164600051008], [0.0, 3.2920893999980763], [0.0, 3.3258556000655517], [0.0, 3.3606263999827206], [0.0, 3.392175400047563], [0.0, 3.425994800054468], [0.0, 3.459472500020638], [0.0, 3.4923000000417233], [0.0, 3.5255914999870583], [0.0, 3.559308100026101], [0.0, 3.5918340000789613], [0.0, 3.626157100079581], [0.0, 3.6584599000634626], [0.0, 3.667653299984522], [0.0, 3.695506300078705], [0.0, 3.725494100013748], [0.0, 3.758752500056289], [0.0, 3.7931075000669807], [0.0, 3.824971199966967], [0.0, 3.8346714000217617], [0.0, 3.8718610000796616], [0.0, 3.904876700020395], [0.0, 3.927010399987921], [0.0, 3.95850700000301], [0.0, 3.992160900030285], [0.0, 4.026912000030279], [0.0, 4.058225700049661], [0.0, 4.093258299981244], [0.0, 4.1267513000639156], [0.0, 4.159686999977566], [0.0, 4.191174800042063], [0.0, 4.2013683000113815], [0.0, 4.226980400038883], [0.0, 4.260014300001785], [0.0, 4.293077600072138], [0.0, 4.32656960003078], [0.0, 4.360691000008956], [0.0, 4.393251999979839], [0.0, 4.424344100058079], [0.0, 4.434765100013465], [0.0, 4.4623666000552475], [0.0, 4.49114240007475], [0.0, 4.501762100029737], [0.0, 4.527482300065458], [0.0, 4.55704510002397], [0.0, 4.567689000046812], [0.0, 4.594271600013599], [0.0, 4.6266149000730366], [0.0, 4.659394700080156], [0.0, 4.692127700080164], [0.0, 4.7251219999743626], [0.0, 4.758979200036265], [0.0, 4.793373699998483], [0.0, 4.826617100043222], [0.0, 4.863906200043857], [0.0, 4.89455009996891], [0.0, 4.93064240005333], [0.0, 4.961432100040838], [0.0, 4.994695500005037], [0.0, 5.028033800073899], [0.0, 5.059735300019383], [0.0, 5.0920306000625715], [0.0, 5.126632199971937], [0.0, 5.160434000077657], [0.0, 5.193784700008109], [0.0, 5.2248634999850765], [0.0, 5.260066300048493], [0.0, 5.292190300067887], [0.0, 5.326786700054072], [0.0, 5.358866199967451], [0.0, 5.391890999977477], [0.0, 5.425661100074649], [0.0, 5.458676100010052], [0.0, 5.492159700021148], [0.0, 5.5244243000634015], [0.0, 5.534221400041133], [0.0, 5.559483100078069], [0.0, 5.59291220002342], [0.0, 5.624903300078586], [0.0, 5.659841399989091], [0.0, 5.69329760002438], [0.0, 5.724924499983899], [0.0, 5.759741300018504], [0.0, 5.792793000000529], [0.0, 5.826628800015897], [0.0, 5.859217600082047], [0.0, 5.8922290999908], [0.0, 5.925976500031538], [0.0, 5.959937300067395], [0.0, 5.991003500064835], [0.0, 6.000784800038673], [0.0, 6.024811699986458], [0.0, 6.059045200003311], [0.0, 6.093373600044288], [0.0, 6.123915900010616], [0.0, 6.134296500007622], [0.0, 6.160959500004537], [0.0, 6.19426050002221], [0.0, 6.2270462000742555], [0.0, 6.258801400079392], [0.0, 6.2933322000317276], [0.0, 6.325612100074068], [0.0, 6.359029500046745], [0.0, 6.393353100051172], [0.0, 6.426216299994849], [0.0, 6.4587778999703005], [0.0, 6.4915742999874055], [0.0, 6.525167400017381], [0.0, 6.559155000024475], [0.0, 6.592279199976474], [0.0, 6.625597400008701], [0.0, 6.660002200049348], [0.0, 6.692445000051521], [0.0, 6.725661900010891], [0.0, 6.758879599976353], [0.0, 6.793410200043581], [0.0, 6.825826400076039], [0.0, 6.8652186000254005], [0.0, 6.895730099990033], [0.0, 6.92849279998336], [0.0, 6.962113099987619], [0.0, 6.9948884000768885], [0.0, 7.027059799991548], [0.0, 7.060325699974783], [0.0, 7.092924099997617], [0.0, 7.125280900043435], [0.0, 7.159345600055531], [0.0, 7.1922030000714585], [0.0, 7.228151199989952], [0.0, 7.2604942000471056], [0.0, 7.292891300050542], [0.0, 7.327363000018522], [0.0, 7.358757700072601], [0.0, 7.392733399989083], [0.0, 7.425561500014737], [0.0, 7.459124800050631], [0.0, 7.491610800032504], [0.0, 7.52566729998216], [0.0, 7.5595211000181735], [0.0, 7.593042399967089], [0.0, 7.624286000034772], [0.0, 7.634302900056355], [0.0, 7.65882040001452], [0.0, 7.690981399966404], [0.0, 7.70067759999074], [0.0, 7.730259099975228], [0.0, 7.760001700022258], [0.0, 7.792618600069545], [0.0, 7.825414100079797], [0.0, 7.858259600005113], [0.0, 7.867620400036685], [0.0, 7.895771900075488], [0.0, 7.925505600054748], [0.0, 7.958454200066626], [0.0, 7.993516099988483], [0.0, 8.02662700007204], [0.0, 8.058618700015359], [0.0, 8.092093100072816], [0.0, 8.125987600069493], [0.0, 8.161191800027154], [0.0, 8.193560600047931], [0.0, 8.22546520002652], [0.0, 8.260281600058079], [0.0, 8.292036800063215], [0.0, 8.325641500065103], [0.0, 8.370140500017442], [0.0, 8.392849000054412], [0.0, 8.42519480001647], [0.0, 8.45988620002754], [0.0, 8.492666300036944], [0.0, 8.527556600049138], [0.0, 8.56017419998534], [0.0, 8.593237500055693]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.003495600074529648], [0.0, 0.013374999980442226], [0.0, 0.03235970006790012], [0.0, 0.04837550001684576], [0.0, 0.06566039996687323], [0.0, 0.08166640007402748], [0.0, 0.09838810004293919], [0.0, 0.11559170007240027], [0.0, 0.1324210000457242], [0.0, 0.14805830002296716], [0.0, 0.16529200004879385], [0.0, 0.18170650000683963], [0.0, 0.19806389999575913], [0.0, 0.21431479998864233], [0.0, 0.23200409999117255], [0.0, 0.24851050006691366], [0.0, 0.26519070006906986], [0.0, 0.28089920000638813], [0.0, 0.29870599997229874], [0.0, 0.3153736999956891], [0.0, 0.3320353999733925], [0.0, 0.34762999997474253], [0.0, 0.36605000006966293], [0.0, 0.3815453000133857], [0.0, 0.39905070001259446], [0.0, 0.4148175000445917], [0.0, 0.43261799996253103], [0.0, 0.4482815000228584], [0.0, 0.4661844000220299], [0.0, 0.4810863999882713], [0.0, 0.49877920001745224], [0.0, 0.5154847999801859], [0.0, 0.5320392000721768], [0.0, 0.5486887000733986], [0.0, 0.5664851000765339], [0.0, 0.5817465999862179]]","[[140.0, 0.003495600074529648], [140.0, 0.013374999980442226], [140.0, 0.03235970006790012], [140.0, 0.04837550001684576], [140.0, 0.06566039996687323], [140.0, 0.08166640007402748], [140.0, 0.09838810004293919], [140.0, 0.11559170007240027], [140.0, 0.1324210000457242], [140.0, 0.14805830002296716], [140.0, 0.16529200004879385], [140.0, 0.18170650000683963], [140.0, 0.19806389999575913], [140.0, 0.21431479998864233], [140.0, 0.23200409999117255], [140.0, 0.24851050006691366], [140.0, 0.26519070006906986], [140.0, 0.28089920000638813], [140.0, 0.29870599997229874], [140.0, 0.3153736999956891], [140.0, 0.3320353999733925], [140.0, 0.34762999997474253], [140.0, 0.36605000006966293], [140.0, 0.3815453000133857], [140.0, 0.39905070001259446], [140.0, 0.4148175000445917], [140.0, 0.43261799996253103], [140.0, 0.4482815000228584], [140.0, 0.4661844000220299], [140.0, 0.4810863999882713], [140.0, 0.49877920001745224], [140.0, 0.5154847999801859], [140.0, 0.5320392000721768], [140.0, 0.5486887000733986], [140.0, 0.5664851000765339], [140.0, 0.5817465999862179]]","[[-0.0, 0.003495600074529648], [-0.0, 0.013374999980442226], [-0.0, 0.03235970006790012], [-0.0, 0.04837550001684576], [-0.0, 0.06566039996687323], [-0.0, 0.08166640007402748], [-0.0, 0.09838810004293919], [-0.0, 0.11559170007240027], [-0.0, 0.1324210000457242], [-0.0, 0.14805830002296716], [-0.0, 0.16529200004879385], [-0.0, 0.18170650000683963], [-0.0, 0.19806389999575913], [-0.0, 0.21431479998864233], [-0.0, 0.23200409999117255], [-0.0, 0.24851050006691366], [-0.0, 0.26519070006906986], [-0.0, 0.28089920000638813], [-0.0, 0.29870599997229874], [-0.0, 0.3153736999956891], [-0.0, 0.3320353999733925], [-0.0, 0.34762999997474253], [-0.0, 0.36605000006966293], [-0.0, 0.3815453000133857], [-0.0, 0.39905070001259446], [-0.0, 0.4148175000445917], [-0.0, 0.43261799996253103], [-0.0, 0.4482815000228584], [-0.0, 0.4661844000220299], [-0.0, 0.4810863999882713], [-0.0, 0.49877920001745224], [-0.0, 0.5154847999801859], [-0.0, 0.5320392000721768], [-0.0, 0.5486887000733986], [-0.0, 0.5664851000765339], [-0.0, 0.5817465999862179]]",,1,90,A,non_immersive,No,8,2024-06-04_08h42.13.734,Experiment_VR_non_immersive,60.36529452791592,
