id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
99,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[0.0, 0.025232299929484725], [0.0, 0.04156509996391833], [0.0, 0.058605199912562966], [0.0, 0.07444210001267493], [0.0, 0.09047099994495511], [0.0, 0.11030029994435608], [0.0, 0.14169509999919683], [0.0, 0.17475999996531755], [0.0, 0.19290139991790056], [0.0, 0.22477779991459101], [0.0, 0.2419801999349147], [0.0, 0.2746656999224797], [0.0, 0.3078678000019863], [0.0, 0.34108599997125566], [0.0, 0.3748519999207929], [0.0, 0.40937159990426153], [0.0, 0.4418135999003425], [0.0, 0.47459329990670085], [0.0, 0.5118632999947295], [0.0, 0.5451822999166325]]",0.0,,,,,,,,,,,,,,,,44,A,non_immersive,No,8,2024-05-03_19h55.56.525,Experiment_VR_non_immersive,60.02786496540206,
