id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
90,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,"[[0.0, 4.460000002382003e-05], [0.0, 0.020663200000001325], [0.0, 0.036348900000007234], [0.0, 0.054910000000006676], [0.0, 0.07066969999999628], [0.0, 0.08771899999999277], [0.0, 0.10369480000002795], [0.0, 0.12164260000002969], [0.0, 0.13706270000000131], [0.0, 0.15415150000001177], [0.0, 0.1703256000000124], [0.0, 0.1875635000000102], [0.0, 0.2035468999999921], [0.0, 0.2214437000000089], [0.0, 0.23695359999999255], [0.0, 0.25416400000000294], [0.0, 0.27033599999998614], [0.0, 0.2874962999999866], [0.0, 0.3036966000000234], [0.0, 0.3211797999999817], [0.0, 0.3373597000000359], [0.0, 0.3541888999999969], [0.0, 0.3701901000000021], [0.0, 0.3873748999999975], [0.0, 0.4037430999999856], [0.0, 0.4214422000000013], [0.0, 0.43712659999999914], [0.0, 0.4549494999999979], [0.0, 0.470374100000015], [0.0, 0.48807929999998123], [0.0, 0.5036600000000249], [0.0073615047716684145, 0.5212020000000166], [0.0073615047716684145, 0.5371422000000052], [0.04416902863001093, 0.5542499000000021], [0.08833805726002208, 0.5702186000000324], [0.191399124063381, 0.5880685000000199], [0.30182169563840855, 0.6037367000000131], [0.39752125767009905, 0.6212467000000288], [0.49322081970178955, 0.6369278000000236], [0.5153053340167948, 0.6541952000000038], [0.5300283435601321, 0.670242299999984], [0.5668358674184744, 0.6877312000000302], [0.5962818865051485, 0.7037811000000147], [0.6110048960484855, 0.7212387000000149], [0.6257279055918223, 0.736970499999984], [0.6257279055918223, 0.7545739000000253], [0.6404509151351594, 0.7704552999999805], [0.6625354294501649, 0.787961800000005], [0.6993429533085074, 0.8036359999999831], [0.7361504771668499, 0.8211876999999959], [0.7729580010251924, 0.836968000000013], [0.7950425153401981, 0.8546570000000315], [0.8171270296552033, 0.870301999999981], [0.8465730487418774, 0.8876683999999955], [0.8907420773718884, 0.9035938000000101], [0.9275496012302309, 0.9209749000000329], [0.9349111060018995, 0.9370458999999869], [0.9349111060018995, 0.9542169000000058], [0.9496341155452366, 0.9702245000000289], [0.956995620316905, 0.9874594000000343], [0.971718629860242, 1.0035101000000282], [0.971718629860242, 1.0206122000000164], [0.971718629860242, 1.0367841999999996], [0.971718629860242, 1.0540728000000286], [0.9790801346319105, 1.0702134], [0.9790801346319105, 1.087362799999994], [0.9790801346319105, 1.1036202999999887], [0.971718629860242, 1.121164800000031], [0.956995620316905, 1.1369118000000071], [0.9275496012302309, 1.1544120000000362], [0.8907420773718884, 1.170179399999995], [0.8465730487418774, 1.1873702000000321], [0.7729580010251924, 1.203419600000018], [0.7140659628518444, 1.2206489000000147], [0.647812419906828, 1.236875600000019], [0.5226668387884634, 1.2540908000000286], [0.45641329584344703, 1.2702126000000362], [0.36807523858342495, 1.2874234999999885], [0.323906209953414, 1.3034527000000367], [0.29446019086674013, 1.3208397000000218], [0.2576526670083976, 1.3368052000000148], [0.2208451431500551, 1.3539259000000357], [0.191399124063381, 1.3701025999999956], [0.13250708589003302, 1.3873647000000346], [0.08833805726002208, 1.4035011999999938], [0.05889203817334798, 1.4206780000000094], [0.03680752385834252, 1.4367445999999973], [0.029446019086674102, 1.454004800000007], [0.0073615047716684145, 1.4703074000000242], [-0.03680752385834252, 1.4874477000000184], [-0.11042257157502755, 1.5033980000000042], [-0.17667611452004406, 1.5206271000000129], [-0.2208451431500551, 1.5367226999999843], [-0.25029116223672887, 1.5539181000000326], [-0.2576526670083975, 1.5700997000000143], [-0.2650141717800659, 1.5872989000000075], [-0.27237567655173445, 1.6034285000000068], [-0.30182169563840844, 1.6209464000000366], [-0.3607137338117564, 1.6368259000000194], [-0.500582324473458, 1.654609999999991], [-0.5815588769618115, 1.6701664999999934], [-0.6551739246784964, 1.687314600000036], [-0.691981448536839, 1.7034697000000278], [-0.7361504771668499, 1.7208519000000138], [-0.7950425153401981, 1.7368548000000033], [-0.8760190678285514, 1.7543701999999826], [-0.9201880964585625, 1.7702141000000324], [-0.9422726107735679, 1.7874439999999936], [-0.9496341155452365, 1.8034938000000125], [-0.9643571250885735, 1.82105439999998], [-0.9938031441752475, 1.8369758000000047], [-1.0, 1.8541898000000288], [-1.0, 1.8702190999999857], [-1.0, 1.8875161999999932], [-1.0, 1.9034689000000071], [-1.0, 1.9206712999999809], [-1.0, 1.9368233999999802], [-1.0, 1.9540992000000301], [-1.0, 1.9700758999999834], [-1.0, 1.9872849000000201], [-1.0, 2.0034171000000356], [-1.0, 2.020663000000013], [-1.0, 2.036733599999991], [-1.0, 2.0541850999999838], [-1.0, 2.0701164999999833], [-1.0, 2.0873728000000256], [-1.0, 2.1034460000000195], [-1.0, 2.1208081000000334], [-0.9349111060018995, 2.136833700000011], [-0.7214274676235131, 2.1541449000000057], [-0.574197372190143, 2.1701459000000227], [-0.5079438292451265, 2.187647800000036], [-0.49322081970178944, 2.203514700000028], [-0.49322081970178944, 2.2209779000000367], [-0.46377480061511556, 2.2368625000000293], [-0.3901597528984305, 2.2542372999999998], [-0.25029116223672887, 2.2701729999999998], [-0.20612213360671805, 2.2872892999999976], [-0.20612213360671805, 2.303345200000024], [-0.20612213360671805, 2.3207522000000154], [-0.20612213360671805, 2.3367891999999983], [-0.20612213360671805, 2.3541448000000287], [-0.20612213360671805, 2.370112699999993], [-0.19876062883504952, 2.3874609000000078], [-0.17667611452004406, 2.403440700000033], [-0.16931460974837553, 2.4209167000000207], [-0.15459160020503848, 2.437024199999996], [-0.11042257157502755, 2.4542526999999836], [-0.07361504771668503, 2.470144600000026], [-0.02944601908667399, 2.4874459000000115], [-0.014723009543337051, 2.503543500000035], [-0.007361504771668526, 2.5206269000000248], [0.0, 2.5367014000000268], [0.014723009543337051, 2.554031000000009], [0.04416902863001093, 2.570099500000026], [0.05153053340167957, 2.587385299999994], [0.05153053340167957, 2.603357800000026], [0.05153053340167957, 2.621027500000025], [0.05153053340167957, 2.6369013999999993], [0.05153053340167957, 2.6540370999999823], [0.05153053340167957, 2.670106599999997], [0.05153053340167957, 2.6872766000000183], [0.05153053340167957, 2.703384900000003], [0.05153053340167957, 2.7207690000000184], [0.05153053340167957, 2.736765700000035], [0.05153053340167957, 2.753973500000029], [0.05153053340167957, 2.770438899999988], [0.05153053340167957, 2.787958900000035], [0.05153053340167957, 2.803896800000018], [0.05153053340167957, 2.8214583000000175], [0.05153053340167957, 2.8371172999999885], [0.05153053340167957, 2.8543841000000043], [0.05153053340167957, 2.8704064000000358], [0.05153053340167957, 2.888011199999994], [0.05153053340167957, 2.903889700000036], [0.05153053340167957, 2.9213536999999974], [0.05153053340167957, 2.9372048999999834], [0.05153053340167957, 2.9544156000000044], [0.05153053340167957, 2.970356700000025], [0.05153053340167957, 2.9874260999999933], [0.05153053340167957, 3.0037279000000012], [0.05153053340167957, 3.0207361999999875], [0.05153053340167957, 3.0371284999999943], [0.05153053340167957, 3.05430130000002], [0.05153053340167957, 3.0704122999999868], [0.05153053340167957, 3.087563999999986], [0.05153053340167957, 3.1039359000000104], [0.05153053340167957, 3.1211389000000054], [0.05153053340167957, 3.136969899999997], [0.05153053340167957, 3.1546114000000216], [0.05153053340167957, 3.170390800000007], [0.05153053340167957, 3.1876596999999833], [0.05153053340167957, 3.2036649000000352], [0.05153053340167957, 3.220878500000026], [0.05153053340167957, 3.2369553999999994], [0.05153053340167957, 3.254200800000035], [0.05153053340167957, 3.2704231000000163], [0.05153053340167957, 3.2874163999999837], [0.05153053340167957, 3.303679700000032], [0.05153053340167957, 3.320849100000032], [0.05153053340167957, 3.3370006000000103], [0.05153053340167957, 3.354248900000016], [0.05153053340167957, 3.3703145000000063], [0.05153053340167957, 3.3880116999999927], [0.05153053340167957, 3.403608399999996], [0.05153053340167957, 3.4207088], [0.05153053340167957, 3.4367483000000334], [0.05153053340167957, 3.4542536000000155], [0.05153053340167957, 3.4704272000000174], [0.05153053340167957, 3.4879483999999934], [0.05153053340167957, 3.503586700000028], [0.05153053340167957, 3.520994500000029], [0.05153053340167957, 3.5372191000000157], [0.05153053340167957, 3.5544087000000104], [0.05153053340167957, 3.5701612000000296], [0.05153053340167957, 3.587631299999998], [0.05153053340167957, 3.603738700000008], [0.05153053340167957, 3.62077290000002], [0.05153053340167957, 3.6368171000000302], [0.05153053340167957, 3.6540094000000067], [0.05153053340167957, 3.670385899999985], [0.05153053340167957, 3.6875076000000035], [0.05153053340167957, 3.7035443000000328], [0.05153053340167957, 3.720788700000014], [0.05153053340167957, 3.737203099999988], [0.05153053340167957, 3.7546292000000108], [0.05153053340167957, 3.7703940000000102], [0.05153053340167957, 3.7875146000000086], [0.05153053340167957, 3.8036103000000026], [0.05153053340167957, 3.8209178999999835], [0.05153053340167957, 3.8370386999999937], [0.05153053340167957, 3.854350000000011], [0.05153053340167957, 3.8703793999999903], [0.05153053340167957, 3.8876493999999866], [0.05153053340167957, 3.903695500000026], [0.05153053340167957, 3.921021499999995], [0.05153053340167957, 3.9370415999999864], [0.05153053340167957, 3.954003900000032], [0.05153053340167957, 3.970401299999992], [0.05153053340167957, 3.9878899000000274], [0.05153053340167957, 4.003672900000026], [0.05153053340167957, 4.020917999999995], [0.05153053340167957, 4.036927999999989], [0.05153053340167957, 4.05395679999998], [0.05153053340167957, 4.070332600000029], [0.05153053340167957, 4.0877356000000304], [0.05153053340167957, 4.103610000000003], [0.05153053340167957, 4.120960000000025], [0.05153053340167957, 4.1371915000000286], [0.05153053340167957, 4.154484099999991], [0.05153053340167957, 4.170128700000021], [0.05153053340167957, 4.187484799999993], [0.05153053340167957, 4.203884300000027], [0.05153053340167957, 4.221013099999993], [0.05153053340167957, 4.237024700000006], [0.05153053340167957, 4.254123400000026], [0.05153053340167957, 4.270259300000021], [0.05153053340167957, 4.287636700000007], [0.05153053340167957, 4.3035975000000235], [0.05153053340167957, 4.331903399999987], [0.05153053340167957, 4.348526100000015], [0.05153053340167957, 4.365116499999999], [0.05153053340167957, 4.382036599999992], [0.05153053340167957, 4.398510600000009], [0.05153053340167957, 4.415772300000015], [0.05153053340167957, 4.440164299999992], [0.05153053340167957, 4.448571800000025], [0.05153053340167957, 4.465217900000027], [0.05153053340167957, 4.482323800000017], [0.05153053340167957, 4.498665000000017], [0.05153053340167957, 4.515756500000009], [0.05153053340167957, 4.555076999999983], [0.05153053340167957, 4.565007299999991], [0.05153053340167957, 4.58276840000002], [0.05153053340167957, 4.598391400000025], [0.05153053340167957, 4.616354699999988], [0.05153053340167957, 4.631695700000023], [0.05153053340167957, 4.64926029999998], [0.05153053340167957, 4.665024000000017], [0.05153053340167957, 4.682675099999983], [0.05153053340167957, 4.698368300000027], [0.05153053340167957, 4.715955699999995], [0.05153053340167957, 4.731653499999993], [0.05153053340167957, 4.749355600000001], [0.05153053340167957, 4.764843499999984], [0.05153053340167957, 4.782666199999994], [0.05153053340167957, 4.798333899999989], [0.05153053340167957, 4.816162800000029], [0.05153053340167957, 4.83162980000003], [0.05153053340167957, 4.849357199999986], [0.05153053340167957, 4.864947000000029], [0.05153053340167957, 4.882532800000035], [0.05153053340167957, 4.898050300000023], [0.05153053340167957, 4.915731699999981], [0.05153053340167957, 4.931444199999987], [0.05153053340167957, 4.949214799999993], [0.05153053340167957, 4.96503180000002], [0.05153053340167957, 4.9825865999999905], [0.05153053340167957, 4.998131100000023], [0.05153053340167957, 5.015749500000027], [0.05153053340167957, 5.031501900000023], [0.05153053340167957, 5.049099800000022], [0.05153053340167957, 5.064551699999981], [0.05153053340167957, 5.08215100000001], [0.05153053340167957, 5.098122600000011], [0.05153053340167957, 5.115496600000029], [0.05153053340167957, 5.131340500000022], [0.05153053340167957, 5.1487663999999995], [0.05153053340167957, 5.16461750000002], [0.05153053340167957, 5.182169700000031], [0.05153053340167957, 5.197936900000002], [0.05153053340167957, 5.21560340000002], [0.05153053340167957, 5.231493600000022], [0.05153053340167957, 5.248773299999982], [0.05153053340167957, 5.264690099999996], [0.05153053340167957, 5.282470200000034], [0.05153053340167957, 5.298084200000005], [0.05153053340167957, 5.3155075999999895], [0.05153053340167957, 5.331370499999991], [0.05153053340167957, 5.348782299999982], [0.05153053340167957, 5.364651100000003], [0.05153053340167957, 5.3820802000000185], [0.05153053340167957, 5.398174499999982], [0.05153053340167957, 5.415514299999984], [0.05153053340167957, 5.431225600000005], [0.05153053340167957, 5.4487561000000255], [0.05153053340167957, 5.464828800000021], [0.05153053340167957, 5.482241999999985], [0.05153053340167957, 5.498078599999985], [0.05153053340167957, 5.515710100000035], [0.05153053340167957, 5.531701999999996], [0.05153053340167957, 5.548699100000022], [0.05153053340167957, 5.564750400000037], [0.05153053340167957, 5.582268100000022], [0.05153053340167957, 5.5981674000000226], [0.05153053340167957, 5.615507799999989], [0.05153053340167957, 5.63144010000002], [0.05153053340167957, 5.649027100000012], [0.05153053340167957, 5.664616000000024], [0.05153053340167957, 5.682061400000009], [0.05153053340167957, 5.697895000000017], [0.05153053340167957, 5.71538129999999], [0.05153053340167957, 5.731403999999998], [0.05153053340167957, 5.748835799999995], [0.05153053340167957, 5.764630399999987], [0.05153053340167957, 5.782211399999994], [0.05153053340167957, 5.797887199999991], [0.05153053340167957, 5.815586100000019], [0.05153053340167957, 5.831497000000013], [0.05153053340167957, 5.84877019999999], [0.05153053340167957, 5.864879099999996], [0.05153053340167957, 5.882220399999994], [0.05153053340167957, 5.8982843], [0.05153053340167957, 5.9163882000000285], [0.05153053340167957, 5.931877799999995]]",6.01,,,,,,,,,,,,,,,,59,A,non_immersive,No,8,2024-05-06_13h41.04.507,Experiment_VR_non_immersive,59.91988711092379,
