trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,continuous_annotation,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,Subject_id,Age,Gender,Group,date,frame_rate,
,,,,,,,,,,"[[0.0, 4.906286799930967], [0.0, 4.918049999978393], [0.0, 4.933059399947524], [0.0, 4.94849029998295], [0.0, 4.96844769991003], [0.0, 4.982082700007595], [0.0, 4.998820599983446], [-0.02944601908667399, 5.015892499941401], [-0.1251455811183645, 5.034887699992396], [-0.19876062883504952, 5.050282599986531], [-0.24292965746506057, 5.0676770999561995], [-0.2650141717800659, 5.081585599924438], [-0.29446019086674, 5.1000848999246955], [-0.3165447051817455, 5.115216300007887], [-0.33862921949675096, 5.133175599970855], [-0.37543674335509347, 5.150705099920742], [-0.382798248126762, 5.166700399946421], [-0.3901597528984305, 5.183405299903825], [-0.3901597528984305, 5.200573899899609], [-0.39752125767009894, 5.215615599998273], [-0.39752125767009894, 5.232579099945724], [-0.39752125767009894, 5.247854099958204], [-0.39752125767009894, 5.2657230999320745], [-0.412244267213436, 5.281674699974246], [-0.42696727675677304, 5.300079599954188], [-0.44169028630011, 5.3166426999960095], [-0.4490517910717785, 5.334117399994284], [-0.4490517910717785, 5.350390199921094], [-0.4490517910717785, 5.367564499960281], [-0.4490517910717785, 5.382365499972366], [-0.4490517910717785, 5.400504499906674], [-0.43432878152844145, 5.416688299970701], [-0.37543674335509347, 5.43365369993262], [-0.25029116223672887, 5.448209499940276], [-0.13986859066170154, 5.466996099916287], [-0.08097655248835356, 5.482384399976581], [-0.04416902863001104, 5.503181999898516], [-0.02944601908667399, 5.518414199934341], [0.014723009543337051, 5.534265999915078], [0.05153053340167957, 5.550211299909279], [0.16931460974837553, 5.567676299950108], [0.24292965746506057, 5.581815799931064], [0.3091832004100772, 5.59960149996914], [0.33126771472508265, 5.617552599986084], [0.36807523858342495, 5.6352408999809995], [0.3754367433550936, 5.6483606999972835], [0.39015975289843063, 5.665392900002189], [0.39015975289843063, 5.682425900013186], [0.39752125767009905, 5.700768299982883], [0.4122442672134361, 5.716655099997297], [0.44169028630011, 5.732621599920094], [0.49322081970178955, 5.748575399979018], [0.5226668387884634, 5.765129499952309], [0.5300283435601321, 5.780204099952243], [0.5373898483318005, 5.798745599924587], [0.5373898483318005, 5.8123234999366105], [0.5373898483318005, 5.832186399959028], [0.5373898483318005, 5.848442599992268], [0.5373898483318005, 5.865316599956714], [0.5373898483318005, 5.880017799907364], [0.5373898483318005, 5.897338200011291], [0.5373898483318005, 5.9139304999262094], [0.4784978101584525, 5.932231399929151], [0.40488276244176746, 5.948714699945413], [0.3091832004100772, 5.9670167999574915], [0.2208451431500551, 5.982945399940945], [0.10306106680335891, 6.003396899905056], [0.029446019086674102, 6.0199293999467045], [-0.06625354294501651, 6.035598099930212], [-0.14723009543337007, 6.049364999984391], [-0.23556815269339204, 6.065863499999978], [-0.3459907242684195, 6.082943299901672], [-0.40488276244176746, 6.098923999932595], [-0.44169028630011, 6.114532499923371], [-0.500582324473458, 6.133938999962993], [-0.5300283435601321, 6.150561099988408], [-0.5668358674184745, 6.166124799987301], [-0.5962818865051486, 6.183821799932048], [-0.603643391276817, 6.200556499999948], [-0.603643391276817, 6.219446599949151], [-0.6257279055918226, 6.235940899932757], [-0.633089410363491, 6.251297099981457], [-0.6404509151351594, 6.271539599983953], [-0.6404509151351594, 6.292946700006723], [-0.6404509151351594, 6.310849100002088], [-0.6404509151351594, 6.326816399930976], [-0.6404509151351594, 6.3422847999027], [-0.6404509151351594, 6.359401799971238], [-0.6404509151351594, 6.375428500003181], [-0.618366400820154, 6.38933769997675], [-0.515305334016795, 6.407370399916545], [-0.3239062099534139, 6.4234056998975575], [-0.007361504771668526, 6.442974100005813], [0.191399124063381, 6.457927000010386], [0.36807523858342495, 6.475729099940509], [0.500582324473458, 6.492226499947719], [0.6551739246784964, 6.508810599916615], [0.7361504771668499, 6.5233586999820545], [0.7876810105685295, 6.541434699902311], [0.8097655248835349, 6.556401799898595], [0.8171270296552033, 6.575636999914423], [0.8171270296552033, 6.5914045999525115], [0.8171270296552033, 6.608265399932861], [0.8171270296552033, 6.623366599902511], [0.8171270296552033, 6.640344199957326], [0.8171270296552033, 6.656526200007647], [0.8097655248835349, 6.6768975999439135], [0.7876810105685295, 6.690326799987815], [0.6993429533085074, 6.708747899974696], [0.5889203817334798, 6.726957799983211], [0.4784978101584525, 6.742290499969386], [0.2870986860950715, 6.7584612999344245], [0.17667611452004395, 6.775543899973854], [0.05153053340167957, 6.792277499916963], [-0.13986859066170154, 6.810950299957767], [-0.23556815269339204, 6.826419399934821], [-0.29446019086674, 6.843573599937372], [-0.3459907242684195, 6.8574315999867395], [-0.382798248126762, 6.875949000008404], [-0.3901597528984305, 6.889536599977873], [-0.39752125767009894, 6.907329999958165], [-0.412244267213436, 6.923400199972093], [-0.43432878152844145, 6.943565599969588], [-0.43432878152844145, 6.956955499947071], [-0.4564132958434469, 6.974602099973708], [-0.46377480061511556, 6.990521400002763], [-0.46377480061511556, 7.008361699990928], [-0.46377480061511556, 7.023719999939203], [-0.46377480061511556, 7.0419514999957755], [-0.46377480061511556, 7.05800590000581], [-0.46377480061511556, 7.075604499899782], [-0.46377480061511556, 7.089421099983156], [-0.46377480061511556, 7.106096399948001], [-0.46377480061511556, 7.121411599917337], [-0.3607137338117564, 7.139181199949235], [-0.014723009543337051, 7.158507199957967], [0.24292965746506057, 7.176932699978352], [0.43432878152844157, 7.189512499957345], [0.6257279055918223, 7.209170799935237], [0.6846199437651705, 7.225890300003812], [0.7361504771668499, 7.241036799969152], [0.765596496253524, 7.256036999984644], [0.7876810105685295, 7.273774500004947], [0.8024040201118665, 7.287901300005615], [0.8097655248835349, 7.307440700009465], [0.8097655248835349, 7.3235876999096945], [0.8097655248835349, 7.342177099897526], [0.8097655248835349, 7.355765999993309], [0.8097655248835349, 7.372003700002097], [0.8097655248835349, 7.387339500011876], [0.7950425153401981, 7.406429599970579], [0.6772584389935019, 7.423027199925855], [0.5521128578751373, 7.4424162999494], [0.36071373381175653, 7.460033899988048], [0.250291162236729, 7.474593499908224], [0.15459160020503848, 7.48894059995655], [0.05889203817334798, 7.505720599903725], [-0.05889203817334798, 7.522822599974461], [-0.11778407634669597, 7.54020639997907], [-0.16931460974837553, 7.556214499985799], [-0.23556815269339204, 7.575245499960147], [-0.2576526670083975, 7.588258299976587], [-0.2870986860950714, 7.605113699915819], [-0.30182169563840844, 7.621280899969861], [-0.3239062099534139, 7.638888799934648], [-0.3239062099534139, 7.6563945999369025], [-0.3239062099534139, 7.6749629999976605], [-0.3239062099534139, 7.688655899954028], [-0.3239062099534139, 7.7051271999953315], [-0.3239062099534139, 7.720455099944957], [-0.3239062099534139, 7.738569199922495], [-0.3239062099534139, 7.755157999927178], [-0.3239062099534139, 7.7767063999781385], [-0.27237567655173445, 7.791403499897569], [-0.16931460974837553, 7.808421499910764], [-0.1251455811183645, 7.8203872999874875], [0.04416902863001093, 7.838554799905978], [0.16195310497670712, 7.853782899910584], [0.27237567655173467, 7.868800399941392], [0.323906209953414, 7.874894899898209], [0.4196057719851045, 7.887579999980517], [0.5079438292451264, 7.902698899968527], [0.5447513531034689, 7.90838579996489], [0.5889203817334798, 7.920204699970782], [0.6846199437651705, 7.936895499937236], [0.7361504771668499, 7.954861299949698], [0.7582349914818556, 7.973864699946716], [0.7582349914818556, 7.98877579998225], [0.765596496253524, 8.007824799977243], [0.765596496253524, 8.024850099929608], [0.7582349914818556, 8.040814399952069], [0.7508734867101869, 8.056113299913704], [0.691981448536839, 8.070489099947736], [0.5373898483318005, 8.086976899998263], [0.43432878152844157, 8.104373099980876], [0.3091832004100772, 8.120376299950294], [0.13986859066170143, 8.138675999944098], [0.04416902863001093, 8.157034699921496], [-0.06625354294501651, 8.174774899962358], [-0.13250708589003302, 8.194401399930939], [-0.161953104976707, 8.212443599943072], [-0.18403761929171258, 8.234791799914092], [-0.19876062883504952, 8.247207999927923]]",None,None,None,None,None,False,False,False,False,True,True,True,,,,,,,
