movie_path,Dimension,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,continuous_annotation,Valencia_value,Arousal_value,Preferencia_value,Engagement_value,Familiaridad_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,Subject_id,Age,Gender,Group,date,frame_rate,
green_screen,Luminancia,0,0,0,0,"[[0.0, 1.535449199960567], [0.0, 1.5523742999648675], [0.0, 1.5656854999251664], [0.0, 1.581903100013733], [0.0, 1.5977561000036076], [0.0, 1.6143226999556646], [0.0, 1.6318233999190852], [-0.014723009543337051, 1.6493107000133023], [-0.05889203817334798, 1.665368999936618], [-0.13250708589003302, 1.681188799906522], [-0.19876062883504952, 1.6974416999146342], [-0.22820664792172352, 1.7162332999287173], [-0.23556815269339204, 1.7322301999665797], [-0.25029116223672887, 1.748118899995461], [-0.2870986860950714, 1.7669718000106514], [-0.33126771472508254, 1.7849432999501005], [-0.3607137338117564, 1.801278099999763], [-0.39752125767009894, 1.8167222999036312], [-0.44169028630011, 1.835155799984932], [-0.46377480061511556, 1.8507715999148786], [-0.46377480061511556, 1.866338299936615], [-0.485859314930121, 1.8840566999278963], [-0.485859314930121, 1.8994930000044405], [-0.500582324473458, 1.914338400005363], [-0.515305334016795, 1.9322086999891326], [-0.5300283435601321, 1.9476610999554396], [-0.5668358674184745, 1.9645354999229312], [-0.603643391276817, 1.9814356999704614], [-0.6551739246784964, 1.998074600007385], [-0.6698969342218335, 2.0137081999564543], [-0.6772584389935019, 2.030696599977091], [-0.6772584389935019, 2.0468659999314696], [-0.6772584389935019, 2.063748999964446], [-0.6772584389935019, 2.0814691999694332], [-0.6772584389935019, 2.0980396999511868], [-0.6772584389935019, 2.1151414999039844], [-0.6772584389935019, 2.130968799930997], [-0.6772584389935019, 2.147674800013192], [-0.6772584389935019, 2.164456299971789], [-0.6772584389935019, 2.181131799938157], [-0.6772584389935019, 2.1977773999096826], [-0.6772584389935019, 2.2143331000115722], [-0.6772584389935019, 2.2309082999126986], [-0.6698969342218335, 2.2474421999650076], [-0.6698969342218335, 2.2635232999455184], [-0.6698969342218335, 2.28058909997344], [-0.6404509151351594, 2.297286399989389], [-0.6110048960484855, 2.314566999906674], [-0.5815588769618115, 2.331524399924092], [-0.5300283435601321, 2.347638599923812], [-0.4196057719851044, 2.3656583999982104], [-0.33862921949675096, 2.3811162000056356], [-0.23556815269339204, 2.3973824999993667], [-0.13986859066170154, 2.4149212999036536], [-0.08833805726002197, 2.4322409000014886], [-0.05153053340167957, 2.447078999946825], [-0.03680752385834252, 2.4636198999360204], [-0.007361504771668526, 2.4800887999590486], [0.014723009543337051, 2.4964920999482274], [0.022084514315005466, 2.5035315999994054], [0.03680752385834252, 2.515125799924135], [0.07361504771668503, 2.531105599948205], [0.05889203817334798, 3.3973473999649286], [0.029446019086674102, 3.4146940999198705], [-0.007361504771668526, 3.4317682000109926]]",None,None,None,-0.6,0.6,False,False,False,False,True,False,False,S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-02-23_14h45.12.527,None,
./amsterdam_dynamic_facial_expression_set/F03-Fear-Face Forward.mp4,Arousal,0,1,1,1,"[[0.0, 2.6793754000682384], [0.0, 2.6966564999893308], [0.0, 2.7121493000304326], [0.0, 2.732239000033587], [0.0, 2.744688200065866], [0.0, 2.7654326000483707], [0.0, 2.778320000041276], [0.0, 2.795274200034328], [0.0, 2.8098012000555173], [-0.007361504771668526, 2.8162547000683844], [-0.04416902863001104, 2.8312114999862388], [-0.0956995620316905, 2.8440322000533342], [-0.19876062883504952, 2.868675700039603], [-0.2870986860950714, 2.8824561999645084], [-0.3459907242684195, 2.899044599966146], [-0.3607137338117564, 2.9114682000363246], [-0.3607137338117564, 2.929662700043991], [-0.36807523858342495, 2.9440953000448644], [-0.37543674335509347, 2.961679800064303], [-0.37543674335509347, 2.9767819000408053], [-0.3901597528984305, 2.9971523999702185], [-0.44169028630011, 3.0112025999696925], [-0.515305334016795, 3.0315779000520706], [-0.5594743626468061, 3.045404399977997], [-0.58892038173348, 3.0670740000205114], [-0.58892038173348, 3.0796663999790326], [-0.58892038173348, 3.098124000011012], [-0.58892038173348, 3.1114824999822304], [-0.58892038173348, 3.1290374000091106], [-0.58892038173348, 3.1445058999815956], [-0.5815588769618115, 3.1634385000215843], [-0.5668358674184745, 3.178760700044222], [-0.5521128578751375, 3.19605390005745], [-0.5226668387884635, 3.2113056000089273], [-0.500582324473458, 3.2289146999828517], [-0.4490517910717785, 3.2454078000737354], [-0.36807523858342495, 3.2637153000105172], [-0.3165447051817455, 3.278148200013675], [-0.2650141717800659, 3.2970672000665218], [-0.191399124063381, 3.3115629999665543], [-0.05889203817334798, 3.3322301000589505], [-0.02944601908667399, 3.345182199962437]]",None,None,None,None,None,False,False,False,False,False,True,False,S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-02-23_14h45.12.527,None,
./amsterdam_dynamic_facial_expression_set/M02-Surprise-Face Forward.mp4,Valencia,0,2,2,2,"[[-0.007361504771668526, 1.789746299968101], [-0.007361504771668526, 1.8028970999876037], [-0.007361504771668526, 1.8248520999914035], [-0.014723009543337051, 1.8409526000032201], [-0.04416902863001104, 1.8540650999639183], [-0.0956995620316905, 1.870895600062795], [-0.13250708589003302, 1.891357499989681], [-0.18403761929171258, 1.9059670000569895], [-0.25029116223672887, 1.9271186999976635], [-0.29446019086674, 1.9443375000264496], [-0.33126771472508254, 1.9586421999847516], [-0.353352229040088, 1.9731235000072047], [-0.3901597528984305, 1.9887239000527188], [-0.412244267213436, 2.007754100020975], [-0.43432878152844145, 2.023589999997057], [-0.44169028630011, 2.040156300063245], [-0.4490517910717785, 2.0566274999873713], [-0.4490517910717785, 2.0737598000559956], [-0.4490517910717785, 2.088288599974476], [-0.4490517910717785, 2.1046953999903053], [-0.4490517910717785, 2.119794600061141], [-0.4490517910717785, 2.135852299979888], [-0.4564132958434469, 2.154911700054072], [-0.4564132958434469, 2.1686888000695035], [-0.46377480061511556, 2.1873437999747694], [-0.47113630538678397, 2.2044106000103056], [-0.47113630538678397, 2.2216626000590622], [-0.47113630538678397, 2.2380530000664294], [-0.47113630538678397, 2.2571450000396], [-0.46377480061511556, 2.2730760000413284], [-0.46377480061511556, 2.2888971000211313], [-0.4564132958434469, 2.3071353000123054], [-0.4196057719851044, 2.3234244000632316], [-0.39752125767009894, 2.3405038999626413], [-0.36807523858342495, 2.356426000013016], [-0.2870986860950714, 2.37501900002826], [-0.19876062883504952, 2.3899695000145584], [-0.05153053340167957, 2.4069705000147223]]",None,None,None,None,None,False,False,False,False,False,False,False,S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-02-23_14h45.12.527,None,
