practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,movie_path,Dimension,continuous_annotation,Subject_id,Age,Gender,Group,date,frame_rate,
,,,,,,"[[0.0, 0.7567768000299111], [0.0, 0.7768997999373823], [0.0, 0.7907721999799833], [0.0, 0.8102374000009149], [0.0, 0.8234917999943718], [0.0, 0.8440077999839559], [-0.007361504771668526, 0.8610833999700844], [-0.014723009543337051, 0.8777582999318838], [-0.014723009543337051, 0.8911667999345809], [-0.03680752385834252, 0.9082805999787524], [-0.05153053340167957, 0.9232717000413686], [-0.11042257157502755, 0.9405063999583945], [-0.14723009543337007, 0.9569857999449596], [-0.2576526670083975, 0.9751353999599814], [-0.2870986860950714, 0.9908882000017911], [-0.353352229040088, 1.0100420999806374], [-0.36807523858342495, 1.0226811999455094], [-0.36807523858342495, 1.042288800003007], [-0.36807523858342495, 1.0559549999888986], [-0.36807523858342495, 1.077390699996613], [-0.382798248126762, 1.0933657999848947], [-0.3901597528984305, 1.1097254999913275], [-0.40488276244176746, 1.1238663999829441], [-0.412244267213436, 1.1407303999876603], [-0.42696727675677304, 1.1567934999475256], [-0.4564132958434469, 1.1753954000305384], [-0.49322081970178944, 1.1918452000245452], [-0.515305334016795, 1.2105250000022352], [-0.515305334016795, 1.2244634999660775], [-0.515305334016795, 1.2443879999918863], [-0.515305334016795, 1.2594443999696523], [-0.515305334016795, 1.2760815999936312], [-0.515305334016795, 1.2909852999728173], [-0.515305334016795, 1.308187699993141], [-0.515305334016795, 1.323098300024867], [-0.515305334016795, 1.3441319999983534], [-0.515305334016795, 1.3590445999288931], [-0.43432878152844145, 1.37514649995137], [-0.382798248126762, 1.3905209000222385], [-0.20612213360671805, 1.4088679000269622], [-0.14723009543337007, 1.4217844000086188], [0.08833805726002208, 1.4404858000343665], [-0.02944601908667399, 1.843956399941817], [-0.161953104976707, 1.8587613999843597], [-0.2650141717800659, 1.873937299940735], [-0.353352229040088, 1.8876104999799281], [-0.412244267213436, 1.9067105000140145], [-0.4490517910717785, 1.9219976000022143], [-0.500582324473458, 1.9410004999954253], [-0.5373898483318005, 1.9552940999856219], [-0.603643391276817, 1.9726384000387043], [-0.647812419906828, 1.987911600037478], [-0.6846199437651705, 2.005913099972531], [-0.7214274676235131, 2.0204217999707907], [-0.7508734867101869, 2.041116700042039], [-0.7582349914818556, 2.053490399965085], [-0.7582349914818556, 2.0717376000247896], [-0.7582349914818556, 2.0874107000418007], [-0.7582349914818556, 2.1045789000345394], [-0.7582349914818556, 2.1206703999778256], [-0.7582349914818556, 2.137846300029196], [-0.7287889723951815, 2.1545847000088543], [-0.6551739246784964, 2.170028500026092], [-0.544751353103469, 2.185574200004339], [-0.382798248126762, 2.20455669995863], [-0.191399124063381, 2.2202996000414714], [0.05889203817334798, 2.506951199960895], [-0.10306106680335902, 2.523203199962154], [-0.2208451431500551, 2.5410756999626756], [-0.3239062099534139, 2.555981699959375], [-0.382798248126762, 2.573551299981773], [-0.40488276244176746, 2.5891650000121444], [-0.40488276244176746, 2.6080194000387564], [-0.40488276244176746, 2.624144100002013], [-0.40488276244176746, 2.643765699933283], [-0.40488276244176746, 2.658405900001526], [-0.40488276244176746, 2.676026299945079], [-0.40488276244176746, 2.689751800033264], [-0.40488276244176746, 2.706889500026591], [-0.40488276244176746, 2.7242905999301], [-0.382798248126762, 2.740718199987896], [-0.25029116223672887, 2.7570098999422044], [0.03680752385834252, 2.775093700038269], [0.08097655248835345, 3.0278335999464616], [-0.0956995620316905, 3.045052199973725], [-0.25029116223672887, 3.0599824000382796], [-0.33862921949675096, 3.076275200000964], [-0.382798248126762, 3.091077800025232], [-0.3901597528984305, 3.1079948999686167], [-0.3901597528984305, 3.1194496999960393], [-0.3901597528984305, 3.1348243999527767], [-0.3901597528984305, 3.147084999945946], [-0.382798248126762, 3.165401399950497], [-0.3459907242684195, 3.1793712000362575], [-0.18403761929171258, 3.199210699996911], [-0.0956995620316905, 3.2127154000336304], [0.05889203817334798, 3.4833667000057176], [-0.11778407634669597, 3.5022469999967143], [-0.2650141717800659, 3.5195139000425115], [-0.353352229040088, 3.5374412999954075], [-0.36807523858342495, 3.5529283999931067], [-0.36807523858342495, 3.5733338999561965], [-0.36807523858342495, 3.584057300002314], [-0.36807523858342495, 3.600724200019613], [-0.36807523858342495, 3.615753300022334], [-0.353352229040088, 3.635160799953155], [-0.27237567655173445, 3.649273799965158], [-0.08833805726002197, 3.6666541999438778], [0.05889203817334798, 3.915764900040813], [-0.0956995620316905, 3.9346995999803767], [-0.19876062883504952, 3.9477518999483436], [-0.23556815269339204, 3.9651211999589577], [-0.23556815269339204, 3.9826140999794006], [-0.23556815269339204, 4.002748299972154], [-0.22820664792172352, 4.01736970001366], [-0.19876062883504952, 4.031119599938393], [-0.08833805726002197, 4.048652100027539], [0.05153053340167957, 4.065641399938613], [-0.11778407634669597, 4.314939099946059], [-0.30918320041007696, 4.330206700018607], [-0.42696727675677304, 4.349106300040148], [-0.4784978101584525, 4.363406499964185], [-0.5079438292451265, 4.383090700022876], [-0.5079438292451265, 4.399471399956383], [-0.5079438292451265, 4.414976899977773], [-0.500582324473458, 4.432955599972047], [-0.49322081970178944, 4.44765039999038], [-0.42696727675677304, 4.465301099931821], [-0.3165447051817455, 4.481952599948272], [-0.20612213360671805, 4.498771299957298], [-0.022084514315005466, 4.515948300017044], [-0.11778407634669597, 4.768116899998859], [-0.20612213360671805, 4.783151200041175], [-0.42696727675677304, 4.800048199947923], [-0.49322081970178944, 4.816391099942848], [-0.515305334016795, 4.8324322999687865], [-0.515305334016795, 4.847657399950549], [-0.515305334016795, 4.867199799977243], [-0.515305334016795, 4.884624299942516], [-0.515305334016795, 4.899338099989109], [-0.515305334016795, 4.915431799949147], [-0.500582324473458, 4.9346342999488115], [-0.4784978101584525, 4.947408100008033], [-0.37543674335509347, 4.963620699942112], [-0.22820664792172352, 4.981179099995643], [0.029446019086674102, 5.00025809998624], [0.04416902863001093, 5.281463099992834], [-0.13250708589003302, 5.296498999930918], [-0.2870986860950714, 5.314921799930744], [-0.42696727675677304, 5.330203499994241], [-0.5079438292451265, 5.346810000017285], [-0.5521128578751375, 5.363276100018993], [-0.5668358674184745, 5.379866100032814], [-0.5668358674184745, 5.3947345999768], [-0.5668358674184745, 5.41223519993946], [-0.5668358674184745, 5.427712499978952], [-0.574197372190143, 5.44952879997436], [-0.5668358674184745, 5.464270500000566], [-0.5226668387884635, 5.482552999979816], [-0.40488276244176746, 5.496630399953574], [-0.20612213360671805, 5.514238700037822], [0.022084514315005466, 5.529129000031389], [0.029446019086674102, 5.821160799940117], [-0.24292965746506057, 5.8395296999951825], [-0.3165447051817455, 5.854317500023171], [-0.412244267213436, 5.870366599992849], [-0.5226668387884635, 5.8888238000217825], [-0.5594743626468061, 5.905879299971275], [-0.5594743626468061, 5.920026100007817], [-0.5594743626468061, 5.938495000009425], [-0.5594743626468061, 5.953097400022671], [-0.5594743626468061, 5.973217300022952], [-0.5521128578751375, 5.986979700042866], [-0.515305334016795, 6.00548459996935], [-0.382798248126762, 6.020710599957965], [-0.0956995620316905, 6.040250799967907], [0.0073615047716684145, 6.053707899991423]]",,,,,,,
