trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,continuous_annotation,continuous_annotation_interpolated,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,Subject_id,Age,Gender,Group,date,frame_rate,
,,,,,,,,,,"[[0.0, 0.014548800070770085], [0.0, 0.028115599998272955], [0.0, 0.04264980007428676], [0.0, 0.059385200031101704], [0.0, 0.08104690001346171], [0.0, 0.09747370006516576], [0.0, 0.11523620004300028], [0.0, 0.12349110003560781], [0.0, 0.13758490001782775], [0.0, 0.153118500020355], [0.0, 0.17645000002812594], [0.0, 0.18905390007421374], [0.0, 0.2050687000155449], [0.0, 0.2233633000869304], [0.0, 0.23909570008981973], [0.0, 0.25407350005116314], [0.0, 0.2710451000602916], [0.0, 0.29002020007465035], [0.0, 0.3074399000033736], [0.0, 0.3231024000560865], [0.0, 0.33993360004387796], [0.0, 0.3565362000372261], [0.0, 0.3699587000301108], [0.0, 0.3894160999916494], [0.0, 0.40431290003471076], [0.0, 0.4224252999993041], [0.0, 0.4376136000500992], [0.0, 0.45299090002663434], [0.0, 0.470926700043492], [0.0, 0.4882039000513032], [0.0, 0.5043596000177786], [0.0, 0.5212302000727504], [0.0, 0.5360634000971913], [-0.02944601908667399, 0.5533735000062734], [-0.18403761929171258, 0.5693178999936208], [-0.27237567655173445, 0.587846799986437], [-0.353352229040088, 0.6045293000061065], [-0.3901597528984305, 0.6220260000554845], [-0.39752125767009894, 0.6377677000127733], [-0.412244267213436, 0.6541274000192061], [-0.412244267213436, 0.6706318000797182], [-0.412244267213436, 0.6870831000851467], [-0.412244267213436, 0.7046178000746295], [-0.412244267213436, 0.7214076000964269], [-0.412244267213436, 0.7371047000633553], [-0.412244267213436, 0.7539784000255167], [-0.412244267213436, 0.7698431999888271], [-0.412244267213436, 0.7873053000075743], [-0.412244267213436, 0.8036217000335455], [-0.412244267213436, 0.8243298000888899], [-0.412244267213436, 0.844872200046666], [-0.412244267213436, 0.8704508000519127], [-0.412244267213436, 0.8902880999958143], [-0.412244267213436, 0.9102820000844076], [-0.412244267213436, 0.9333514000754803], [-0.412244267213436, 0.958210900076665], [-0.412244267213436, 0.9754489000188187], [-0.412244267213436, 0.9930356000550091], [-0.412244267213436, 1.0074352000374347], [-0.412244267213436, 1.021559500019066], [-0.412244267213436, 1.0393991000019014], [-0.412244267213436, 1.0574123000260442], [-0.412244267213436, 1.0741160000907257], [-0.412244267213436, 1.0886529000708833], [-0.412244267213436, 1.1080833000596613], [-0.412244267213436, 1.1153645000886172], [-0.412244267213436, 1.1306449000257999], [-0.412244267213436, 1.1468542000511661], [-0.412244267213436, 1.1586183999897912], [-0.412244267213436, 1.1749238000484183], [-0.412244267213436, 1.1914811000460759], [-0.412244267213436, 1.2157053000992164], [-0.412244267213436, 1.2388117000227794], [-0.412244267213436, 1.2585315000033006], [-0.412244267213436, 1.2814978000242263], [-0.412244267213436, 1.3066465000156313], [-0.46377480061511556, 1.325360200018622], [-0.5079438292451265, 1.348156000021845], [-0.5300283435601321, 1.3640945000806823], [-0.544751353103469, 1.3814046999905258], [-0.574197372190143, 1.3909862000728026], [-0.5962818865051486, 1.4058197000995278], [-0.6625354294501651, 1.4234120000619441], [-0.7287889723951815, 1.4391529000131413], [-0.8024040201118665, 1.4559085000073537], [-0.853934553513546, 1.4697961000492796], [-0.88338057260022, 1.4884085000958294], [-0.88338057260022, 1.5040278000524268], [-0.8907420773718885, 1.5204333000583574], [-0.9054650869152255, 1.5384872000431642], [-0.971718629860242, 1.5556051000021398], [-0.8907420773718885, 1.729064300074242], [-0.7508734867101869, 1.746489500044845], [-0.40488276244176746, 1.761870300048031], [-0.2576526670083975, 1.778310100082308], [0.08833805726002208, 1.7950734000187367], [0.5300283435601321, 1.8116531000705436], [0.9349111060018995, 1.828390400041826], [0.9864416394035791, 2.3718836000189185], [0.898103582143557, 2.388617300079204], [0.7803195057968608, 2.405526200076565], [0.6698969342218333, 2.4222934000426903], [0.5373898483318005, 2.438036200008355], [0.43432878152844157, 2.4555301000364125], [0.33126771472508265, 2.4712717999937013], [0.26501417178006603, 2.4878078000620008], [0.21348363837838646, 2.504189300001599], [0.16195310497670712, 2.522589100059122], [0.10306106680335891, 2.536900700069964], [0.022084514315005466, 2.5547502000117674], [-0.08833805726002197, 2.5710516000399366], [-0.20612213360671805, 2.587978700059466], [-0.37543674335509347, 2.603041300084442], [-0.4196057719851044, 2.620156900025904], [-0.5300283435601321, 2.6371349000837654], [-0.6110048960484855, 2.6552669000811875], [-0.6993429533085076, 2.6665590000338852], [-0.7508734867101869, 2.681902200100012], [-0.824488534426872, 2.697377900010906], [-0.8907420773718885, 2.7132203000364825], [-0.9349111060018995, 2.72880540008191], [-0.971718629860242, 2.747311500017531], [-0.9496341155452365, 3.0813173000933602], [-0.9054650869152255, 3.096202600048855], [-0.824488534426872, 3.1149212000891566], [-0.6698969342218335, 3.130522200022824], [-0.382798248126762, 3.147235600044951], [-0.014723009543337051, 3.163227100041695], [0.08097655248835345, 3.179669100092724], [0.20612213360671805, 3.1964650000445545], [0.250291162236729, 3.2142504000803456], [0.2797371813234031, 3.2292507000965998], [0.33126771472508265, 3.2473628000589088], [0.4122442672134361, 3.264025600044988], [0.4784978101584525, 3.2794603999936953], [0.5153053340167948, 3.2964089000597596], [0.5300283435601321, 3.314849100075662], [0.5300283435601321, 3.3285497000906616], [0.5373898483318005, 3.3447500000474975], [0.5521128578751373, 3.362358000013046], [0.574197372190143, 3.3793484000489116], [0.5962818865051485, 3.39564630005043], [0.6330894103634908, 3.4144789000274613], [0.6772584389935019, 3.4293624000856653], [0.7287889723951815, 3.44414440006949], [0.7582349914818556, 3.460917300079018], [0.898103582143557, 3.479306900058873], [0.9790801346319105, 3.496466200100258], [0.9128265916868941, 3.9215620000613853], [0.7876810105685295, 3.937428400036879], [0.6772584389935019, 3.9559169000713155], [0.574197372190143, 3.971247100038454], [0.5373898483318005, 3.9887583000818267], [0.33862921949675107, 4.005349999992177], [0.191399124063381, 4.021332300035283], [0.05153053340167957, 4.03900930006057], [-0.06625354294501651, 4.055258700042032], [-0.11778407634669597, 4.070554100093432], [-0.161953104976707, 4.086773900082335], [-0.19876062883504952, 4.102621200028807], [-0.2650141717800659, 4.119784799986519], [-0.33862921949675096, 4.1363146000076085], [-0.44169028630011, 4.152749600005336], [-0.5079438292451265, 4.17045020009391], [-0.574197372190143, 4.188081100001], [-0.633089410363491, 4.20532470010221], [-0.6551739246784964, 4.221993500017561], [-0.6846199437651705, 4.238688500015996], [-0.7140659628518444, 4.255210900097154], [-0.780319505796861, 4.270657300017774], [-0.853934553513546, 4.287767700036056], [-0.927549601230231, 4.304184700013138], [-0.986441639403579, 4.321844200021587], [-0.9422726107735679, 4.771020399988629], [-0.8024040201118665, 4.787941200076602], [-0.49322081970178944, 4.802220800076611], [-0.3239062099534139, 4.820108400075696], [0.10306106680335891, 4.837137300055474], [0.30182169563840855, 4.853826600010507], [0.45641329584344703, 4.871545900008641], [0.5668358674184744, 4.890185100026429], [0.7140659628518444, 4.905696600093506], [0.7582349914818556, 4.920722000068054], [0.8907420773718884, 4.9365927000762895], [0.9790801346319105, 5.520492300041951], [0.7803195057968608, 5.536983300000429], [0.5889203817334798, 5.554546300088987], [0.4122442672134361, 5.572531900019385], [0.18403761929171258, 5.58675110002514], [0.11778407634669597, 5.605394000071101], [-0.022084514315005466, 5.622536699986085], [-0.11778407634669597, 5.638786600087769], [-0.18403761929171258, 5.6554590000305325], [-0.2650141717800659, 5.671243900083937], [-0.33862921949675096, 5.688169100088999], [-0.42696727675677304, 5.705294999992475], [-0.500582324473458, 5.72109480004292], [-0.544751353103469, 5.736834200099111], [-0.58892038173348, 5.754436300019734], [-0.633089410363491, 5.770884199999273], [-0.6772584389935019, 5.788193800020963], [-0.7214274676235131, 5.805555500090122], [-0.7508734867101869, 5.820277500082739], [-0.8024040201118665, 5.836785800056532], [-0.8760190678285514, 5.854063100065105], [-0.956995620316905, 5.871918000048026]]","[(0.0, 0.0), (0.0, 0.05), (0.0, 0.1), (0.0, 0.15000000000000002), (0.0, 0.2), (0.0, 0.25), (0.0, 0.30000000000000004), (0.0, 0.35000000000000003), (0.0, 0.4), (0.0, 0.45), (0.0, 0.5), (-0.0237, 0.55), (-0.3314, 0.6000000000000001), (-0.4085, 0.65), (-0.4122, 0.7000000000000001), (-0.4122, 0.75), (-0.4122, 0.8), (-0.4122, 0.8500000000000001), (-0.4122, 0.9), (-0.4122, 0.9500000000000001), (-0.4122, 1.0), (-0.4122, 1.05), (-0.4122, 1.1), (-0.4122, 1.1500000000000001), (-0.4122, 1.2000000000000002), (-0.4122, 1.25), (-0.4122, 1.3), (-0.5105, 1.35), (-0.5876, 1.4000000000000001), (-0.7764, 1.4500000000000002), (-0.8834, 1.5), (-0.95, 1.55), (-0.951, 1.6), (-0.9277, 1.6500000000000001), (-0.9043, 1.7000000000000002), (-0.6719, 1.75), (0.2196, 1.8), (0.937, 1.85), (0.9417, 1.9000000000000001), (0.9464, 1.9500000000000002), (0.9512, 2.0), (0.9559, 2.0500000000000003), (0.9607, 2.1), (0.9654, 2.15), (0.9701, 2.2), (0.9749, 2.25), (0.9796, 2.3000000000000003), (0.9844, 2.35), (0.8188, 2.4000000000000004), (0.4669, 2.45), (0.2267, 2.5), (0.0436, 2.5500000000000003), (-0.3413, 2.6), (-0.5875, 2.6500000000000004), (-0.8355, 2.7), (-0.9715, 2.75), (-0.9682, 2.8000000000000003), (-0.9649, 2.85), (-0.9616, 2.9000000000000004), (-0.9583, 2.95), (-0.955, 3.0), (-0.9517, 3.0500000000000003), (-0.889, 3.1), (-0.3192, 3.1500000000000004), (0.2149, 3.2), (0.3441, 3.25), (0.5182, 3.3000000000000003), (0.5418, 3.35), (0.6048, 3.4000000000000004), (0.7391, 3.45), (0.9785, 3.5), (0.9707, 3.5500000000000003), (0.9629, 3.6), (0.9552, 3.6500000000000004), (0.9474, 3.7), (0.9396, 3.75), (0.9318, 3.8000000000000003), (0.924, 3.85), (0.9162, 3.9000000000000004), (0.7126, 3.95), (0.4027, 4.0), (-0.0281, 4.05), (-0.1927, 4.1000000000000005), (-0.4244, 4.15), (-0.6149, 4.2), (-0.7048, 4.25), (-0.9088, 4.3), (-0.9837, 4.3500000000000005), (-0.9788, 4.4), (-0.9738, 4.45), (-0.9689, 4.5), (-0.964, 4.55), (-0.9591, 4.6000000000000005), (-0.9542, 4.65), (-0.9493, 4.7), (-0.9443, 4.75), (-0.5413, 4.800000000000001), (0.2562, 4.8500000000000005), (0.66, 4.9), (0.8928, 4.95), (0.9003, 5.0), (0.9079, 5.050000000000001), (0.9155, 5.1000000000000005), (0.923, 5.15), (0.9306, 5.2), (0.9382, 5.25), (0.9457, 5.300000000000001), (0.9533, 5.3500000000000005), (0.9609, 5.4), (0.9684, 5.45), (0.976, 5.5), (0.6385, 5.550000000000001), (0.137, 5.6000000000000005), (-0.1623, 5.65), (-0.3997, 5.7), (-0.5778, 5.75), (-0.7073, 5.800000000000001), (-0.8587, 5.8500000000000005), (-0.957, 5.9)]",6.01,None,None,None,None,None,False,False,False,False,False,False,False,,,,,,,
