practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,movie_path,emotion,stim_gender,correct_response,continuous_annotation,Subject_id,Age,Gender,Group,date,frame_rate,
,,,,,,,,"[[0.0, 0.8980791000067256], [0.0, 0.9142573999706656], [0.0, 0.93097340001259], [0.0, 0.9483840999891981], [0.0, 0.9640536999795586], [0.0, 0.9819894999964163], [-0.014723009543337051, 1.0000913999974728], [-0.022084514315005466, 1.017093800008297], [-0.03680752385834252, 1.034359899989795], [-0.05889203817334798, 1.0507209000061266], [-0.08097655248835356, 1.0654283000039868], [-0.11778407634669597, 1.0825602000113577], [-0.15459160020503848, 1.0999463999760337], [-0.191399124063381, 1.1170921999728307], [-0.20612213360671805, 1.1333780999993905], [-0.2208451431500551, 1.1505500999628566], [-0.23556815269339204, 1.1660646999953315], [-0.2576526670083975, 1.182143800018821], [-0.2576526670083975, 1.1988698999630287], [-0.279737181323403, 1.2158371999976225], [-0.2870986860950714, 1.2295615000184625], [-0.29446019086674, 1.2455232999636792], [-0.30182169563840844, 1.2622543000034057], [-0.30182169563840844, 1.2783488999702968], [-0.30182169563840844, 1.2932697999640368], [-0.30182169563840844, 1.311435999989044], [-0.30918320041007696, 1.3285128999850713], [-0.3165447051817455, 1.344288799969945], [-0.3239062099534139, 1.362191999971401], [-0.33126771472508254, 1.379389200010337], [-0.3459907242684195, 1.3969204999739304], [-0.3459907242684195, 1.4167955999728292], [-0.3607137338117564, 1.4317249999730848], [-0.382798248126762, 1.4506098999991082], [-0.4196057719851044, 1.4655335000134073], [-0.43432878152844145, 1.4817159000085667], [-0.4564132958434469, 1.4997655999613926], [-0.46377480061511556, 1.5156670999713242], [-0.46377480061511556, 1.5332053999882191], [-0.47113630538678397, 1.541308099986054], [-0.485859314930121, 1.5581952999928035], [-0.49322081970178944, 1.5668561999918893], [-0.515305334016795, 1.5829766999813728], [-0.5300283435601321, 1.5995086000184529], [-0.5594743626468061, 1.6178650999790989], [-0.5594743626468061, 1.6328074000193737], [-0.5594743626468061, 1.6493278999696486], [-0.5594743626468061, 1.6644596999976784], [-0.5594743626468061, 1.6833072999725118], [-0.5594743626468061, 1.6981770999846049], [-0.5594743626468061, 1.7154652000172064], [-0.5594743626468061, 1.7307732999906875], [-0.5594743626468061, 1.7477784999646246], [-0.5594743626468061, 1.7651245999732055], [-0.5594743626468061, 1.780626499967184], [-0.5594743626468061, 1.796820799994748], [-0.5594743626468061, 1.8152246999670751], [-0.5594743626468061, 1.8302582000032999], [-0.5594743626468061, 1.8473476999788545], [-0.5594743626468061, 1.863894900016021], [-0.5594743626468061, 1.88277259998722], [-0.5594743626468061, 1.8988401999813505], [-0.5594743626468061, 1.9145180999767035], [-0.5594743626468061, 1.9312419999623671], [-0.5594743626468061, 1.9479688999708742], [-0.5594743626468061, 1.9640227999771014], [-0.5594743626468061, 1.9798366000177339], [-0.5594743626468061, 1.99663840001449], [-0.5594743626468061, 2.015649700013455], [-0.5594743626468061, 2.0302925999858417], [-0.5594743626468061, 2.0469919000170194], [-0.5594743626468061, 2.063016699976288], [-0.5594743626468061, 2.0806273999623954], [-0.5594743626468061, 2.0964223999762908], [-0.5594743626468061, 2.113150199991651], [-0.5594743626468061, 2.1298472000053152], [-0.5594743626468061, 2.149157500010915], [-0.5594743626468061, 2.163607799971942], [-0.5594743626468061, 2.180916499986779], [-0.5594743626468061, 2.196434599987697], [-0.5594743626468061, 2.2155644000158645], [-0.5594743626468061, 2.2296534999622963], [-0.5594743626468061, 2.248079899989534], [-0.5594743626468061, 2.2627866999828257], [-0.5594743626468061, 2.2814768999814987], [-0.5594743626468061, 2.295393000007607], [-0.5594743626468061, 2.309945199987851], [-0.5594743626468061, 2.326660099963192], [-0.5594743626468061, 2.3444285999867134], [-0.5594743626468061, 2.360232700011693], [-0.5594743626468061, 2.3769184999982826], [-0.5594743626468061, 2.3931697999942116], [-0.5594743626468061, 2.4101561999996193], [-0.5594743626468061, 2.4284862999920733], [-0.5594743626468061, 2.443439299997408], [-0.5594743626468061, 2.460164399992209], [-0.5594743626468061, 2.477927499974612], [-0.5594743626468061, 2.493010799982585], [-0.5594743626468061, 2.51094969996484], [-0.5594743626468061, 2.5275184999918565], [-0.5594743626468061, 2.543411399994511], [-0.5594743626468061, 2.5609847999876365], [-0.5594743626468061, 2.5770381999900565], [-0.5594743626468061, 2.595171599998139], [-0.5594743626468061, 2.6114162000012584], [-0.5594743626468061, 2.628670600010082], [-0.5594743626468061, 2.644751899992116], [-0.5594743626468061, 2.660226900014095], [-0.5594743626468061, 2.676765999989584], [-0.5594743626468061, 2.694635199964978], [-0.5594743626468061, 2.713590400002431], [-0.5594743626468061, 2.7320980000076815], [-0.5594743626468061, 2.746502199966926], [-0.5594743626468061, 2.7625347999855876], [-0.5594743626468061, 2.781368499970995], [-0.5594743626468061, 2.7988150999881327], [-0.5594743626468061, 2.8142893000040203], [-0.5594743626468061, 2.829955599969253], [-0.5594743626468061, 2.8473971000057645], [-0.5594743626468061, 2.862798699992709], [-0.5594743626468061, 2.8794974999618717], [-0.5594743626468061, 2.896299999963958], [-0.5594743626468061, 2.9132064000004902], [-0.5594743626468061, 2.9292181999771856], [-0.5594743626468061, 2.945368599961512], [-0.5594743626468061, 2.9595312000019476], [-0.5594743626468061, 2.9653917999821715], [-0.5594743626468061, 2.97992080001859], [-0.5594743626468061, 2.996927800006233], [-0.5594743626468061, 3.0134049999760464], [-0.5594743626468061, 3.0300812000059523], [-0.5594743626468061, 3.0483548999764025], [-0.5594743626468061, 3.064675999979954], [-0.5594743626468061, 3.0805942000006326], [-0.5594743626468061, 3.096960399998352], [-0.5594743626468061, 3.1141505999839865], [-0.5594743626468061, 3.1295867000008], [-0.5594743626468061, 3.147477299964521], [-0.5594743626468061, 3.1636943999910727], [-0.5594743626468061, 3.181860400014557], [-0.5594743626468061, 3.196881100011524], [-0.5594743626468061, 3.2152656000107527], [-0.5594743626468061, 3.2302017000038177], [-0.5594743626468061, 3.246826399990823], [-0.5594743626468061, 3.2631254000007175], [-0.5594743626468061, 3.2818868000176735], [-0.5594743626468061, 3.2962200000183657], [-0.5594743626468061, 3.3139616000116803], [-0.5594743626468061, 3.3303963000071235], [-0.5594743626468061, 3.3474450999638066], [-0.5594743626468061, 3.3651399000082165], [-0.5594743626468061, 3.380632299988065], [-0.5594743626468061, 3.398410799971316], [-0.5594743626468061, 3.414865300001111], [-0.5594743626468061, 3.430562999972608], [-0.5594743626468061, 3.448438499995973], [-0.5594743626468061, 3.4645117999752983], [-0.5594743626468061, 3.482462099986151], [-0.5594743626468061, 3.4990300000063144], [-0.5594743626468061, 3.5151884999941103], [-0.5594743626468061, 3.5310752000077628], [-0.5594743626468061, 3.547686900012195], [-0.5594743626468061, 3.564639199990779], [-0.5594743626468061, 3.580602500005625], [-0.5594743626468061, 3.5979527999879792], [-0.5594743626468061, 3.6162229999899864], [-0.5594743626468061, 3.630347099970095], [-0.5594743626468061, 3.6498576999874786], [-0.5594743626468061, 3.664584800018929], [-0.5594743626468061, 3.6816840000101365], [-0.5594743626468061, 3.6978288000100292], [-0.5594743626468061, 3.7172182999784127], [-0.5594743626468061, 3.7243855000124313]]",,,,,,,
