movie_path,emotion,stim_gender,correct_response,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,continuous_annotation,emotion_key,emotion_rt,response,Subject_id,Age,Gender,Group,date,frame_rate,
./amsterdam_dynamic_facial_expression_set/M02-Surprise-Face Forward.mp4,Suprise,male,6,0,0,0,1,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007361504771668526, -0.007361504771668526, -0.02944601908667399, -0.08097655248835356, -0.13250708589003302, -0.15459160020503848, -0.2208451431500551, -0.2576526670083975, -0.2650141717800659, -0.2650141717800659, -0.27237567655173445, -0.27237567655173445, -0.279737181323403, -0.29446019086674, -0.3239062099534139, -0.3607137338117564, -0.42696727675677304, -0.46377480061511556, -0.500582324473458, -0.5226668387884635, -0.5521128578751375, -0.5668358674184745, -0.5815588769618115, -0.58892038173348, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5815588769618115, -0.5668358674184745, -0.544751353103469, -0.515305334016795, -0.47113630538678397, -0.43432878152844145, -0.39752125767009894, -0.3165447051817455, -0.23556815269339204, -0.21348363837838658, -0.15459160020503848, -0.11778407634669597, -0.06625354294501651, 0.0, 0.08097655248835345, 0.13250708589003302, 0.16931460974837553, 0.20612213360671805, 0.23556815269339215, 0.250291162236729, 0.26501417178006603, 0.27237567655173467, 0.2870986860950715, 0.29446019086674013, 0.323906209953414, 0.33126771472508265, 0.3459907242684197, 0.3533522290400881, 0.36807523858342495, 0.3827982481267622, 0.4122442672134361, 0.4122442672134361, 0.4122442672134361, 0.4196057719851045, 0.43432878152844157, 0.4490517910717786, 0.4711363053867841, 0.4784978101584525, 0.4784978101584525, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.48585931493012113, 0.4784978101584525, 0.4711363053867841, 0.45641329584344703, 0.3827982481267622, 0.30182169563840855, 0.2208451431500551, 0.0956995620316905, -0.05889203817334798, -0.20612213360671805, -0.279737181323403, -0.33862921949675096, -0.4564132958434469, -0.49322081970178944, -0.5373898483318005, -0.6257279055918226, -0.6698969342218335, -0.7361504771668499, -0.7950425153401981, -0.8318500391985405, -0.8392115439702089, -0.8392115439702089, -0.8392115439702089, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8465730487418774, -0.8392115439702089, -0.8392115439702089, -0.824488534426872, -0.7214274676235131, -0.6625354294501651, -0.574197372190143, -0.47113630538678397, -0.3901597528984305, -0.30182169563840844, -0.191399124063381, -0.0956995620316905, 0.0, 0.05889203817334798, 0.0956995620316905, 0.11778407634669597, 0.13250708589003302, 0.21348363837838646, 0.27237567655173467, 0.3091832004100772, 0.3165447051817456, 0.36071373381175653, 0.43432878152844157, 0.48585931493012113, 0.5226668387884634, 0.5447513531034689, 0.5521128578751373, 0.5521128578751373, 0.5668358674184744, 0.574197372190143, 0.5962818865051485, 0.6036433912768169, 0.6036433912768169, 0.6036433912768169, 0.6110048960484855, 0.6110048960484855, 0.6110048960484855, 0.6036433912768169, 0.5889203817334798, 0.49322081970178955, 0.29446019086674013, 0.05889203817334798, -0.25029116223672887, -0.706704458080176, -0.9054650869152255, -0.986441639403579, -0.956995620316905, -0.853934553513546, -0.6846199437651705, -0.47113630538678397, -0.24292965746506057, -0.05889203817334798, 0.11042257157502755, 0.24292965746506057, 0.3165447051817456, 0.4122442672134361, 0.4711363053867841, 0.5079438292451264, 0.5447513531034689, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.5521128578751373, 0.4784978101584525, 0.323906209953414, 0.14723009543337007, -0.03680752385834252, -0.23556815269339204, -0.382798248126762, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.44169028630011, -0.4196057719851044, -0.30182169563840844, -0.05889203817334798, 0.5226668387884634, 0.8686575630568831, 0.765596496253524, 0.5079438292451264, 0.24292965746506057, 0.07361504771668503, -0.05153053340167957, -0.11778407634669597, -0.161953104976707, -0.191399124063381, -0.20612213360671805, -0.2208451431500551, -0.2208451431500551, -0.2208451431500551, -0.2208451431500551, -0.2208451431500551, -0.2208451431500551, -0.2208451431500551, -0.22820664792172352, -0.23556815269339204, -0.30182169563840844, -0.37543674335509347, -0.47113630538678397, -0.5594743626468061, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.6404509151351594, -0.6110048960484855, -0.5962818865051486, -0.574197372190143, -0.500582324473458, -0.2576526670083975, -0.15459160020503848, 0.16195310497670712, 0.323906209953414, 0.44169028630011, 0.5373898483318005, 0.574197372190143, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5815588769618114, 0.5521128578751373, 0.39015975289843063, -0.007361504771668526, -0.25029116223672887, -0.46377480061511556, -0.574197372190143, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.603643391276817, -0.6110048960484855, -0.544751353103469, -0.382798248126762, -0.06625354294501651, 0.42696727675677315, 0.971718629860242]",5,1.4238376999855973,incorrect,S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-01-26_02h19.06.378,61.24460050986689,
./amsterdam_dynamic_facial_expression_set/F03-Fear-Face Forward.mp4,Fear,female,2,0,1,1,0,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007361504771668526, -0.022084514315005466, -0.03680752385834252, -0.05889203817334798, -0.06625354294501651, -0.07361504771668503, -0.08097655248835356, -0.0956995620316905, -0.11042257157502755, -0.11042257157502755, -0.1251455811183645, -0.13250708589003302, -0.13986859066170154, -0.15459160020503848, -0.161953104976707, -0.17667611452004406, -0.18403761929171258, -0.19876062883504952, -0.19876062883504952, -0.22820664792172352, -0.24292965746506057, -0.2576526670083975, -0.2650141717800659, -0.2870986860950714, -0.2870986860950714, -0.30918320041007696, -0.3165447051817455, -0.33126771472508254, -0.3607137338117564, -0.3607137338117564, -0.382798248126762, -0.40488276244176746, -0.412244267213436, -0.4196057719851044, -0.4196057719851044, -0.4196057719851044, -0.4196057719851044, -0.4196057719851044, -0.42696727675677304, -0.42696727675677304, -0.42696727675677304, -0.42696727675677304, -0.4196057719851044, -0.4196057719851044, -0.40488276244176746, -0.382798248126762, -0.3165447051817455, -0.2208451431500551, -0.10306106680335902, 0.03680752385834252, 0.17667611452004395, 0.29446019086674013, 0.3533522290400881, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.39015975289843063, 0.3827982481267622, 0.3827982481267622, 0.36071373381175653, 0.191399124063381, 0.04416902863001093, -0.10306106680335902, -0.27237567655173445, -0.412244267213436, -0.5373898483318005, -0.647812419906828, -0.7435119819385185, -0.8024040201118665, -0.8097655248835349, -0.8318500391985405, -0.8465730487418774, -0.8612960582852145, -0.8612960582852145, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.868657563056883, -0.8318500391985405, -0.8171270296552035, -0.6993429533085076, -0.58892038173348, -0.47113630538678397, -0.3607137338117564, -0.23556815269339204, -0.11042257157502755, 0.06625354294501662, 0.18403761929171258, 0.26501417178006603, 0.2797371813234031, 0.3091832004100772, 0.323906209953414, 0.33862921949675107, 0.36071373381175653, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.3754367433550936, 0.36807523858342495, 0.3459907242684197, 0.3091832004100772, 0.24292965746506057, 0.16931460974837553, 0.06625354294501662, -0.022084514315005466, -0.13986859066170154, -0.23556815269339204, -0.33862921949675096, -0.412244267213436, -0.46377480061511556, -0.49322081970178944, -0.5079438292451265, -0.5226668387884635, -0.544751353103469, -0.574197372190143, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5962818865051486, -0.5815588769618115, -0.5373898483318005, -0.4490517910717785, -0.3459907242684195, -0.19876062883504952, -0.06625354294501651, 0.05889203817334798, 0.17667611452004395, 0.3091832004100772, 0.33862921949675107, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.39752125767009905, 0.40488276244176746, 0.3754367433550936, 0.2870986860950715, 0.06625354294501662, -0.08097655248835356, -0.22820664792172352, -0.3165447051817455, -0.36807523858342495, -0.43432878152844145, -0.47113630538678397, -0.49322081970178944, -0.515305334016795, -0.5226668387884635, -0.5226668387884635, -0.5226668387884635, -0.5226668387884635, -0.5226668387884635, -0.5226668387884635, -0.5226668387884635, -0.515305334016795, -0.500582324473458, -0.46377480061511556, -0.39752125767009894, -0.3165447051817455, -0.2208451431500551, -0.08097655248835356, 0.08833805726002208, 0.323906209953414, 0.39015975289843063, 0.5153053340167948, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.5373898483318005, 0.500582324473458, 0.4122442672134361, 0.3091832004100772, 0.17667611452004395, 0.11042257157502755, -0.11778407634669597, -0.17667611452004406, -0.30918320041007696, -0.33862921949675096, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.3459907242684195, -0.30918320041007696, -0.2208451431500551, -0.08833805726002197, 0.08833805726002208, 0.2797371813234031, 0.45641329584344703, 0.6330894103634908, 0.7287889723951815, 0.7950425153401981, 0.8171270296552033, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8318500391985406, 0.8171270296552033, 0.7361504771668499, 0.5889203817334798, 0.3165447051817456, 0.11042257157502755, -0.08097655248835356, -0.23556815269339204, -0.382798248126762, -0.500582324473458, -0.574197372190143, -0.618366400820154, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.633089410363491, -0.6257279055918226, -0.603643391276817, -0.49322081970178944, -0.37543674335509347, -0.17667611452004406, 0.029446019086674102, 0.27237567655173467, 0.44169028630011, 0.5889203817334798, 0.6772584389935019, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.7067044580801758, 0.6993429533085074, 0.647812419906828, 0.5079438292451264, 0.33862921949675107, 0.16931460974837553, -0.11778407634669597, -0.27237567655173445, -0.412244267213436, -0.515305334016795, -0.58892038173348, -0.6110048960484855, -0.618366400820154]",5,1.53495500003919,incorrect,S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-01-26_02h19.06.378,61.24460050986689,
