movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_lumimance,Subject_id,Age,Gender,Group,date,frame_rate,
./amsterdam_dynamic_facial_expression_set/F03-Disgust-Face Forward.mp4,arousal,left,HV-LA,inverse,7,0,0,0,1,"[[0.014723009543337051, 3.0663078000070527], [0.014723009543337051, 3.083276700010174], [0.0073615047716684145, 3.1036332000076072], [0.0073615047716684145, 3.1134941000054823], [-0.007361504771668526, 3.1283123000030173], [-0.014723009543337051, 3.1454387999983737], [-0.022084514315005466, 3.1604559999977937], [-0.02944601908667399, 3.1782358000054955], [-0.06625354294501651, 3.193383600009838], [-0.11778407634669597, 3.2118130000017118], [-0.14723009543337007, 3.226660600004834], [-0.19876062883504952, 3.2456072000059066], [-0.20612213360671805, 3.2604163000069093], [-0.2208451431500551, 3.2797807000024477], [-0.22820664792172352, 3.295329100001254], [-0.2650141717800659, 3.31386460000067], [-0.30182169563840844, 3.3284359000099357], [-0.353352229040088, 3.345676299999468], [-0.39752125767009894, 3.360822200003895], [-0.43432878152844145, 3.381285499999649], [-0.4490517910717785, 3.395151100005023], [-0.485859314930121, 3.4123574000113877], [-0.49322081970178944, 3.427985100002843], [-0.500582324473458, 3.4461123000073712], [-0.500582324473458, 3.4621448000107193], [-0.500582324473458, 3.481287300004624], [-0.5079438292451265, 3.4967816999997012], [-0.574197372190143, 3.517063999999664], [-0.603643391276817, 3.5300018999987515], [-0.6625354294501651, 3.547846200002823], [-0.7435119819385185, 3.567181200007326], [-0.7582349914818556, 3.5855487000080757], [-0.7582349914818556, 3.599106900001061], [-0.7582349914818556, 3.618606700008968], [-0.7582349914818556, 3.6331255999975838], [-0.7582349914818556, 3.6532469000085257], [-0.7582349914818556, 3.662422000008519], [-0.7582349914818556, 3.679155300007551], [-0.7582349914818556, 3.694250700005796], [-0.7582349914818556, 3.711165800006711], [-0.7582349914818556, 3.7264524000056554], [-0.7582349914818556, 3.744002500010538], [-0.7582349914818556, 3.7599344000045676], [-0.7582349914818556, 3.7772970000078203], [-0.7582349914818556, 3.79298500000732], [-0.7508734867101869, 3.8108856000035303], [-0.7508734867101869, 3.825947500008624], [-0.7508734867101869, 3.8434606000082567], [-0.7508734867101869, 3.8592430999997305], [-0.7508734867101869, 3.877239000008558], [-0.7508734867101869, 3.8931068000092637], [-0.7508734867101869, 3.910120000000461], [-0.7508734867101869, 3.9261262000072747], [-0.7508734867101869, 3.943833600002108], [-0.7508734867101869, 3.9591811999998754], [-0.7508734867101869, 3.9772907000005944], [-0.7508734867101869, 3.992559100006474], [-0.7508734867101869, 4.01031700000749], [-0.7508734867101869, 4.025954600001569], [-0.7435119819385185, 4.043934400004218], [-0.7435119819385185, 4.059251400001813], [-0.7214274676235131, 4.078145899999072], [-0.6993429533085076, 4.093364800006384], [-0.6772584389935019, 4.111311800006661], [-0.6551739246784964, 4.126202900006319], [-0.6110048960484855, 4.146457499999087], [-0.5300283435601321, 4.160278900002595], [-0.40488276244176746, 4.177162599997246], [-0.33862921949675096, 4.193321800004924], [-0.27237567655173445, 4.210459100009757], [-0.2208451431500551, 4.225626700004796], [-0.18403761929171258, 4.243472100002691], [-0.16931460974837553, 4.259086200007005], [-0.13986859066170154, 4.276692600004026], [-0.07361504771668503, 4.292872800011537], [0.0, 4.310527000008733], [0.0956995620316905, 4.325857200004975], [0.16195310497670712, 4.343703600010485], [0.2208451431500551, 4.3584427000023425], [0.2797371813234031, 4.376535900009912], [0.3459907242684197, 4.392811700003222], [0.42696727675677315, 4.410060300011537], [0.49322081970178955, 4.426883200008888], [0.5300283435601321, 4.442725000000792], [0.5668358674184744, 4.458593300005305], [0.5889203817334798, 4.4769501999981], [0.5889203817334798, 4.492047599997022], [0.5889203817334798, 4.5096274000097765], [0.5889203817334798, 4.525764200006961], [0.5889203817334798, 4.54371369999717], [0.6036433912768169, 4.559116600008565], [0.6257279055918223, 4.576477200011141], [0.6625354294501649, 4.591675100004068], [0.691981448536839, 4.609865700011142], [0.7140659628518444, 4.624942399997963], [0.7214274676235131, 4.642608900001505], [0.7214274676235131, 4.658343700008118], [0.7214274676235131, 4.676241900000605], [0.7214274676235131, 4.691607500004466], [0.7214274676235131, 4.710357900010422], [0.7214274676235131, 4.724893300008262], [0.7214274676235131, 4.7428404000093], [0.7214274676235131, 4.758056899998337], [0.7214274676235131, 4.776346300001023], [0.7214274676235131, 4.791916800008039], [0.7214274676235131, 4.810059000010369], [0.7214274676235131, 4.824847800002317], [0.7214274676235131, 4.842755100005888], [0.7214274676235131, 4.858396100011305], [0.7214274676235131, 4.876541600009659], [0.7214274676235131, 4.892513200000394], [0.7214274676235131, 4.9097684000007575], [0.7214274676235131, 4.92589460000454], [0.7214274676235131, 4.943091699999059], [0.7214274676235131, 4.959147200002917], [0.7214274676235131, 4.979401500007953], [0.7214274676235131, 4.993976700003259], [0.7067044580801758, 5.0112747000093805], [0.6993429533085074, 5.027797700007795], [0.5668358674184744, 5.044306900002994], [0.5153053340167948, 5.059993300004862], [0.36807523858342495, 5.077935900000739], [0.2797371813234031, 5.092491300005349], [0.22820664792172352, 5.111727900002734], [0.18403761929171258, 5.126361200003885], [0.15459160020503848, 5.144349100010004], [0.1251455811183646, 5.159761000002618], [0.05153053340167957, 5.177973900004872], [-0.014723009543337051, 5.192956300001242], [-0.08833805726002197, 5.2109419000044], [-0.161953104976707, 5.226223300007405], [-0.22820664792172352, 5.2435038999974495], [-0.3239062099534139, 5.2601281000097515], [-0.382798248126762, 5.278069599997252], [-0.44169028630011, 5.292829500001972], [-0.49322081970178944, 5.310781799998949], [-0.5079438292451265, 5.326117100004922], [-0.5226668387884635, 5.344103700001142], [-0.5300283435601321, 5.359441300010076], [-0.5594743626468061, 5.377647200002684], [-0.6110048960484855, 5.393228200002341], [-0.6698969342218335, 5.410398100008024], [-0.7287889723951815, 5.425937100008014], [-0.8097655248835349, 5.4457840000104625], [-0.8465730487418774, 5.46044680000341], [-0.8760190678285514, 5.478116300000693], [-0.9054650869152255, 5.49361430000863], [-0.9349111060018995, 5.512040100002196], [-0.9349111060018995, 5.526578100005281], [-0.9349111060018995, 5.544325499999104], [-0.9349111060018995, 5.559447100007674], [-0.9349111060018995, 5.577054800000042], [-0.9349111060018995, 5.592218000005232], [-0.9349111060018995, 5.610945000007632], [-0.9349111060018995, 5.6254466000100365], [-0.9349111060018995, 5.643177200006903], [-0.9349111060018995, 5.658724799999618], [-0.9349111060018995, 5.676176300010411], [-0.9349111060018995, 5.692825400008587], [-0.9349111060018995, 5.710288000002038], [-0.9349111060018995, 5.725701100003789], [-0.9349111060018995, 5.743153200004599], [-0.9349111060018995, 5.758293000006233], [-0.9349111060018995, 5.776806800000486], [-0.9349111060018995, 5.791628300008597], [-0.9349111060018995, 5.809977900004014], [-0.9349111060018995, 5.825656300003175], [-0.9349111060018995, 5.84372030000668], [-0.9349111060018995, 5.858849600001122], [-0.9349111060018995, 5.876611100000446], [-0.9349111060018995, 5.892003500004648], [-0.9349111060018995, 5.910440000006929], [-0.9349111060018995, 5.925633200007724], [-0.9349111060018995, 5.943093900001259], [-0.927549601230231, 5.959570500010159], [-0.927549601230231, 5.977568500005873], [-0.88338057260022, 5.993959900006303], [-0.8171270296552035, 6.009820999999647], [-0.7582349914818556, 6.025208799997927], [-0.691981448536839, 6.043098800000735], [-0.633089410363491, 6.058333400011179], [-0.544751353103469, 6.07663580001099], [-0.5226668387884635, 6.091943000006722], [-0.44169028630011, 6.109566300001461], [-0.37543674335509347, 6.12537570000859], [-0.30182169563840844, 6.14291310000408], [-0.19876062883504952, 6.158247100000153], [-0.0956995620316905, 6.176651600006153], [0.0, 6.192537900002208], [0.05153053340167957, 6.209489400003804], [0.10306106680335891, 6.224795100002666], [0.16931460974837553, 6.242866500004311], [0.22820664792172352, 6.258146899999701], [0.323906209953414, 6.277367800008506], [0.3754367433550936, 6.292358300008345], [0.4196057719851045, 6.309788099999423], [0.45641329584344703, 6.326776400004746], [0.48585931493012113, 6.34345050000411], [0.5300283435601321, 6.358548700009123], [0.5815588769618114, 6.375958900011028], [0.647812419906828, 6.391324600001099], [0.7067044580801758, 6.409472300001653], [0.7582349914818556, 6.4244178000080865], [0.8171270296552033, 6.443349400011357], [0.8539345535135459, 6.458179900000687], [0.9496341155452366, 6.476150600006804], [0.971718629860242, 6.4914552999980515], [0.9938031441752475, 6.865529700007755], [0.9643571250885734, 6.880173300000024], [0.898103582143557, 6.894741600000998], [0.8318500391985406, 6.910662299997057], [0.7729580010251924, 6.925723400010611], [0.7067044580801758, 6.945239799999399], [0.6330894103634908, 6.958929600004922], [0.559474362646806, 6.976852500010864], [0.49322081970178955, 6.991594000006444], [0.4490517910717786, 7.009428899997147], [0.42696727675677315, 7.025937800004613], [0.4122442672134361, 7.043320299999323], [0.39015975289843063, 7.05819120000524], [0.33126771472508265, 7.076841300004162], [0.3091832004100772, 7.091138500007219], [0.20612213360671805, 7.11086780000187], [0.13986859066170143, 7.125385600011214], [0.06625354294501662, 7.143557800009148], [0.022084514315005466, 7.159267299997737], [-0.022084514315005466, 7.1774334000074305], [-0.06625354294501651, 7.192098800005624], [-0.11778407634669597, 7.210489200006123], [-0.191399124063381, 7.225337199997739], [-0.2650141717800659, 7.242918900010409], [-0.3239062099534139, 7.2585229000105755], [-0.4196057719851044, 7.276809900009539], [-0.47113630538678397, 7.292100300008315], [-0.5373898483318005, 7.309494900007849], [-0.603643391276817, 7.325090900005307], [-0.6551739246784964, 7.343143100006273], [-0.706704458080176, 7.3581139000016265], [-0.7582349914818556, 7.375690500004566], [-0.7950425153401981, 7.391210100002354], [-0.824488534426872, 7.408821700009867], [-0.824488534426872, 7.424581600003876], [-0.824488534426872, 7.443455800006632], [-0.824488534426872, 7.458127600009902], [-0.824488534426872, 7.475410300001386], [-0.824488534426872, 7.491290800011484], [-0.824488534426872, 7.508832799998345], [-0.824488534426872, 7.5244454000057885], [-0.824488534426872, 7.542440700010047], [-0.824488534426872, 7.558633100008592], [-0.824488534426872, 7.577118700006395], [-0.824488534426872, 7.591937500008498], [-0.824488534426872, 7.609876900009112], [-0.824488534426872, 7.626645800002734], [-0.8171270296552035, 7.643281600001501], [-0.8024040201118665, 7.659190600010334]]",None,None,0.8,-0.5,0.8,False,False,False,False,False,True,True,"[[0.014723009543337051, 3.0663078000070527], [0.014723009543337051, 3.083276700010174], [0.0073615047716684145, 3.1036332000076072], [0.0073615047716684145, 3.1134941000054823], [-0.007361504771668526, 3.1283123000030173], [-0.014723009543337051, 3.1454387999983737], [-0.022084514315005466, 3.1604559999977937], [-0.02944601908667399, 3.1782358000054955], [-0.06625354294501651, 3.193383600009838], [-0.11778407634669597, 3.2118130000017118], [-0.14723009543337007, 3.226660600004834], [-0.19876062883504952, 3.2456072000059066], [-0.20612213360671805, 3.2604163000069093], [-0.2208451431500551, 3.2797807000024477], [-0.22820664792172352, 3.295329100001254], [-0.2650141717800659, 3.31386460000067], [-0.30182169563840844, 3.3284359000099357], [-0.353352229040088, 3.345676299999468], [-0.39752125767009894, 3.360822200003895], [-0.43432878152844145, 3.381285499999649], [-0.4490517910717785, 3.395151100005023], [-0.485859314930121, 3.4123574000113877], [-0.49322081970178944, 3.427985100002843], [-0.500582324473458, 3.4461123000073712], [-0.500582324473458, 3.4621448000107193], [-0.500582324473458, 3.481287300004624], [-0.5079438292451265, 3.4967816999997012], [-0.574197372190143, 3.517063999999664], [-0.603643391276817, 3.5300018999987515], [-0.6625354294501651, 3.547846200002823], [-0.7435119819385185, 3.567181200007326], [-0.7582349914818556, 3.5855487000080757], [-0.7582349914818556, 3.599106900001061], [-0.7582349914818556, 3.618606700008968], [-0.7582349914818556, 3.6331255999975838], [-0.7582349914818556, 3.6532469000085257], [-0.7582349914818556, 3.662422000008519], [-0.7582349914818556, 3.679155300007551], [-0.7582349914818556, 3.694250700005796], [-0.7582349914818556, 3.711165800006711], [-0.7582349914818556, 3.7264524000056554], [-0.7582349914818556, 3.744002500010538], [-0.7582349914818556, 3.7599344000045676], [-0.7582349914818556, 3.7772970000078203], [-0.7582349914818556, 3.79298500000732], [-0.7508734867101869, 3.8108856000035303], [-0.7508734867101869, 3.825947500008624], [-0.7508734867101869, 3.8434606000082567], [-0.7508734867101869, 3.8592430999997305], [-0.7508734867101869, 3.877239000008558], [-0.7508734867101869, 3.8931068000092637], [-0.7508734867101869, 3.910120000000461], [-0.7508734867101869, 3.9261262000072747], [-0.7508734867101869, 3.943833600002108], [-0.7508734867101869, 3.9591811999998754], [-0.7508734867101869, 3.9772907000005944], [-0.7508734867101869, 3.992559100006474], [-0.7508734867101869, 4.01031700000749], [-0.7508734867101869, 4.025954600001569], [-0.7435119819385185, 4.043934400004218], [-0.7435119819385185, 4.059251400001813], [-0.7214274676235131, 4.078145899999072], [-0.6993429533085076, 4.093364800006384], [-0.6772584389935019, 4.111311800006661], [-0.6551739246784964, 4.126202900006319], [-0.6110048960484855, 4.146457499999087], [-0.5300283435601321, 4.160278900002595], [-0.40488276244176746, 4.177162599997246], [-0.33862921949675096, 4.193321800004924], [-0.27237567655173445, 4.210459100009757], [-0.2208451431500551, 4.225626700004796], [-0.18403761929171258, 4.243472100002691], [-0.16931460974837553, 4.259086200007005], [-0.13986859066170154, 4.276692600004026], [-0.07361504771668503, 4.292872800011537], [0.0, 4.310527000008733], [0.0956995620316905, 4.325857200004975], [0.16195310497670712, 4.343703600010485], [0.2208451431500551, 4.3584427000023425], [0.2797371813234031, 4.376535900009912], [0.3459907242684197, 4.392811700003222], [0.42696727675677315, 4.410060300011537], [0.49322081970178955, 4.426883200008888], [0.5300283435601321, 4.442725000000792], [0.5668358674184744, 4.458593300005305], [0.5889203817334798, 4.4769501999981], [0.5889203817334798, 4.492047599997022], [0.5889203817334798, 4.5096274000097765], [0.5889203817334798, 4.525764200006961], [0.5889203817334798, 4.54371369999717], [0.6036433912768169, 4.559116600008565], [0.6257279055918223, 4.576477200011141], [0.6625354294501649, 4.591675100004068], [0.691981448536839, 4.609865700011142], [0.7140659628518444, 4.624942399997963], [0.7214274676235131, 4.642608900001505], [0.7214274676235131, 4.658343700008118], [0.7214274676235131, 4.676241900000605], [0.7214274676235131, 4.691607500004466], [0.7214274676235131, 4.710357900010422], [0.7214274676235131, 4.724893300008262], [0.7214274676235131, 4.7428404000093], [0.7214274676235131, 4.758056899998337], [0.7214274676235131, 4.776346300001023], [0.7214274676235131, 4.791916800008039], [0.7214274676235131, 4.810059000010369], [0.7214274676235131, 4.824847800002317], [0.7214274676235131, 4.842755100005888], [0.7214274676235131, 4.858396100011305], [0.7214274676235131, 4.876541600009659], [0.7214274676235131, 4.892513200000394], [0.7214274676235131, 4.9097684000007575], [0.7214274676235131, 4.92589460000454], [0.7214274676235131, 4.943091699999059], [0.7214274676235131, 4.959147200002917], [0.7214274676235131, 4.979401500007953], [0.7214274676235131, 4.993976700003259], [0.7067044580801758, 5.0112747000093805], [0.6993429533085074, 5.027797700007795], [0.5668358674184744, 5.044306900002994], [0.5153053340167948, 5.059993300004862], [0.36807523858342495, 5.077935900000739], [0.2797371813234031, 5.092491300005349], [0.22820664792172352, 5.111727900002734], [0.18403761929171258, 5.126361200003885], [0.15459160020503848, 5.144349100010004], [0.1251455811183646, 5.159761000002618], [0.05153053340167957, 5.177973900004872], [-0.014723009543337051, 5.192956300001242], [-0.08833805726002197, 5.2109419000044], [-0.161953104976707, 5.226223300007405], [-0.22820664792172352, 5.2435038999974495], [-0.3239062099534139, 5.2601281000097515], [-0.382798248126762, 5.278069599997252], [-0.44169028630011, 5.292829500001972], [-0.49322081970178944, 5.310781799998949], [-0.5079438292451265, 5.326117100004922], [-0.5226668387884635, 5.344103700001142], [-0.5300283435601321, 5.359441300010076], [-0.5594743626468061, 5.377647200002684], [-0.6110048960484855, 5.393228200002341], [-0.6698969342218335, 5.410398100008024], [-0.7287889723951815, 5.425937100008014], [-0.8097655248835349, 5.4457840000104625], [-0.8465730487418774, 5.46044680000341], [-0.8760190678285514, 5.478116300000693], [-0.9054650869152255, 5.49361430000863], [-0.9349111060018995, 5.512040100002196], [-0.9349111060018995, 5.526578100005281], [-0.9349111060018995, 5.544325499999104], [-0.9349111060018995, 5.559447100007674], [-0.9349111060018995, 5.577054800000042], [-0.9349111060018995, 5.592218000005232], [-0.9349111060018995, 5.610945000007632], [-0.9349111060018995, 5.6254466000100365], [-0.9349111060018995, 5.643177200006903], [-0.9349111060018995, 5.658724799999618], [-0.9349111060018995, 5.676176300010411], [-0.9349111060018995, 5.692825400008587], [-0.9349111060018995, 5.710288000002038], [-0.9349111060018995, 5.725701100003789], [-0.9349111060018995, 5.743153200004599], [-0.9349111060018995, 5.758293000006233], [-0.9349111060018995, 5.776806800000486], [-0.9349111060018995, 5.791628300008597], [-0.9349111060018995, 5.809977900004014], [-0.9349111060018995, 5.825656300003175], [-0.9349111060018995, 5.84372030000668], [-0.9349111060018995, 5.858849600001122], [-0.9349111060018995, 5.876611100000446], [-0.9349111060018995, 5.892003500004648], [-0.9349111060018995, 5.910440000006929], [-0.9349111060018995, 5.925633200007724], [-0.9349111060018995, 5.943093900001259], [-0.927549601230231, 5.959570500010159], [-0.927549601230231, 5.977568500005873], [-0.88338057260022, 5.993959900006303], [-0.8171270296552035, 6.009820999999647], [-0.7582349914818556, 6.025208799997927], [-0.691981448536839, 6.043098800000735], [-0.633089410363491, 6.058333400011179], [-0.544751353103469, 6.07663580001099], [-0.5226668387884635, 6.091943000006722], [-0.44169028630011, 6.109566300001461], [-0.37543674335509347, 6.12537570000859], [-0.30182169563840844, 6.14291310000408], [-0.19876062883504952, 6.158247100000153], [-0.0956995620316905, 6.176651600006153], [0.0, 6.192537900002208], [0.05153053340167957, 6.209489400003804], [0.10306106680335891, 6.224795100002666], [0.16931460974837553, 6.242866500004311], [0.22820664792172352, 6.258146899999701], [0.323906209953414, 6.277367800008506], [0.3754367433550936, 6.292358300008345], [0.4196057719851045, 6.309788099999423], [0.45641329584344703, 6.326776400004746], [0.48585931493012113, 6.34345050000411], [0.5300283435601321, 6.358548700009123], [0.5815588769618114, 6.375958900011028], [0.647812419906828, 6.391324600001099], [0.7067044580801758, 6.409472300001653], [0.7582349914818556, 6.4244178000080865], [0.8171270296552033, 6.443349400011357], [0.8539345535135459, 6.458179900000687], [0.9496341155452366, 6.476150600006804], [0.971718629860242, 6.4914552999980515], [0.9938031441752475, 6.865529700007755], [0.9643571250885734, 6.880173300000024], [0.898103582143557, 6.894741600000998], [0.8318500391985406, 6.910662299997057], [0.7729580010251924, 6.925723400010611], [0.7067044580801758, 6.945239799999399], [0.6330894103634908, 6.958929600004922], [0.559474362646806, 6.976852500010864], [0.49322081970178955, 6.991594000006444], [0.4490517910717786, 7.009428899997147], [0.42696727675677315, 7.025937800004613], [0.4122442672134361, 7.043320299999323], [0.39015975289843063, 7.05819120000524], [0.33126771472508265, 7.076841300004162], [0.3091832004100772, 7.091138500007219], [0.20612213360671805, 7.11086780000187], [0.13986859066170143, 7.125385600011214], [0.06625354294501662, 7.143557800009148], [0.022084514315005466, 7.159267299997737], [-0.022084514315005466, 7.1774334000074305], [-0.06625354294501651, 7.192098800005624], [-0.11778407634669597, 7.210489200006123], [-0.191399124063381, 7.225337199997739], [-0.2650141717800659, 7.242918900010409], [-0.3239062099534139, 7.2585229000105755], [-0.4196057719851044, 7.276809900009539], [-0.47113630538678397, 7.292100300008315], [-0.5373898483318005, 7.309494900007849], [-0.603643391276817, 7.325090900005307], [-0.6551739246784964, 7.343143100006273], [-0.706704458080176, 7.3581139000016265], [-0.7582349914818556, 7.375690500004566], [-0.7950425153401981, 7.391210100002354], [-0.824488534426872, 7.408821700009867], [-0.824488534426872, 7.424581600003876], [-0.824488534426872, 7.443455800006632], [-0.824488534426872, 7.458127600009902], [-0.824488534426872, 7.475410300001386], [-0.824488534426872, 7.491290800011484], [-0.824488534426872, 7.508832799998345], [-0.824488534426872, 7.5244454000057885], [-0.824488534426872, 7.542440700010047], [-0.824488534426872, 7.558633100008592], [-0.824488534426872, 7.577118700006395], [-0.824488534426872, 7.591937500008498], [-0.824488534426872, 7.609876900009112], [-0.824488534426872, 7.626645800002734], [-0.8171270296552035, 7.643281600001501], [-0.8024040201118665, 7.659190600010334]]",S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-02_13h53.18.200,None,
./amsterdam_dynamic_facial_expression_set/F03-Anger-Face Forward.mp4,arousal,left,HV-HA,direct ,7,0,1,1,0,[],None,None,None,None,None,False,False,False,False,False,False,True,[],S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-02_13h53.18.200,None,
./amsterdam_dynamic_facial_expression_set/F03-Fear-Face Forward.mp4,arousal,left,LV-HA,direct,7,0,2,2,2,[],None,None,None,None,None,False,False,False,False,False,False,False,[],S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-02_13h53.18.200,None,
