movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,Subject_id,Age,Gender,Group,date,frame_rate,
./amsterdam_dynamic_facial_expression_set/F01-Surprise-Face Forward.mp4,valence,left,HV-LA,inverse,6,0,0,0,1,"[[0.0, 0.015742599964141846], [0.0, 0.02976249996572733], [0.0, 0.04790779994800687], [0.0, 0.0675052999285981], [0.0, 0.07755899999756366], [0.0, 0.09206329996231943], [0.0, 0.10669629997573793], [0.0, 0.12242169992532581], [0.0, 0.1392075999174267], [0.0, 0.15764470002613962], [0.0, 0.1753020000178367], [0.0, 0.1919367000227794], [0.0, 0.20641069998964667], [0.0, 0.2232409999705851], [0.0, 0.23957089998293668], [0.0, 0.25599330000113696], [0.0, 0.2731315999990329], [0.0, 0.28994499996770173], [0.0, 0.30600420001428574], [0.0, 0.3227917000185698], [0.0, 0.34081500000320375], [0.0, 0.3569017000263557], [0.0, 0.3732585000107065], [0.0, 0.39015959994867444], [0.0, 0.405948199913837], [0.0, 0.42188769998028874], [0.0, 0.44057749991770834], [0.0, 0.4557445999234915], [0.0, 0.47232489997986704], [0.0, 0.4889846999431029], [0.0, 0.5062722999136895], [0.0, 0.5223671999992803], [0.0, 0.5379817999200895], [0.0, 0.5531971999444067], [0.0, 0.5716791999293491], [0.0, 0.5922897999407724], [0.0, 0.6072592999553308], [0.0, 0.6222837999230251], [0.0, 0.6375371000031009], [0.0, 0.6530408000107855], [0.0, 0.6700879000127316], [0.0, 0.6885139999212697], [0.0, 0.7062360999407247], [0.0, 0.7226255999412388], [0.0, 0.739370199968107], [0.0, 0.7577197999926284], [0.0, 0.7722242999589071], [0.0, 0.7903738999739289], [0.0, 0.8054717999184504], [0.0, 0.823509500012733], [0.0, 0.8388174999272451], [0.0, 0.8560927999205887], [0.0, 0.8717308000195771], [0.0, 0.8902560999849811], [0.0, 0.9048858999740332], [0.0, 0.9221881999401376], [0.0, 0.9400654999772087], [0.0, 0.9552961000008509], [0.0, 0.9723491999320686], [0.0, 0.9902372999349609], [0.0, 1.0054295000154525], [0.0, 1.022909199935384], [0.0, 1.0379817999200895], [0.0, 1.054511999944225], [0.0, 1.0715701999142766], [0.0, 1.0883662999840453], [0.0, 1.1071496999356896], [0.0, 1.1222094999393448], [0.0, 1.1395413000136614], [0.0, 1.156239999923855], [0.0, 1.1719043999910355], [0.0, 1.1904533000197262], [0.0, 1.204939299961552], [0.0, 1.2205313999438658], [0.0, 1.2363169000018388], [0.0, 1.2552398999687284], [0.0, 1.272327399929054], [0.0, 1.2901055000256747], [0.0, 1.3041009999578819], [0.0, 1.319168800022453], [0.0, 1.337335899937898], [0.0, 1.3535738999489695], [0.0, 1.3702921000076458], [0.0, 1.3868369000265375], [0.0, 1.404953800025396], [0.0, 1.4225602999795228], [0.0, 1.4382035000016913], [0.0, 1.4539779999759048], [0.0, 1.469793300027959], [0.0, 1.4866929999552667], [0.0, 1.5028711999766529], [0.0, 1.5197053999872878], [0.0, 1.5375720999436453], [0.0, 1.5540670999325812], [0.0, 1.5704802999971434], [0.0, 1.5870402000145987], [0.0, 1.6045342999277636], [0.0, 1.6193074999609962], [0.0, 1.6368677000282332], [0.0, 1.6512697999132797], [0.0, 1.657126999925822], [0.0, 1.6693420999217778], [0.0, 1.6846397999906912], [0.0, 1.6907311999239028], [0.0, 1.7032075999304652], [0.0, 1.719286200008355], [0.0, 1.7370788999833167], [0.0, 1.754584199981764], [0.0, 1.7709975999314338], [0.0, 1.7875278999563307], [0.0, 1.8050233999965712], [0.0, 1.8252015999751166], [0.0, 1.840233499999158], [0.0, 1.8545249999733642], [0.0, 1.8701138999313116], [0.0, 1.8871423000236973], [0.0, 1.9045263999141753], [0.0, 1.9218060999410227], [0.0, 1.9421948000090197], [0.0, 1.9561428999295458], [0.0, 1.9722797999856994], [0.0, 1.9885100999381393], [0.0, 2.005547199980356], [0.0, 2.0211920000147074], [0.0, 2.0376582000171766], [0.0, 2.0522986999712884], [0.0, 2.0696685999864712], [0.0, 2.086069699958898], [0.0, 2.1029768999433145], [0.0, 2.123684999998659], [0.0, 2.139643599977717], [0.0, 2.1576811999548227], [0.0, 2.1728177999611944], [0.0, 2.1900468999519944], [0.0, 2.205675999983214], [0.0, 2.2220692000119016], [0.0, 2.238761099986732], [0.0, 2.2564455999527127], [0.0, 2.272883699974045], [0.0, 2.2890521999215707], [0.0, 2.3069950999924913], [0.0, 2.3241262999363244], [0.0, 2.3398856000276282], [0.0, 2.3552289999788627], [0.0, 2.371894699987024], [0.0, 2.390891299932264], [0.0, 2.406348399934359], [0.0, 2.42319060000591], [0.0, 2.439707799931057], [0.0, 2.4603340999456123], [0.0, 2.476616199943237], [0.0, 2.490324000013061], [0.0, 2.506303299916908], [0.0, 2.5255894999718294], [0.0, 2.541300499928184], [0.0, 2.5569302999647334], [0.0, 2.5745615999912843], [0.0, 2.592043499927968], [0.0, 2.6057114999275655], [0.0, 2.6223431000253186], [0.0, 2.6397714000195265], [0.0, 2.6589008999289945], [0.0, 2.671808799961582], [0.0, 2.690679099992849], [0.0, 2.7051744000054896], [0.0, 2.7208325000246987], [0.0, 2.7356017000274733], [0.0, 2.7524661999195814], [0.0, 2.76980679994449], [0.0, 2.787233499926515], [0.0, 2.8039419000269845], [0.0, 2.822137099923566], [0.0, 2.8389595999615267], [0.0, 2.857089399942197], [0.0, 2.8723063999786973], [0.0, 2.8892586999572814], [0.0, 2.9062304999679327], [0.0, 2.9232978000072762], [0.0, 2.938469299930148], [0.0, 2.957203899975866], [0.0, 2.9721229999559], [0.0, 2.990246400004253], [0.0, 3.0056772999232635], [0.0, 3.0216546999290586], [0.0, 3.0380668999860063], [0.0, 3.0565600999398157], [0.0, 3.0733374999836087], [0.0, 3.090861600008793], [0.0, 3.1056479000253603], [0.0, 3.122717799968086], [0.0, 3.1395670999772847], [0.0, 3.1585442000068724], [0.0, 3.1741197999799624], [0.0, 3.189535400015302], [0.0, 3.205777099938132], [0.0, 3.2217152999946848], [0.0, 3.2376810000278056], [0.0, 3.2529701999155805], [0.0, 3.269196099950932], [0.0, 3.285844699945301], [0.0, 3.304320399998687], [0.0, 3.322642899933271], [0.0, 3.341117799980566], [0.0, 3.3590259000193328], [0.0, 3.3748245999449864], [0.0, 3.3906148999230936], [0.0, 3.4059026999166235], [0.0, 3.4237087999936193], [0.0, 3.439448499935679], [0.0, 3.45932719996199], [0.0, 3.4748336999909952], [0.0, 3.4899791999487206], [0.0, 3.506149899912998], [0.0, 3.5249906999524683], [0.0, 3.540067599969916], [0.0, 3.5576504999771714], [0.0, 3.5741589999524876], [0.0, 3.5893594999797642], [0.0, 3.606248899945058], [0.0, 3.6225886999163777], [0.0, 3.6397844000020996], [0.0, 3.6600928999250755], [0.0, 3.6801421999698505], [0.0, 3.6998802999733016], [0.0, 3.7167172000044957], [0.0, 3.726152900024317], [0.0, 3.7384845999768004], [0.0, 3.7576837999513373], [0.0, 3.7731010999996215], [0.0, 3.7896207999438047], [0.0, 3.8054069000063464], [0.0, 3.821866799960844], [0.0, 3.840317999944091], [0.0, 3.8571597000118345], [0.0, 3.8732993999728933], [0.0, 3.8891491999384016], [0.0, 3.9070758000016212], [0.0, 3.9242070999462157], [0.0, 3.9386825999245048], [0.0, 3.955037900013849], [0.0, 3.9723414999898523], [0.0, 3.9895858999807388], [0.0, 4.005105799995363], [0.0, 4.020013200002722], [0.0, 4.035833699977957], [0.0, 4.054206299944781], [0.0, 4.071743899956346], [0.0, 4.089013800024986], [0.0, 4.105369500000961], [0.0, 4.123595300014131], [0.0, 4.1393917999230325], [0.0, 4.155051299952902], [0.0, 4.172452099970542], [0.0, 4.190111599978991], [0.0, 4.2050241000251845], [0.0, 4.222939900006168], [0.0, 4.239223000011407], [0.0, 4.259306299965829], [0.0, 4.280762300011702], [0.0, 4.296514299931005], [0.0, 4.313309199991636], [0.0, 4.3296019999543205], [0.0, 4.3460884999949485], [0.0, 4.362295200000517], [0.0, 4.379433399997652], [0.0, 4.394108499982394], [0.0, 4.399805299937725], [0.0, 4.411587500013411], [0.0, 4.4263349999673665], [0.0, 4.432814799947664], [0.0, 4.444795700022951], [0.0, 4.459422199986875], [0.0, 4.466065499931574], [0.0, 4.477804999914952], [0.0, 4.492895199917257], [0.0, 4.499394599930383], [0.0, 4.513075799914077], [0.0, 4.5302618999267], [0.0, 4.55043319996912], [0.0, 4.570554299978539], [0.0, 4.589246099931188], [0.0, 4.60865810001269], [0.0, 4.6240025999723], [0.0, 4.63878219993785], [0.0, 4.65824000001885], [0.0, 4.6677218999248], [0.0, 4.678541200002655], [0.0, 4.692713199998252], [0.0, 4.699404299957678], [0.0, 4.710992599953897], [0.0, 4.727959399926476], [0.0, 4.745182299986482], [0.0, 4.761276899953373], [0.0, 4.779049700009637], [0.0, 4.794781500007957], [0.0, 4.810870099929161], [0.0, 4.827915399917401], [0.0, 4.845573299913667], [0.0, 4.861165700014681], [0.0, 4.877766599995084], [0.0, 4.895897599984892], [0.0, 4.9106433999259025], [0.0, 4.915784799959511], [0.0, 4.928357099997811], [0.0, 4.944026299985126], [0.0, 4.960239599924535], [0.0, 4.97723479999695], [0.0, 4.9941210999386385], [0.0, 5.010134799988009], [0.0, 5.015450599952601], [0.0, 5.027286399970762], [0.0, 5.032129899947904], [0.0, 5.0437624999322], [0.0, 5.048855899949558], [0.0, 5.060817699995823], [0.0, 5.07615259999875], [0.0, 5.082190499990247], [0.0, 5.093942199950106], [0.0, 5.098644600016996], [0.0, 5.110601000022143], [0.0, 5.1153480999637395], [0.0, 5.126914700027555], [0.0, 5.132002700003795], [0.0, 5.143797399941832], [0.0, 5.148895399994217], [0.0, 5.160601999959908], [0.0, 5.165361299994402], [0.0, 5.177401599939913], [0.0, 5.194674100028351], [0.0, 5.209281199960969], [0.0, 5.215518499957398], [0.0, 5.227159600006416], [0.0, 5.23209579999093], [0.0, 5.243935099919327], [0.0, 5.2489080999512225], [0.0, 5.26070699992124], [0.0, 5.265549200004898], [0.0, 5.2777154999785125], [0.0, 5.292391699971631], [0.0, 5.2989407000131905], [0.0, 5.312183499918319], [0.0, 5.326728699961677], [0.0, 5.342199899954721], [0.0, 5.348748699994758], [0.0, 5.361942499992438], [0.0, 5.378429899923503], [0.0, 5.400973499985412], [0.0, 5.422604399966076], [0.0, 5.443168199970387], [0.0, 5.45905840001069], [0.0, 5.483257599989884], [0.0, 5.495003100018948], [0.0, 5.5152734000002965], [0.0, 5.5385807999409735], [0.0, 5.556784900021739], [0.0, 5.5764268999919295], [0.0, 5.594535999931395], [0.0, 5.619261699961498], [0.0, 5.642373199923895], [0.0, 5.664362799958326], [0.0, 5.683860199991614], [0.0, 5.705541200004518], [0.0, 5.724709699978121], [0.0, 5.741342599969357], [0.0, 5.761353199952282], [0.0, 5.7807186000281945], [0.0, 5.7939448999240994], [0.0, 5.813536399975419], [0.0, 5.835385699989274], [0.0, 5.860778499976732], [0.0, 5.878521299920976], [0.0, 5.894526400021277], [0.0, 5.906725500011817], [0.0, 5.928370799985714], [0.0, 5.950513600022532], [0.0, 5.96949659998063]]",6.01,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.009439600049518049], [0.0, 0.021217699977569282], [0.0, 0.03654070000629872], [0.0, 0.05443989997729659], [0.0, 0.07150439999531955], [0.0, 0.0874088000273332], [0.0, 0.10469940002076328], [0.0, 0.12862530001439154], [0.0, 0.14663390000350773], [0.0, 0.16151450003962964], [0.0, 0.1788626000052318], [0.0, 0.19447089999448508], [0.0, 0.20017209998331964], [0.0, 0.21274039999116212], [0.0, 0.22870670002885163], [0.0, 0.24738469999283552], [0.0, 0.26670919999014586], [0.0, 0.27631880005355924], [0.0, 0.29048840003088117], [0.0, 0.30801649997010827], [0.0, 0.325317700044252], [0.0, 0.34097370004747063], [0.0, 0.3583417000481859], [0.0, 0.3727169999619946], [0.0, 0.390367400017567], [0.0, 0.4079467999981716], [0.0, 0.42525209998711944], [0.0, 0.4389629999641329], [0.0, 0.45486170006915927], [0.0, 0.47344740002881736], [0.0, 0.4902573999715969], [0.0, 0.5072853000601754], [0.0, 0.5234518999932334], [0.0, 0.5413459000410512], [0.0, 0.5573507000226527], [0.0, 0.5744139000307769], [0.0, 0.5912953000515699], [0.0, 0.60701220005285], [0.0, 0.6229830000083894], [0.0, 0.6397508999798447], [0.0, 0.6573746000649408], [0.0, 0.6731247999705374], [0.0, 0.6910702000604942], [0.0, 0.7065717000514269], [0.0, 0.7237988000269979], [0.0, 0.7406750000081956], [0.0, 0.7578856999753043], [0.0, 0.7729117000708356], [0.0, 0.789946399978362], [0.0, 0.8072914000367746], [0.0, 0.822191399987787], [0.0, 0.8396173999644816], [0.0, 0.8577207999769598], [0.0, 0.8726554999593645], [0.0, 0.8895898000337183], [0.0, 0.9052041000686586], [0.0, 0.9223527000285685], [0.0, 0.941647500032559], [0.0, 0.9566537999780849], [0.0, 0.97305510006845], [0.0, 0.991376299993135], [0.0, 1.0071631000610068], [0.0, 1.0227371000219136], [0.0, 1.0393217999953777], [0.0, 1.0574161000549793], [0.0, 1.0734733999706805], [0.0, 1.091576399980113], [0.0, 1.106300099985674], [0.0, 1.123664899962023], [0.0, 1.141420800006017], [0.0, 1.156097500002943], [0.0, 1.1716814000392333], [0.0, 1.1877508000470698], [0.0, 1.2055014000507072], [0.0, 1.225086500053294], [0.0, 1.2398308999836445], [0.0, 1.2577297000680119], [0.0, 1.273514400003478], [0.0, 1.2904881000285968], [0.0, 1.3065671999938786], [0.0, 1.3242888000095263], [0.0, 1.340604400029406], [0.0, 1.357739600003697], [0.0, 1.3741519000614062], [0.0, 1.3921764000551775], [0.0, 1.4060737000545487], [0.0, 1.4250322000589222], [0.0, 1.4374791000736877], [0.0, 1.4521661000326276], [0.0, 1.4583939000731334], [0.0, 1.4714615000411868], [0.0, 1.4878322000149637], [0.0, 1.5048602999886498], [0.0, 1.5225074000190943], [0.0, 1.5406641999725252], [0.0, 1.5577780000166968], [0.0, 1.5725465000141412], [0.0, 1.5888790000462905], [0.0, 1.607787000015378], [0.0, 1.6248772999970242], [0.0, 1.6395759000442922], [0.0, 1.657333999988623], [0.0, 1.6730195999844], [0.0, 1.6903452000115067], [0.0, 1.7089875000528991], [0.0, 1.7246113000437617], [0.0, 1.7409307999769226], [0.0, 1.757179000065662], [0.0, 1.7731624000007287], [0.0, 1.790688700042665], [0.0, 1.8074278000276536], [0.0, 1.8232498000143096], [0.0, 1.8409289000555873], [0.0, 1.8566771000623703], [0.0, 1.872565499972552], [0.0, 1.8892563000554219], [0.0, 1.9064772999845445], [0.0, 1.923171899979934], [0.0, 1.9415705000283197], [0.0, 1.9574320999672636], [0.0, 1.974164200015366], [0.0, 1.9906157000223175], [0.0, 2.0081797000020742], [0.0, 2.022939500049688], [0.0, 2.0410566000500694], [0.0, 2.0571349000092596], [0.0, 2.07320179999806], [0.0, 2.090518500073813], [0.0, 2.1077433000318706], [0.0, 2.1229479999747127], [0.0, 2.13968699995894], [0.0, 2.156846099998802], [0.0, 2.1724099999992177], [0.0, 2.1899934000102803], [0.0, 2.2086264999816194], [0.0, 2.2258579999906942], [0.0, 2.2396287999581546], [0.0, 2.2581567000597715], [0.0, 2.270598200033419], [0.0, 2.2849007999757305], [0.0, 2.2911514000734314], [0.0, 2.30336670007091], [0.0, 2.3182606999762356], [0.0, 2.3245976000325754], [0.0, 2.337650700006634], [0.0, 2.352812199969776], [0.0, 2.3586428000126034], [0.0, 2.372430899995379], [0.0, 2.387809899984859], [0.0, 2.4045767000643536], [0.0, 2.422459500026889], [0.0, 2.4376296000555158], [0.0, 2.4539584000594914], [0.0, 2.4720593000529334], [0.0, 2.4907253000419587], [0.0, 2.5078222999582067], [0.0, 2.521345300017856], [0.0, 2.5367877000244334], [0.0, 2.554965600022115], [0.0, 2.5706968000158668], [0.0, 2.588019200018607], [0.0, 2.6046397000318393], [0.0, 2.6204537000739947], [0.0, 2.637095100013539], [0.0, 2.6552541999844834], [0.0, 2.671809099963866], [0.0, 2.6877715999726206], [0.0, 2.7054735000710934], [0.0, 2.72306029999163], [0.0, 2.7383573000552133], [0.0, 2.7561044000322], [0.0, 2.7751700000371784], [0.0, 2.7887154000345618], [0.0, 2.807345899986103], [0.0, 2.8239636999787763], [0.0, 2.836000800016336], [0.0, 2.8406385000562295], [0.0, 2.8527693999931216], [0.0, 2.869351400062442], [0.0, 2.8740536000113934], [0.0, 2.8860937000717968], [0.0, 2.8908572000218555], [0.0, 2.904001499991864], [0.0, 2.919854099978693], [0.0, 2.9378922999603674], [0.0, 2.9539998000254855], [0.0, 2.9714238999877125], [0.0, 2.9871654000598937], [0.0, 3.005237100063823], [0.0, 3.021711500012316], [0.0, 3.0381798000307754], [0.0, 3.0533342000562698], [0.0, 3.072651599999517], [0.0, 3.0894959999714047], [0.0, 3.1058469000272453], [0.0, 3.123927399981767], [0.0, 3.1377982000121847], [0.0, 3.153637300012633], [0.0, 3.17041739996057], [0.0, 3.1844861999852583], [0.0, 3.1905781000386924], [0.0, 3.2032074000453576], [0.0, 3.2202265000669286], [0.0, 3.2376158999977633], [0.0, 3.2549661999801174], [0.0, 3.2698822000529617], [0.0, 3.2879888999741524], [0.0, 3.3033778000390157], [0.0, 3.3210701000643894], [0.0, 3.3395766000030562], [0.0, 3.3555102000245824], [0.0, 3.373737100046128], [0.0, 3.3883593999780715], [0.0, 3.406674399971962], [0.0, 3.4225868000648916], [0.0, 3.437992300023325], [0.0, 3.4528049000073224], [0.0, 3.4694898000452667], [0.0, 3.4872330999933183], [0.0, 3.503149800002575], [0.0, 3.5201640999875963], [0.0, 3.536045499960892], [0.0, 3.540849299984984], [0.0, 3.5534958000062034], [0.0, 3.5695541000459343], [0.0, 3.5870173000730574], [0.0, 3.6048311999766156], [0.0, 3.6198577999603003], [0.0, 3.637339700013399], [0.0, 3.6554939000634477], [0.0, 3.6746007000328973], [0.0, 3.6895963000133634], [0.0, 3.7056745999725536], [0.0, 3.7227909000357613], [0.0, 3.7393213000614196], [0.0, 3.7559900999767706], [0.0, 3.77468090003822], [0.0, 3.7879339000210166], [0.0, 3.8030582000501454], [0.0, 3.8194609000347555], [0.0, 3.8365992000326514], [0.0, 3.8530134999891743], [0.0, 3.8713188000256196], [0.0, 3.887937300023623], [0.0, 3.902379799983464], [0.0, 3.9073379000183195], [0.0, 3.9199070000322536], [0.0, 3.9371469999896362], [0.0, 3.9531950000673532], [0.0, 3.969872700050473], [0.0, 3.986974800005555], [0.0, 4.003020100062713], [0.0, 4.0204492000630125], [0.0, 4.038935899967328], [0.0, 4.052993200020865], [0.0, 4.071474600001238], [0.0, 4.087509699980728], [0.0, 4.103649300057441], [0.0, 4.120315400068648], [0.0, 4.138012200011872], [0.0, 4.153380800038576], [0.0, 4.171316700056195], [0.0, 4.187263900064863], [0.0, 4.2043613999849185], [0.0, 4.222298100008629], [0.0, 4.239266299991868], [0.0, 4.257561400067061], [0.0, 4.272269200067967], [0.0, 4.289629800012335], [0.0, 4.3073452999815345], [0.0, 4.322755499975756], [0.0, 4.339210700010881], [0.0, 4.356647000066005], [0.0, 4.371377200004645], [0.0, 4.3861258999677375], [0.0, 4.403372299973853], [0.0, 4.420298399985768], [0.0, 4.43612289999146], [0.0, 4.45424059999641], [0.0, 4.470983800012618], [0.0, 4.487755200010724], [0.0, 4.506529400008731], [0.0, 4.524715600069612], [0.0, 4.5390382000477985], [0.0, 4.555322700063698], [0.0, 4.5742289000190794], [0.0, 4.591150599997491], [0.0, 4.608236500062048], [0.0, 4.624167900066823], [0.0, 4.64071209996473], [0.0, 4.657824199995957], [0.0, 4.675594300031662], [0.0, 4.692463499959558], [0.0, 4.700592000037432], [0.0, 4.714245800045319], [0.0, 4.731124800047837], [0.0, 4.748963200021535], [0.0, 4.765903600025922], [0.0, 4.781499300035648], [0.0, 4.798511800006963], [0.0, 4.816596899996512], [0.0, 4.832705000066198], [0.0, 4.8428074000403285], [0.0, 4.856479400070384], [0.0, 4.873080600053072], [0.0, 4.890000900020823], [0.0, 4.904449000023305], [0.0, 4.920234499964863], [0.0, 4.938256600056775], [0.0, 4.956664700061083], [0.0, 4.974090300034732], [0.0, 4.990384200005792], [0.0, 5.007338900002651], [0.0, 5.0234150000615045], [0.0, 5.041308299987577], [0.0, 5.056939400034025], [0.0, 5.07549379998818], [0.0, 5.091553600039333], [0.0, 5.107047399971634], [0.0, 5.122276999987662], [0.0, 5.139955800026655], [0.0, 5.156139999977313], [0.0, 5.173125999979675], [0.0, 5.19106510002166], [0.0, 5.206531099975109], [0.0, 5.223987700068392], [0.0, 5.239419499994256], [0.0, 5.257970600039698], [0.0, 5.271842299960554], [0.0, 5.289953700033948], [0.0, 5.3068925000261515], [0.0, 5.322948200046085], [0.0, 5.341272799996659], [0.0, 5.355932999984361], [0.0, 5.372869899962097], [0.0, 5.3903127000667155], [0.0, 5.407682099961676], [0.0, 5.422936900053173], [0.0, 5.439004600048065], [0.0, 5.456438299966976], [0.0, 5.474091000040062], [0.0, 5.491937300073914], [0.0, 5.507373600034043], [0.0, 5.522726400056854], [0.0, 5.54119759995956], [0.0, 5.555204199976288], [0.0, 5.573572700028308], [0.0, 5.590316700050607], [0.0, 5.608161000069231], [0.0, 5.624224000028335], [0.0, 5.641064899973571], [0.0, 5.657510000048205], [0.0, 5.673849400016479], [0.0, 5.689952300046571], [0.0, 5.7074816999956965], [0.0, 5.723184200003743], [0.0, 5.741657800041139], [0.0, 5.757419800036587], [0.0, 5.773757499991916], [0.0, 5.7896242999704555], [0.0, 5.807453999994323], [0.0, 5.821901199989952], [0.0, 5.839836400002241], [0.0, 5.857334900065325], [0.0, 5.875070800073445], [0.0, 5.890141600044444], [0.0, 5.9090148999821395], [0.0, 5.917529399972409], [0.0, 5.93015909998212], [0.0, 5.9492347000632435], [0.0, 5.959284799988382], [0.0, 5.972343700006604], [0.0, 5.992080900003202], [0.0, 6.005939800059423], [0.0, 6.022334099980071], [0.0, 6.040629700059071]]",S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-10_23h02.58.174,59.63783135546038,
