movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,continuous_annotation_interpolated,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,Subject_id,Age,Gender,Group,date,frame_rate,
./amsterdam_dynamic_facial_expression_set/F03-Disgust-Face Forward.mp4,arousal,right,LV-LA,inverse,8,0,0,0,3,"[[0.0, 0.024629400111734867], [0.0, 0.04063310008496046], [0.0, 0.056688800104893744], [0.0, 0.07436760002747178], [0.0, 0.09024470008444041], [0.0, 0.10679020010866225], [0.0, 0.12359850003849715], [0.0, 0.14060250006150454], [0.0, 0.15738820005208254], [0.0, 0.17422860010992736], [0.0, 0.19091570004820824], [0.0, 0.20750830008182675], [0.0, 0.22393910004757345], [0.0, 0.24107470002491027], [0.0, 0.2573098000138998], [0.0, 0.2741433000192046], [0.0, 0.29092740011401474], [0.0, 0.3076669001020491], [0.0, 0.3244260000064969], [0.0, 0.3411582000553608], [0.0, 0.35767020005732775], [0.0, 0.37454820005223155], [0.0, 0.39080330007709563], [0.0, 0.4078837000997737], [0.0, 0.4243027000920847], [-0.10306106680335902, 0.4410772001137957], [-0.21348363837838658, 0.45755550009198487], [-0.3607137338117564, 0.4745456000091508], [-0.4490517910717785, 0.49112300004344434], [-0.5373898483318005, 0.5077855000272393], [-0.6698969342218335, 0.5249952001031488], [-0.765596496253524, 0.5411317000398412], [-0.853934553513546, 0.5577529000584036], [-0.88338057260022, 1.2660540000069886], [-0.6551739246784964, 1.2824343000538647], [-0.515305334016795, 1.2992146000033244], [-0.37543674335509347, 1.3159378001000732], [-0.1251455811183645, 1.332459400058724], [0.022084514315005466, 1.349157000076957], [0.14723009543337007, 1.3657411000458524], [0.3091832004100772, 1.3823187000816688], [0.40488276244176746, 1.3990585000719875], [0.5226668387884634, 1.4155649000313133], [0.7140659628518444, 1.432292600045912], [0.8539345535135459, 1.4488947000354528], [0.956995620316905, 1.465637500048615], [0.9938031441752475, 2.0321189000969753], [0.824488534426872, 2.048632600111887], [0.5521128578751373, 2.0655944000463933], [0.33126771472508265, 2.0820058000972494], [0.15459160020503848, 2.0988181000575423], [-0.11778407634669597, 2.1152747001033276], [-0.2870986860950714, 2.131924300105311], [-0.44169028630011, 2.148692800081335], [-0.6551739246784964, 2.165498600108549], [-0.765596496253524, 2.18287910008803], [-0.8907420773718885, 2.2075018000323325], [-0.9790801346319105, 2.223705600015819], [-0.8907420773718885, 3.7741795000620186], [-0.8318500391985405, 3.7907146000070497], [-0.7214274676235131, 3.8160839000483975], [-0.5226668387884635, 3.8406966000329703], [-0.23556815269339204, 3.8572308000875637], [0.03680752385834252, 3.8741348000476137], [0.21348363837838646, 3.890741900075227], [0.5079438292451264, 3.916746500064619], [0.7803195057968608, 3.94073340005707], [0.9643571250885734, 3.95751060009934], [0.9790801346319105, 5.541093600098975], [0.88338057260022, 5.55763310007751], [0.6772584389935019, 5.57433360000141], [0.5079438292451264, 5.590962900081649], [0.3459907242684197, 5.60766760003753], [0.10306106680335891, 5.632761400076561], [-0.11778407634669597, 5.6493597000371665], [-0.279737181323403, 5.666002900106832], [-0.500582324473458, 5.682323400047608], [-0.618366400820154, 5.6989811001112685], [-0.7287889723951815, 5.71564200008288], [-0.868657563056883, 5.732716500060633], [-0.956995620316905, 5.749265500111505]]","[(0.0, 0.0), (0.0, 0.05), (0.0, 0.1), (0.0, 0.15000000000000002), (0.0, 0.2), (0.0, 0.25), (0.0, 0.30000000000000004), (0.0, 0.35000000000000003), (0.0, 0.4), (-0.1629, 0.45), (-0.4961, 0.5), (-0.8127, 0.55), (-0.8557, 0.6000000000000001), (-0.8578, 0.65), (-0.8598, 0.7000000000000001), (-0.8619, 0.75), (-0.864, 0.8), (-0.8661, 0.8500000000000001), (-0.8682, 0.9), (-0.8702, 0.9500000000000001), (-0.8723, 1.0), (-0.8744, 1.05), (-0.8765, 1.1), (-0.8786, 1.1500000000000001), (-0.8806, 1.2000000000000002), (-0.8827, 1.25), (-0.5087, 1.3), (0.0284, 1.35), (0.4116, 1.4000000000000001), (0.8607, 1.4500000000000002), (0.9592, 1.5), (0.9625, 1.55), (0.9657, 1.6), (0.969, 1.6500000000000001), (0.9722, 1.7000000000000002), (0.9755, 1.75), (0.9787, 1.8), (0.982, 1.85), (0.9852, 1.9000000000000001), (0.9885, 1.9500000000000002), (0.9917, 2.0), (0.8025, 2.0500000000000003), (0.135, 2.1), (-0.4583, 2.15), (-0.8526, 2.2), (-0.9776, 2.25), (-0.9747, 2.3000000000000003), (-0.9719, 2.35), (-0.969, 2.4000000000000004), (-0.9662, 2.45), (-0.9633, 2.5), (-0.9605, 2.5500000000000003), (-0.9576, 2.6), (-0.9548, 2.6500000000000004), (-0.9519, 2.7), (-0.9491, 2.75), (-0.9462, 2.8000000000000003), (-0.9434, 2.85), (-0.9405, 2.9000000000000004), (-0.9377, 2.95), (-0.9349, 3.0), (-0.932, 3.0500000000000003), (-0.9292, 3.1), (-0.9263, 3.1500000000000004), (-0.9235, 3.2), (-0.9206, 3.25), (-0.9178, 3.3000000000000003), (-0.9149, 3.35), (-0.9121, 3.4000000000000004), (-0.9092, 3.45), (-0.9064, 3.5), (-0.9035, 3.5500000000000003), (-0.9007, 3.6), (-0.8978, 3.6500000000000004), (-0.895, 3.7), (-0.8921, 3.75), (-0.7914, 3.8000000000000003), (-0.3611, 3.85), (0.3183, 3.9000000000000004), (0.882, 3.95), (0.9648, 4.0), (0.9652, 4.05), (0.9657, 4.1000000000000005), (0.9661, 4.15), (0.9666, 4.2), (0.9671, 4.25), (0.9675, 4.3), (0.968, 4.3500000000000005), (0.9685, 4.4), (0.9689, 4.45), (0.9694, 4.5), (0.9699, 4.55), (0.9703, 4.6000000000000005), (0.9708, 4.65), (0.9713, 4.7), (0.9717, 4.75), (0.9722, 4.800000000000001), (0.9727, 4.8500000000000005), (0.9731, 4.9), (0.9736, 4.95), (0.974, 5.0), (0.9745, 5.050000000000001), (0.975, 5.1000000000000005), (0.9754, 5.15), (0.9759, 5.2), (0.9764, 5.25), (0.9768, 5.300000000000001), (0.9773, 5.3500000000000005), (0.9778, 5.4), (0.9782, 5.45), (0.9787, 5.5), (0.9275, 5.550000000000001), (0.4203, 5.6000000000000005), (-0.124, 5.65), (-0.6251, 5.7), (-0.957, 5.75)]",6.01,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.00012640003114938736], [0.0, 0.013034200062975287], [0.0, 0.027178799966350198], [0.0, 0.0451939000049606], [0.0, 0.060830699978396297], [0.0, 0.07816679996903986], [0.0, 0.09740560001228005], [0.0, 0.11436860007233918], [0.0, 0.12369529996067286], [0.0, 0.13740460004191846], [0.0, 0.153427500044927], [0.0, 0.1712997000431642], [0.0, 0.18745490000583231], [0.0, 0.20406230003573], [0.0, 0.22051090002059937], [0.0, 0.2376703000627458], [0.0, 0.25369749998208135], [0.0, 0.2729077000403777], [0.0, 0.28727660002186894], [0.0, 0.3048535999841988], [0.0, 0.3212183000287041], [0.0, 0.33890420000534505], [0.0, 0.3543883999809623], [0.0, 0.37154890003148466], [0.0, 0.3875345999840647], [0.0, 0.4035485000349581], [0.0, 0.4209745000116527], [0.0, 0.43839490006212145], [0.0, 0.4547584999818355], [0.0, 0.4714279000181705], [0.0, 0.4861717000603676], [0.0, 0.5054462000261992], [0.0, 0.5198927000164986], [0.0, 0.5388683000346646], [0.0, 0.5546001000329852], [0.0, 0.5709662999724969], [0.0, 0.5876745000714436], [0.0, 0.6048769999761134], [0.0, 0.6221145000308752], [0.0, 0.6385543000651523], [0.0, 0.6538742000702769], [0.0, 0.6704352999804541], [0.0, 0.6878448000643402], [0.0, 0.7051104999845847], [0.0, 0.7217372000450268], [0.0, 0.7375651000766084], [0.0, 0.7538852000143379], [0.0, 0.7707779000047594], [0.0, 0.7874224999686703], [0.0, 0.8056308999657631], [0.0, 0.8211354999803007], [0.0, 0.8387191999936476], [0.0, 0.8522415000479668], [0.0, 0.8712801999645308], [0.0, 0.8887656000442803], [0.0, 0.9044565999647602], [0.0, 0.9224054999649525], [0.0, 0.9393128000665456], [0.0, 0.9554602999705821], [0.0, 0.973262200015597], [0.0, 0.986133600003086], [0.0, 1.0034122000215575], [0.0, 1.019493900006637], [0.0, 1.0388466999866068], [0.0, 1.0530028999783099], [0.0, 1.0708870000671595], [0.0, 1.0872428000438958], [0.0, 1.1053895000368357], [0.0, 1.119834900018759], [0.0, 1.1378647000528872], [0.0, 1.153658700059168], [0.0, 1.170588899985887], [-0.014723009543337051, 1.1864856000756845], [-0.0956995620316905, 1.2045862000668421], [-0.16931460974837553, 1.22001759998966], [-0.2576526670083975, 1.2356837000697851], [-0.37543674335509347, 1.249193700030446], [-0.42696727675677304, 1.255825600004755], [-0.5226668387884635, 1.2691492000594735], [-0.603643391276817, 1.2857971000485122], [-0.6846199437651705, 1.3029782000230625], [-0.7950425153401981, 1.3197917999932542], [-0.8760190678285514, 1.3365137999644503], [-0.9643571250885735, 1.3526409000623971], [-0.6551739246784964, 1.7535696000559255], [-0.23556815269339204, 1.769130300031975], [0.1251455811183646, 1.7854904000414535], [0.36071373381175653, 1.8027911999961361], [0.5962818865051485, 1.8182785999961197], [0.6772584389935019, 1.8327609000261873], [0.9128265916868941, 1.8498284000670537], [0.9201880964585625, 2.367847100016661], [0.647812419906828, 2.382906800019555], [0.30182169563840855, 2.3993844999931753], [0.05889203817334798, 2.4155139999929816], [-0.05889203817334798, 2.4212854000506923], [-0.20612213360671805, 2.4330892000580207], [-0.43432878152844145, 2.4485863000154495], [-0.7435119819385185, 2.4663677000207826], [-0.88338057260022, 2.4827079999959096], [-0.7950425153401981, 3.223992699990049], [-0.6698969342218335, 3.2299223999725655], [-0.5373898483318005, 3.2427173000760376], [-0.25029116223672887, 3.2577088000252843], [-0.08097655248835356, 3.2746772000100464], [0.11778407634669597, 3.2916851000627503], [0.4490517910717786, 3.3079179000342265], [0.6846199437651705, 3.32510680006817], [0.8539345535135459, 3.341528599965386], [0.898103582143557, 4.140756600070745], [0.8097655248835349, 4.1459373000543565], [0.7140659628518444, 4.158328199991956], [0.4490517910717786, 4.174774799961597], [0.27237567655173467, 4.191514900070615], [0.014723009543337051, 4.208743300056085], [-0.18403761929171258, 4.225911200046539], [-0.37543674335509347, 4.242637700052001], [-0.5668358674184745, 4.257864800048992], [-0.8465730487418774, 4.275776299997233], [-0.9790801346319105, 5.0011333000147715], [-0.6625354294501651, 5.016300700022839], [-0.13250708589003302, 5.03320199996233], [0.27237567655173467, 5.051443799980916], [0.9349111060018995, 5.067404799978249]]","[[140.0, 0.00012640003114938736], [140.0, 0.013034200062975287], [140.0, 0.027178799966350198], [140.0, 0.0451939000049606], [140.0, 0.060830699978396297], [140.0, 0.07816679996903986], [140.0, 0.09740560001228005], [140.0, 0.11436860007233918], [140.0, 0.12369529996067286], [140.0, 0.13740460004191846], [140.0, 0.153427500044927], [140.0, 0.1712997000431642], [140.0, 0.18745490000583231], [140.0, 0.20406230003573], [140.0, 0.22051090002059937], [140.0, 0.2376703000627458], [140.0, 0.25369749998208135], [140.0, 0.2729077000403777], [140.0, 0.28727660002186894], [140.0, 0.3048535999841988], [140.0, 0.3212183000287041], [140.0, 0.33890420000534505], [140.0, 0.3543883999809623], [140.0, 0.37154890003148466], [140.0, 0.3875345999840647], [140.0, 0.4035485000349581], [140.0, 0.4209745000116527], [151.8520226823863, 0.43839490006212145], [164.55061841351446, 0.4547584999818355], [181.48207938835196, 0.4714279000181705], [191.64095597325453, 0.4861717000603676], [201.79983255815705, 0.5054462000261992], [217.03814743551087, 0.5198927000164986], [228.04359706915525, 0.5388683000346646], [238.20247365405777, 0.5546001000329852], [238.20247365405777, 0.5709662999724969], [238.20247365405777, 0.5876745000714436], [238.20247365405777, 0.6048769999761134], [238.20247365405777, 0.6221145000308752], [238.20247365405777, 0.6385543000651523], [238.20247365405777, 0.6538742000702769], [238.20247365405777, 0.6704352999804541], [238.20247365405777, 0.6878448000643402], [238.20247365405777, 0.7051104999845847], [238.20247365405777, 0.7217372000450268], [238.20247365405777, 0.7375651000766084], [238.20247365405777, 0.7538852000143379], [238.20247365405777, 0.7707779000047594], [238.20247365405777, 0.7874224999686703], [238.20247365405777, 0.8056308999657631], [238.20247365405777, 0.8211354999803007], [238.20247365405777, 0.8387191999936476], [238.20247365405777, 0.8522415000479668], [238.20247365405777, 0.8712801999645308], [238.20247365405777, 0.8887656000442803], [238.20247365405777, 0.9044565999647602], [241.5887658490253, 0.9224054999649525], [241.5887658490253, 0.9393128000665456], [241.5887658490253, 0.9554602999705821], [241.5887658490253, 0.973262200015597], [241.5887658490253, 0.986133600003086], [241.5887658490253, 1.0034122000215575], [241.5887658490253, 1.019493900006637], [241.5887658490253, 1.0388466999866068], [241.5887658490253, 1.0530028999783099], [241.5887658490253, 1.0708870000671595], [241.5887658490253, 1.0872428000438958], [241.5887658490253, 1.1053895000368357], [241.5887658490253, 1.119834900018759], [241.5887658490253, 1.1378647000528872], [241.5887658490253, 1.153658700059168], [241.5887658490253, 1.170588899985887], [241.5887658490253, 1.1864856000756845], [241.5887658490253, 1.2045862000668421], [241.5887658490253, 1.22001759998966], [241.5887658490253, 1.2356837000697851], [241.5887658490253, 1.249193700030446], [241.5887658490253, 1.255825600004755], [241.5887658490253, 1.2691492000594735], [215.3450013380271, 1.2857971000485122], [199.26011341193143, 1.3029782000230625], [183.17522548583577, 1.3197917999932542], [154.3917418286119, 1.3365137999644503], [137.46028085377438, 1.3526409000623971], [25.712638419846535, 1.7535696000559255], [25.712638419846535, 1.769130300031975], [25.712638419846535, 1.7854904000414535], [25.712638419846535, 1.8027911999961361], [25.712638419846535, 1.8182785999961197], [25.712638419846535, 1.8327609000261873], [25.712638419846535, 1.8498284000670537], [252.5942154826697, 2.367847100016661], [252.5942154826697, 2.382906800019555], [252.5942154826697, 2.3993844999931753], [252.5942154826697, 2.4155139999929816], [252.5942154826697, 2.4212854000506923], [252.5942154826697, 2.4330892000580207], [252.5942154826697, 2.4485863000154495], [252.5942154826697, 2.4663677000207826], [252.5942154826697, 2.4827079999959096], [242.43533889776717, 3.223992699990049], [242.43533889776717, 3.2299223999725655], [242.43533889776717, 3.2427173000760376], [242.43533889776717, 3.2577088000252843], [242.43533889776717, 3.2746772000100464], [242.43533889776717, 3.2916851000627503], [242.43533889776717, 3.3079179000342265], [242.43533889776717, 3.32510680006817], [242.43533889776717, 3.341528599965386], [29.09893061481406, 4.140756600070745], [29.09893061481406, 4.1459373000543565], [29.09893061481406, 4.158328199991956], [29.09893061481406, 4.174774799961597], [29.09893061481406, 4.191514900070615], [29.09893061481406, 4.208743300056085], [29.09893061481406, 4.225911200046539], [29.09893061481406, 4.242637700052001], [29.09893061481406, 4.257864800048992], [29.09893061481406, 4.275776299997233], [27.405784517330297, 5.0011333000147715], [27.405784517330297, 5.016300700022839], [27.405784517330297, 5.03320199996233], [27.405784517330297, 5.051443799980916], [27.405784517330297, 5.067404799978249]]","[[-0.0, 0.00012640003114938736], [-0.0, 0.013034200062975287], [-0.0, 0.027178799966350198], [-0.0, 0.0451939000049606], [-0.0, 0.060830699978396297], [-0.0, 0.07816679996903986], [-0.0, 0.09740560001228005], [-0.0, 0.11436860007233918], [-0.0, 0.12369529996067286], [-0.0, 0.13740460004191846], [-0.0, 0.153427500044927], [-0.0, 0.1712997000431642], [-0.0, 0.18745490000583231], [-0.0, 0.20406230003573], [-0.0, 0.22051090002059937], [-0.0, 0.2376703000627458], [-0.0, 0.25369749998208135], [-0.0, 0.2729077000403777], [-0.0, 0.28727660002186894], [-0.0, 0.3048535999841988], [-0.0, 0.3212183000287041], [-0.0, 0.33890420000534505], [-0.0, 0.3543883999809623], [-0.0, 0.37154890003148466], [-0.0, 0.3875345999840647], [-0.0, 0.4035485000349581], [-0.0, 0.4209745000116527], [0.10306106680335902, 0.43839490006212145], [0.21348363837838658, 0.4547584999818355], [0.3607137338117564, 0.4714279000181705], [0.4490517910717785, 0.4861717000603676], [0.5373898483318005, 0.5054462000261992], [0.6698969342218335, 0.5198927000164986], [0.765596496253524, 0.5388683000346646], [0.853934553513546, 0.5546001000329852], [0.853934553513546, 0.5709662999724969], [0.853934553513546, 0.5876745000714436], [0.853934553513546, 0.6048769999761134], [0.853934553513546, 0.6221145000308752], [0.853934553513546, 0.6385543000651523], [0.853934553513546, 0.6538742000702769], [0.853934553513546, 0.6704352999804541], [0.853934553513546, 0.6878448000643402], [0.853934553513546, 0.7051104999845847], [0.853934553513546, 0.7217372000450268], [0.853934553513546, 0.7375651000766084], [0.853934553513546, 0.7538852000143379], [0.853934553513546, 0.7707779000047594], [0.853934553513546, 0.7874224999686703], [0.853934553513546, 0.8056308999657631], [0.853934553513546, 0.8211354999803007], [0.853934553513546, 0.8387191999936476], [0.853934553513546, 0.8522415000479668], [0.853934553513546, 0.8712801999645308], [0.853934553513546, 0.8887656000442803], [0.853934553513546, 0.9044565999647602], [0.88338057260022, 0.9224054999649525], [0.88338057260022, 0.9393128000665456], [0.88338057260022, 0.9554602999705821], [0.88338057260022, 0.973262200015597], [0.88338057260022, 0.986133600003086], [0.88338057260022, 1.0034122000215575], [0.88338057260022, 1.019493900006637], [0.88338057260022, 1.0388466999866068], [0.88338057260022, 1.0530028999783099], [0.88338057260022, 1.0708870000671595], [0.88338057260022, 1.0872428000438958], [0.88338057260022, 1.1053895000368357], [0.88338057260022, 1.119834900018759], [0.88338057260022, 1.1378647000528872], [0.88338057260022, 1.153658700059168], [0.88338057260022, 1.170588899985887], [0.88338057260022, 1.1864856000756845], [0.88338057260022, 1.2045862000668421], [0.88338057260022, 1.22001759998966], [0.88338057260022, 1.2356837000697851], [0.88338057260022, 1.249193700030446], [0.88338057260022, 1.255825600004755], [0.88338057260022, 1.2691492000594735], [0.6551739246784964, 1.2857971000485122], [0.515305334016795, 1.3029782000230625], [0.37543674335509347, 1.3197917999932542], [0.1251455811183645, 1.3365137999644503], [-0.022084514315005466, 1.3526409000623971], [-0.9938031441752475, 1.7535696000559255], [-0.9938031441752475, 1.769130300031975], [-0.9938031441752475, 1.7854904000414535], [-0.9938031441752475, 1.8027911999961361], [-0.9938031441752475, 1.8182785999961197], [-0.9938031441752475, 1.8327609000261873], [-0.9938031441752475, 1.8498284000670537], [0.9790801346319105, 2.367847100016661], [0.9790801346319105, 2.382906800019555], [0.9790801346319105, 2.3993844999931753], [0.9790801346319105, 2.4155139999929816], [0.9790801346319105, 2.4212854000506923], [0.9790801346319105, 2.4330892000580207], [0.9790801346319105, 2.4485863000154495], [0.9790801346319105, 2.4663677000207826], [0.9790801346319105, 2.4827079999959096], [0.8907420773718885, 3.223992699990049], [0.8907420773718885, 3.2299223999725655], [0.8907420773718885, 3.2427173000760376], [0.8907420773718885, 3.2577088000252843], [0.8907420773718885, 3.2746772000100464], [0.8907420773718885, 3.2916851000627503], [0.8907420773718885, 3.3079179000342265], [0.8907420773718885, 3.32510680006817], [0.8907420773718885, 3.341528599965386], [-0.9643571250885734, 4.140756600070745], [-0.9643571250885734, 4.1459373000543565], [-0.9643571250885734, 4.158328199991956], [-0.9643571250885734, 4.174774799961597], [-0.9643571250885734, 4.191514900070615], [-0.9643571250885734, 4.208743300056085], [-0.9643571250885734, 4.225911200046539], [-0.9643571250885734, 4.242637700052001], [-0.9643571250885734, 4.257864800048992], [-0.9643571250885734, 4.275776299997233], [-0.9790801346319105, 5.0011333000147715], [-0.9790801346319105, 5.016300700022839], [-0.9790801346319105, 5.03320199996233], [-0.9790801346319105, 5.051443799980916], [-0.9790801346319105, 5.067404799978249]]",S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-11_16h50.04.224,None,
