movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_lumimance,Subject_id,Age,Gender,Group,date,frame_rate,
./amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,5,0,0,0,2,"[[0.0, 4.147460099993623], [0.0, 4.168206999995164], [0.0, 4.181704100003117], [0.0, 4.198036100002355], [0.0, 4.214643899991643], [0.0, 4.233769899990875], [-0.007361504771668526, 4.247576399997342], [-0.0956995620316905, 4.267305799992755], [-0.1251455811183645, 4.281195199990179], [-0.22820664792172352, 4.298777399992105], [-0.27237567655173445, 4.314896999989287], [-0.279737181323403, 4.3323216999997385], [-0.30182169563840844, 4.347701899998356], [-0.33862921949675096, 4.365565400003106], [-0.3901597528984305, 4.381223599993973], [-0.4564132958434469, 4.3989750999899115], [-0.5079438292451265, 4.414810699992813], [-0.5521128578751375, 4.432718700001715], [-0.5521128578751375, 4.448182899999665], [-0.5594743626468061, 4.4653106999903684], [-0.574197372190143, 4.481930699999793], [-0.5815588769618115, 4.498633299997891], [-0.5962818865051486, 4.514995699995779], [-0.633089410363491, 4.5335192999918945], [-0.647812419906828, 4.547218499996234], [-0.647812419906828, 4.564909299995634], [-0.6625354294501651, 4.581190899989451], [-0.6698969342218335, 4.599478499992983], [-0.6846199437651705, 4.614855799998622], [-0.691981448536839, 4.632374699998763], [-0.6993429533085076, 4.647905899997568], [-0.706704458080176, 4.667273200000636], [-0.706704458080176, 4.6811195999907795], [-0.7140659628518444, 4.69911349999893], [-0.7140659628518444, 4.714999699994223], [-0.7140659628518444, 4.731963400001405], [-0.7140659628518444, 4.747575599991251], [-0.7140659628518444, 4.765652599991881], [-0.7140659628518444, 4.7816806999908295], [-0.7140659628518444, 4.800891799997771], [-0.7140659628518444, 4.814407600002596], [-0.7140659628518444, 4.833224599991809], [-0.7140659628518444, 4.849337099993136], [-0.7140659628518444, 4.86610230000224], [-0.7140659628518444, 4.881368199989083], [-0.7140659628518444, 4.899449699994875], [-0.7140659628518444, 4.914301899989368], [-0.7140659628518444, 4.93226400000276], [-0.7140659628518444, 4.947765199991409], [-0.7140659628518444, 4.965862400000333], [-0.7140659628518444, 4.980581499999971], [-0.6993429533085076, 4.998012399999425], [-0.691981448536839, 5.014158799996949], [-0.6772584389935019, 5.038657299999613], [-0.6625354294501651, 5.04875919999904], [-0.618366400820154, 5.068118800001685], [-0.544751353103469, 5.081532700001844], [-0.46377480061511556, 5.099118600002839], [-0.36807523858342495, 5.114465699996799], [-0.3239062099534139, 5.132201899992651], [-0.2870986860950714, 5.147495199998957], [-0.24292965746506057, 5.165325499998289], [-0.20612213360671805, 5.1817685999994865], [-0.18403761929171258, 5.199643300002208], [-0.15459160020503848, 5.215484699991066], [-0.11778407634669597, 5.233202799994615], [-0.11778407634669597, 5.248906499997247], [-0.11042257157502755, 5.268008099999861], [-0.11042257157502755, 5.281796099996427], [-0.11042257157502755, 5.299044499988668], [-0.11042257157502755, 5.315318099994329], [-0.10306106680335902, 5.334088499992504], [-0.08833805726002197, 5.349286700002267], [-0.007361504771668526, 5.366402100000414], [0.08097655248835345, 5.384220499996445], [0.18403761929171258, 5.400779399991734], [0.27237567655173467, 5.415151499997592], [0.323906209953414, 5.431804599997122], [0.3533522290400881, 5.444211900001392], [0.3754367433550936, 5.463407000002917], [0.39015975289843063, 5.477973599990946], [0.43432878152844157, 5.498009699993418], [0.45641329584344703, 5.514350199999171], [0.45641329584344703, 5.5313939999905415], [0.45641329584344703, 5.54584249999607], [0.46377480061511567, 5.565016900000046], [0.46377480061511567, 5.580407499990542], [0.46377480061511567, 5.598834999997052], [0.46377480061511567, 5.6195475999993505], [0.46377480061511567, 5.639038900000742], [0.5300283435601321, 5.655004899992491], [0.7435119819385183, 5.67507630000182], [0.8171270296552033, 5.694131099997321], [0.8539345535135459, 5.70928979999735], [0.8539345535135459, 5.72548339999048], [0.8539345535135459, 5.734740599989891], [0.8539345535135459, 5.748076499992749], [0.8539345535135459, 5.767262299996219], [0.8539345535135459, 5.781694099991], [0.8539345535135459, 5.80058480000298], [0.8539345535135459, 5.8155998000002], [0.8539345535135459, 5.834520999997039], [0.8539345535135459, 5.848583400002099], [0.8539345535135459, 5.867348999992828], [0.8539345535135459, 5.882517799997004], [0.8539345535135459, 5.901723699993454], [0.8539345535135459, 5.916722499998286], [0.8539345535135459, 5.926449899998261], [0.8539345535135459, 5.941061999998055], [0.8539345535135459, 5.958329699991737], [0.8539345535135459, 5.9734409999946365], [0.8539345535135459, 5.990419199995813], [0.8539345535135459, 6.0091233999992255], [0.8539345535135459, 6.026685899996664], [0.8539345535135459, 6.047142399998847], [0.8539345535135459, 6.06446139999025], [0.8539345535135459, 6.080135500000324], [0.8539345535135459, 6.101710199989611], [0.8539345535135459, 6.117056000002776], [0.8539345535135459, 6.134924600002705], [0.8539345535135459, 6.147509699992952], [0.8539345535135459, 6.167541099988739], [0.8539345535135459, 6.181595899994136], [0.8539345535135459, 6.200303999998141], [0.8539345535135459, 6.214677899988601], [0.8539345535135459, 6.2341998999909265], [0.8539345535135459, 6.248172699997667], [0.8539345535135459, 6.2672701999981655], [0.8539345535135459, 6.281041499998537], [0.8539345535135459, 6.300730699993437], [0.8539345535135459, 6.315131099996506], [0.8539345535135459, 6.333832399992389], [0.8539345535135459, 6.348281200000201], [0.8539345535135459, 6.366977099998621], [0.8539345535135459, 6.381485299993074], [0.8539345535135459, 6.40141500000027], [0.8539345535135459, 6.415695699994103], [0.8539345535135459, 6.433178599996609], [0.8539345535135459, 6.449661799997557], [0.8539345535135459, 6.4675851999927545], [0.8539345535135459, 6.481914999996661], [0.8539345535135459, 6.4999047000019345], [0.8539345535135459, 6.515165199991316], [0.8539345535135459, 6.533661299996311], [0.8539345535135459, 6.549496399995405], [0.8539345535135459, 6.567301299990504], [0.8539345535135459, 6.582421599989175], [0.839211543970209, 6.601015799999004], [0.8171270296552033, 6.615989699988859], [0.7361504771668499, 6.6341926000022795], [0.6993429533085074, 6.649327999999514], [0.6846199437651705, 6.668192099998123], [0.6846199437651705, 6.681864199999836], [0.6846199437651705, 6.702222799998708], [0.6846199437651705, 6.71711339999456], [0.6772584389935019, 6.73470859999361], [0.6698969342218333, 6.749414599995362], [0.6625354294501649, 6.767861300002551], [0.6551739246784964, 6.783428199996706], [0.647812419906828, 6.800749799993355], [0.6404509151351594, 6.8160866999969585], [0.6257279055918223, 6.8337114000023575], [0.6257279055918223, 6.849673799995799], [0.6257279055918223, 6.8681016999908024], [0.6257279055918223, 6.882801400002791], [0.6183664008201539, 6.901598399999784], [0.6110048960484855, 6.916637000002083], [0.6110048960484855, 6.93469599999662], [0.6110048960484855, 6.9497807000007015], [0.6110048960484855, 6.966952799994033], [0.6110048960484855, 6.983919999998761], [0.6183664008201539, 7.002855599988834], [0.6257279055918223, 7.016599399998086], [0.6404509151351594, 7.034136599992053], [0.6551739246784964, 7.049911900001462], [0.6846199437651705, 7.067043699993519], [0.7140659628518444, 7.083322399994358], [0.7361504771668499, 7.100755199993728], [0.7582349914818556, 7.115550299989991], [0.7803195057968608, 7.13530379999429], [0.8024040201118665, 7.1519950999936555], [0.8097655248835349, 7.168987700002617], [0.8171270296552033, 7.183778099992196], [0.8171270296552033, 7.200459200001205], [0.8171270296552033, 7.215026899997611], [0.8318500391985406, 7.233803999988595], [0.8318500391985406, 7.248762899995199], [0.839211543970209, 7.26772709999932], [0.8465730487418774, 7.281681699998444], [0.8539345535135459, 7.300778999997419], [0.8539345535135459, 7.3153047999949194], [0.8539345535135459, 7.333027799992124], [0.8539345535135459, 7.348884299994097], [0.8539345535135459, 7.366902599998866], [0.8539345535135459, 7.381483799996204], [0.8539345535135459, 7.3998598999896785], [0.8539345535135459, 7.414947299999767], [0.8612960582852145, 7.4340832000016235], [0.8686575630568831, 7.449000399996294], [0.8760190678285515, 7.46619059999648], [0.8760190678285515, 7.482505599997239], [0.8760190678285515, 7.500204099997063], [0.88338057260022, 7.515190399994026], [0.88338057260022, 7.533008600003086], [0.898103582143557, 7.549113899993245], [0.898103582143557, 7.566741799993906], [0.898103582143557, 7.581521400003112], [0.898103582143557, 7.599820999996155], [0.898103582143557, 7.615580600002431]]",0.9,-0.6,0.8,-0.8,None,False,False,False,False,False,True,True,"[[0.0, 4.147460099993623], [0.0, 4.168206999995164], [0.0, 4.181704100003117], [0.0, 4.198036100002355], [0.0, 4.214643899991643], [0.0, 4.233769899990875], [-0.007361504771668526, 4.247576399997342], [-0.0956995620316905, 4.267305799992755], [-0.1251455811183645, 4.281195199990179], [-0.22820664792172352, 4.298777399992105], [-0.27237567655173445, 4.314896999989287], [-0.279737181323403, 4.3323216999997385], [-0.30182169563840844, 4.347701899998356], [-0.33862921949675096, 4.365565400003106], [-0.3901597528984305, 4.381223599993973], [-0.4564132958434469, 4.3989750999899115], [-0.5079438292451265, 4.414810699992813], [-0.5521128578751375, 4.432718700001715], [-0.5521128578751375, 4.448182899999665], [-0.5594743626468061, 4.4653106999903684], [-0.574197372190143, 4.481930699999793], [-0.5815588769618115, 4.498633299997891], [-0.5962818865051486, 4.514995699995779], [-0.633089410363491, 4.5335192999918945], [-0.647812419906828, 4.547218499996234], [-0.647812419906828, 4.564909299995634], [-0.6625354294501651, 4.581190899989451], [-0.6698969342218335, 4.599478499992983], [-0.6846199437651705, 4.614855799998622], [-0.691981448536839, 4.632374699998763], [-0.6993429533085076, 4.647905899997568], [-0.706704458080176, 4.667273200000636], [-0.706704458080176, 4.6811195999907795], [-0.7140659628518444, 4.69911349999893], [-0.7140659628518444, 4.714999699994223], [-0.7140659628518444, 4.731963400001405], [-0.7140659628518444, 4.747575599991251], [-0.7140659628518444, 4.765652599991881], [-0.7140659628518444, 4.7816806999908295], [-0.7140659628518444, 4.800891799997771], [-0.7140659628518444, 4.814407600002596], [-0.7140659628518444, 4.833224599991809], [-0.7140659628518444, 4.849337099993136], [-0.7140659628518444, 4.86610230000224], [-0.7140659628518444, 4.881368199989083], [-0.7140659628518444, 4.899449699994875], [-0.7140659628518444, 4.914301899989368], [-0.7140659628518444, 4.93226400000276], [-0.7140659628518444, 4.947765199991409], [-0.7140659628518444, 4.965862400000333], [-0.7140659628518444, 4.980581499999971], [-0.6993429533085076, 4.998012399999425], [-0.691981448536839, 5.014158799996949], [-0.6772584389935019, 5.038657299999613], [-0.6625354294501651, 5.04875919999904], [-0.618366400820154, 5.068118800001685], [-0.544751353103469, 5.081532700001844], [-0.46377480061511556, 5.099118600002839], [-0.36807523858342495, 5.114465699996799], [-0.3239062099534139, 5.132201899992651], [-0.2870986860950714, 5.147495199998957], [-0.24292965746506057, 5.165325499998289], [-0.20612213360671805, 5.1817685999994865], [-0.18403761929171258, 5.199643300002208], [-0.15459160020503848, 5.215484699991066], [-0.11778407634669597, 5.233202799994615], [-0.11778407634669597, 5.248906499997247], [-0.11042257157502755, 5.268008099999861], [-0.11042257157502755, 5.281796099996427], [-0.11042257157502755, 5.299044499988668], [-0.11042257157502755, 5.315318099994329], [-0.10306106680335902, 5.334088499992504], [-0.08833805726002197, 5.349286700002267], [-0.007361504771668526, 5.366402100000414], [0.08097655248835345, 5.384220499996445], [0.18403761929171258, 5.400779399991734], [0.27237567655173467, 5.415151499997592], [0.323906209953414, 5.431804599997122], [0.3533522290400881, 5.444211900001392], [0.3754367433550936, 5.463407000002917], [0.39015975289843063, 5.477973599990946], [0.43432878152844157, 5.498009699993418], [0.45641329584344703, 5.514350199999171], [0.45641329584344703, 5.5313939999905415], [0.45641329584344703, 5.54584249999607], [0.46377480061511567, 5.565016900000046], [0.46377480061511567, 5.580407499990542], [0.46377480061511567, 5.598834999997052], [0.46377480061511567, 5.6195475999993505], [0.46377480061511567, 5.639038900000742], [0.5300283435601321, 5.655004899992491], [0.7435119819385183, 5.67507630000182], [0.8171270296552033, 5.694131099997321], [0.8539345535135459, 5.70928979999735], [0.8539345535135459, 5.72548339999048], [0.8539345535135459, 5.734740599989891], [0.8539345535135459, 5.748076499992749], [0.8539345535135459, 5.767262299996219], [0.8539345535135459, 5.781694099991], [0.8539345535135459, 5.80058480000298], [0.8539345535135459, 5.8155998000002], [0.8539345535135459, 5.834520999997039], [0.8539345535135459, 5.848583400002099], [0.8539345535135459, 5.867348999992828], [0.8539345535135459, 5.882517799997004], [0.8539345535135459, 5.901723699993454], [0.8539345535135459, 5.916722499998286], [0.8539345535135459, 5.926449899998261], [0.8539345535135459, 5.941061999998055], [0.8539345535135459, 5.958329699991737], [0.8539345535135459, 5.9734409999946365], [0.8539345535135459, 5.990419199995813], [0.8539345535135459, 6.0091233999992255], [0.8539345535135459, 6.026685899996664], [0.8539345535135459, 6.047142399998847], [0.8539345535135459, 6.06446139999025], [0.8539345535135459, 6.080135500000324], [0.8539345535135459, 6.101710199989611], [0.8539345535135459, 6.117056000002776], [0.8539345535135459, 6.134924600002705], [0.8539345535135459, 6.147509699992952], [0.8539345535135459, 6.167541099988739], [0.8539345535135459, 6.181595899994136], [0.8539345535135459, 6.200303999998141], [0.8539345535135459, 6.214677899988601], [0.8539345535135459, 6.2341998999909265], [0.8539345535135459, 6.248172699997667], [0.8539345535135459, 6.2672701999981655], [0.8539345535135459, 6.281041499998537], [0.8539345535135459, 6.300730699993437], [0.8539345535135459, 6.315131099996506], [0.8539345535135459, 6.333832399992389], [0.8539345535135459, 6.348281200000201], [0.8539345535135459, 6.366977099998621], [0.8539345535135459, 6.381485299993074], [0.8539345535135459, 6.40141500000027], [0.8539345535135459, 6.415695699994103], [0.8539345535135459, 6.433178599996609], [0.8539345535135459, 6.449661799997557], [0.8539345535135459, 6.4675851999927545], [0.8539345535135459, 6.481914999996661], [0.8539345535135459, 6.4999047000019345], [0.8539345535135459, 6.515165199991316], [0.8539345535135459, 6.533661299996311], [0.8539345535135459, 6.549496399995405], [0.8539345535135459, 6.567301299990504], [0.8539345535135459, 6.582421599989175], [0.839211543970209, 6.601015799999004], [0.8171270296552033, 6.615989699988859], [0.7361504771668499, 6.6341926000022795], [0.6993429533085074, 6.649327999999514], [0.6846199437651705, 6.668192099998123], [0.6846199437651705, 6.681864199999836], [0.6846199437651705, 6.702222799998708], [0.6846199437651705, 6.71711339999456], [0.6772584389935019, 6.73470859999361], [0.6698969342218333, 6.749414599995362], [0.6625354294501649, 6.767861300002551], [0.6551739246784964, 6.783428199996706], [0.647812419906828, 6.800749799993355], [0.6404509151351594, 6.8160866999969585], [0.6257279055918223, 6.8337114000023575], [0.6257279055918223, 6.849673799995799], [0.6257279055918223, 6.8681016999908024], [0.6257279055918223, 6.882801400002791], [0.6183664008201539, 6.901598399999784], [0.6110048960484855, 6.916637000002083], [0.6110048960484855, 6.93469599999662], [0.6110048960484855, 6.9497807000007015], [0.6110048960484855, 6.966952799994033], [0.6110048960484855, 6.983919999998761], [0.6183664008201539, 7.002855599988834], [0.6257279055918223, 7.016599399998086], [0.6404509151351594, 7.034136599992053], [0.6551739246784964, 7.049911900001462], [0.6846199437651705, 7.067043699993519], [0.7140659628518444, 7.083322399994358], [0.7361504771668499, 7.100755199993728], [0.7582349914818556, 7.115550299989991], [0.7803195057968608, 7.13530379999429], [0.8024040201118665, 7.1519950999936555], [0.8097655248835349, 7.168987700002617], [0.8171270296552033, 7.183778099992196], [0.8171270296552033, 7.200459200001205], [0.8171270296552033, 7.215026899997611], [0.8318500391985406, 7.233803999988595], [0.8318500391985406, 7.248762899995199], [0.839211543970209, 7.26772709999932], [0.8465730487418774, 7.281681699998444], [0.8539345535135459, 7.300778999997419], [0.8539345535135459, 7.3153047999949194], [0.8539345535135459, 7.333027799992124], [0.8539345535135459, 7.348884299994097], [0.8539345535135459, 7.366902599998866], [0.8539345535135459, 7.381483799996204], [0.8539345535135459, 7.3998598999896785], [0.8539345535135459, 7.414947299999767], [0.8612960582852145, 7.4340832000016235], [0.8686575630568831, 7.449000399996294], [0.8760190678285515, 7.46619059999648], [0.8760190678285515, 7.482505599997239], [0.8760190678285515, 7.500204099997063], [0.88338057260022, 7.515190399994026], [0.88338057260022, 7.533008600003086], [0.898103582143557, 7.549113899993245], [0.898103582143557, 7.566741799993906], [0.898103582143557, 7.581521400003112], [0.898103582143557, 7.599820999996155], [0.898103582143557, 7.615580600002431]]",S6,21,"['Male', 'Female', 'Non-binary', 'Rather not say']","['Test', 'Control']",2024-03-02_13h47.40.359,None,
