id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
90,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,"[[0.0, 4.400010220706463e-05], [0.0, 0.02168620005249977], [0.0, 0.0375554000493139], [0.0, 0.0556990000186488], [0.0, 0.07156340009532869], [0.0, 0.08914040005765855], [0.0, 0.10476700006984174], [0.0, 0.12297730008140206], [0.0, 0.138504600035958], [0.0, 0.15590330003760755], [0.0, 0.17164960002992302], [0.0, 0.18910880002658814], [0.0, 0.2051426999969408], [0.0, 0.2225715999957174], [0.0, 0.2383305000839755], [0.0, 0.2562418000306934], [0.0, 0.2717170000541955], [0.0, 0.28900870005600154], [0.0, 0.30493760004173964], [0.0, 0.3221678000409156], [0.0, 0.3383300000568852], [0.0, 0.355523300007917], [0.0, 0.37159400002565235], [0.0, 0.38860350009053946], [0.0, 0.4047045001061633], [0.0, 0.4217988000018522], [0.0, 0.43791920004878193], [0.0, 0.45524420007131994], [0.0, 0.4713785001076758], [0.0, 0.48847090010531247], [0.0, 0.5043543000938371], [0.0, 0.5221358000999317], [0.0, 0.5376389001030475], [0.0, 0.5552740000421181], [0.0, 0.5708653000183403], [0.0, 0.5855072000995278], [0.0, 0.6013478999957442], [0.0, 0.6189467000076547], [0.0, 0.6342212000163272], [0.0, 0.652657900005579], [0.0, 0.6679501000326127], [0.0, 0.6856586000649258], [0.0, 0.7012612000107765], [0.0, 0.7189669000217691], [0.0, 0.7343803000403568], [0.0, 0.752028200076893], [0.824488534426872, 0.7679707000497729], [0.824488534426872, 0.7856603000545874], [0.824488534426872, 0.8013228001073003], [0.8318500391985406, 0.8186682000523433], [0.8612960582852145, 0.8342115000123158], [0.9054650869152256, 0.8522105000447482], [0.9054650869152256, 0.8678028000285849], [1.0, 0.8855513000162318], [1.0, 0.9009405000833794], [1.0, 0.9188295000931248], [1.0, 0.9345640999963507], [1.0, 0.9524312000721693], [1.0, 0.9679460000479594], [1.0, 0.9854266000911593], [1.0, 1.0009068000363186], [1.0, 1.0188511000014842], [1.0, 1.0341263000154868], [1.0, 1.0523228000383824], [1.0, 1.0678950001019984], [1.0, 1.0858130000997335], [1.0, 1.101391600095667], [1.0, 1.1190012000733986], [1.0, 1.1347514000954106], [1.0, 1.1525044000009075], [1.0, 1.1679983000503853], [1.0, 1.1857657000655308], [1.0, 1.2013531000120565], [1.0, 1.218766100006178], [1.0, 1.234604199999012], [1.0, 1.2524319000076503], [1.0, 1.2679689000360668], [1.0, 1.2856213001068681], [1.0, 1.3014312000013888], [1.0, 1.3190746000036597], [1.0, 1.3346362001029775], [1.0, 1.3523709001019597], [1.0, 1.3680584999965504], [1.0, 1.3858012000564486], [1.0, 1.4013027000473812], [1.0, 1.4188735000789165], [1.0, 1.4346428000135347], [1.0, 1.45235490007326], [1.0, 1.4675808000611141], [0.9938031441752475, 1.4855697000166401], [0.8171270296552033, 1.501393000013195], [0.7140659628518444, 1.5189971000654623], [0.6183664008201539, 1.5345897000515833], [0.49322081970178955, 1.5523708000546321], [0.3754367433550936, 1.5679151000222191], [0.30182169563840855, 1.5852398000424728], [0.250291162236729, 1.6011420000577345], [0.20612213360671805, 1.6188075999962166], [0.13986859066170143, 1.634578200057149], [0.06625354294501662, 1.6523743000579998], [-0.007361504771668526, 1.6678024000721052], [-0.08833805726002197, 1.6856154000852257], [-0.161953104976707, 1.701361900079064], [-0.191399124063381, 1.7189784001093358], [-0.30918320041007696, 1.7345940000377595], [-0.30918320041007696, 1.7523758000461385], [-0.3901597528984305, 1.7677398000378162], [-0.44169028630011, 1.7856344000902027], [-0.47113630538678397, 1.8014126000925899], [-0.5300283435601321, 1.818867600057274], [-0.5594743626468061, 1.8347346000373363], [-0.618366400820154, 1.852225000038743], [-0.6551739246784964, 1.8675563000142574], [-0.7140659628518444, 1.8855299000861123], [-0.7582349914818556, 1.9012737000593916], [-0.7950425153401981, 1.9189451000420377], [-0.8392115439702089, 1.9347603000933304], [-0.88338057260022, 1.9523162000114098], [-0.898103582143557, 1.9681259000208229], [-0.927549601230231, 1.985573000041768], [-0.9422726107735679, 2.001324500073679], [-0.971718629860242, 2.018951900070533], [-1.0, 2.0346620000200346], [-1.0, 2.052262100041844], [-1.0, 2.067749600042589], [-1.0, 2.0856279000872746], [-1.0, 2.1012570000020787], [-1.0, 2.1188548000063747], [-1.0, 2.134314600029029], [-1.0, 2.1520986000541598], [-1.0, 2.1680902000516653], [-1.0, 2.185676700086333], [-1.0, 2.2012788000283763], [-1.0, 2.219172600074671], [-1.0, 2.23458470008336], [-1.0, 2.2523280000314116], [-1.0, 2.267965200007893], [-1.0, 2.28547460003756], [-1.0, 2.301250800024718], [-0.986441639403579, 2.3189164000796154], [-0.868657563056883, 2.3345610999967903], [-0.7950425153401981, 2.3522980000125244], [-0.765596496253524, 2.36811340006534], [-0.706704458080176, 2.388283200096339], [-0.6551739246784964, 2.404098100028932], [-0.5668358674184745, 2.422057899995707], [-0.5226668387884635, 2.437777500017546], [-0.5226668387884635, 2.4551713000983], [-0.49322081970178944, 2.4712805000599474], [-0.4564132958434469, 2.488693500054069], [-0.4564132958434469, 2.5050126001005992], [-0.4196057719851044, 2.5218174000037834], [-0.36807523858342495, 2.5377534000435844], [-0.353352229040088, 2.5550731000257656], [-0.2650141717800659, 2.5713170000817627], [-0.2650141717800659, 2.58570530009456], [-0.18403761929171258, 2.6015726000769064], [-0.18403761929171258, 2.6189679000526667], [-0.16931460974837553, 2.634819300030358], [-0.1251455811183645, 2.652407400077209], [-0.1251455811183645, 2.6682930000824854], [-0.07361504771668503, 2.6858410000568256], [0.029446019086674102, 2.701545700081624], [0.029446019086674102, 2.7188925000373274], [0.029446019086674102, 2.7350097000598907], [0.029446019086674102, 2.7522155001061037], [0.029446019086674102, 2.768264100071974], [0.03680752385834252, 2.785655300016515], [0.03680752385834252, 2.8014407000737265], [0.03680752385834252, 2.8193390000378713], [0.03680752385834252, 2.834927699994296], [0.03680752385834252, 2.8522655999986455], [0.03680752385834252, 2.868349500000477], [0.03680752385834252, 2.885905500035733], [0.03680752385834252, 2.901606300030835], [0.03680752385834252, 2.919238700065762], [0.03680752385834252, 2.934834200073965], [0.03680752385834252, 2.9523416000884026], [0.03680752385834252, 2.968311900040135], [0.03680752385834252, 2.9858484000433236], [0.03680752385834252, 3.0014476000797004], [0.04416902863001093, 3.0189518000697717], [0.05153053340167957, 3.0349070000229403], [0.05153053340167957, 3.052410200005397], [0.05153053340167957, 3.0682266000658274], [0.05153053340167957, 3.085954500013031], [0.06625354294501662, 3.101483500096947], [0.06625354294501662, 3.1192129000555724], [0.08097655248835345, 3.134869100060314], [0.08097655248835345, 3.1521880000364035], [0.08097655248835345, 3.16820210008882], [0.08833805726002208, 3.1858320001047105], [0.10306106680335891, 3.201338400016539], [0.11042257157502755, 3.2190220000920817], [0.11042257157502755, 3.2347317000385374], [0.11042257157502755, 3.2524469000054523], [0.11042257157502755, 3.268327800091356], [0.11042257157502755, 3.2857408000854775], [0.11042257157502755, 3.3014939000131562], [0.11042257157502755, 3.3193826000206172], [0.11042257157502755, 3.3347572000930086], [0.11042257157502755, 3.352394500048831], [0.11042257157502755, 3.368352700024843], [0.11042257157502755, 3.3859689000528306], [0.11042257157502755, 3.4015688000945374], [0.11042257157502755, 3.419280800037086], [0.11042257157502755, 3.434847400058061], [0.1251455811183646, 3.45218940009363], [0.13250708589003302, 3.468114500050433], [0.15459160020503848, 3.4859753000782803], [0.15459160020503848, 3.5015708000864834], [0.15459160020503848, 3.519234500010498], [0.15459160020503848, 3.5349663000088185], [0.15459160020503848, 3.5525600000983104], [0.15459160020503848, 3.5682280000764877], [0.15459160020503848, 3.585793200065382], [0.15459160020503848, 3.601705600041896], [0.15459160020503848, 3.6191746999975294], [0.15459160020503848, 3.6349766000639647], [0.15459160020503848, 3.6524295000126585], [0.15459160020503848, 3.6682785000884905], [0.15459160020503848, 3.685793500044383], [0.15459160020503848, 3.701658400008455], [0.15459160020503848, 3.7192138000391424], [0.15459160020503848, 3.734959200024605], [0.15459160020503848, 3.7525400000158697], [0.15459160020503848, 3.7683518000412732], [0.15459160020503848, 3.785912499995902], [0.15459160020503848, 3.801723700016737], [0.15459160020503848, 3.8192029000492766], [0.15459160020503848, 3.8348804000997916], [0.15459160020503848, 3.852693699998781], [0.15459160020503848, 3.8682754000183195], [0.15459160020503848, 3.885781200020574], [0.15459160020503848, 3.9016176000004634], [0.15459160020503848, 3.919192500063218], [0.15459160020503848, 3.934958300087601], [0.15459160020503848, 3.9526461000787094], [0.15459160020503848, 3.9681598000461236], [0.15459160020503848, 3.9859783001011238], [0.15459160020503848, 4.001620700000785], [0.15459160020503848, 4.019065900007263], [0.15459160020503848, 4.034979799995199], [0.15459160020503848, 4.052432700060308], [0.15459160020503848, 4.068289100076072], [0.15459160020503848, 4.085792300058529], [0.15459160020503848, 4.101584000047296], [0.15459160020503848, 4.119095600093715], [0.15459160020503848, 4.134954300010577], [0.15459160020503848, 4.152616600040346], [0.15459160020503848, 4.168261600076221], [0.15459160020503848, 4.185960900038481], [0.15459160020503848, 4.20158720004838], [0.15459160020503848, 4.219158100080676], [0.15459160020503848, 4.23492780001834], [0.15459160020503848, 4.252516900072806], [0.15459160020503848, 4.268355300067924], [0.15459160020503848, 4.285933600040153], [0.15459160020503848, 4.301683000056073], [0.15459160020503848, 4.319374000071548], [0.15459160020503848, 4.334812800050713], [0.15459160020503848, 4.352640000055544], [0.15459160020503848, 4.36833310010843], [0.15459160020503848, 4.388578800018877], [0.15459160020503848, 4.4043296000454575], [0.15459160020503848, 4.422108800034039], [0.15459160020503848, 4.437755900085904], [0.15459160020503848, 4.455223300028592], [0.15459160020503848, 4.471089200000279], [0.15459160020503848, 4.488739400054328], [0.15459160020503848, 4.504596800077707], [0.15459160020503848, 4.52191250002943], [0.15459160020503848, 4.537871700013056], [0.15459160020503848, 4.55513280001469], [0.15459160020503848, 4.5712367000523955], [0.15459160020503848, 4.585893200011924], [0.15459160020503848, 4.601444200030528], [0.15459160020503848, 4.619058500044048], [0.15459160020503848, 4.634906000108458], [0.15459160020503848, 4.652562100091018], [0.15459160020503848, 4.668162500020117], [0.15459160020503848, 4.6857716999948025], [0.15459160020503848, 4.701578400097787], [0.15459160020503848, 4.719079600065015], [0.15459160020503848, 4.734865500009619], [0.15459160020503848, 4.7527224000077695], [0.15459160020503848, 4.768227400025353], [0.15459160020503848, 4.785865400102921], [0.15459160020503848, 4.80154770007357], [0.15459160020503848, 4.819107900024392], [0.15459160020503848, 4.834891500067897], [0.15459160020503848, 4.852338500088081], [0.15459160020503848, 4.868179100099951], [0.15459160020503848, 4.885968300048262], [0.15459160020503848, 4.9014626001007855], [0.15459160020503848, 4.919095400022343], [0.15459160020503848, 4.934887200011872], [0.15459160020503848, 4.952335800044239], [0.15459160020503848, 4.968306599999778], [0.15459160020503848, 4.985950400005095], [0.15459160020503848, 5.001631600083783], [0.15459160020503848, 5.019297600025311], [0.15459160020503848, 5.035166500019841], [0.15459160020503848, 5.052404000074603], [0.15459160020503848, 5.06829690001905], [0.15459160020503848, 5.08596130006481], [0.15459160020503848, 5.1016198000870645], [0.15459160020503848, 5.119085100013763], [0.15459160020503848, 5.134974000044167], [0.15459160020503848, 5.1525920000858605], [0.15459160020503848, 5.168255800032057], [0.15459160020503848, 5.1857907000230625], [0.15459160020503848, 5.201650400063954], [0.15459160020503848, 5.219019900076091], [0.15459160020503848, 5.234959600027651], [0.15459160020503848, 5.252588300034404], [0.15459160020503848, 5.2682320000603795], [0.15459160020503848, 5.2858410000335425], [0.15459160020503848, 5.301665800041519], [0.15459160020503848, 5.319057800108567], [0.15459160020503848, 5.334828000050038], [0.15459160020503848, 5.352490300079808], [0.15459160020503848, 5.368324900045991], [0.15459160020503848, 5.3859803000232205], [0.15459160020503848, 5.401538200094365], [0.15459160020503848, 5.419168399996124], [0.15459160020503848, 5.43487430003006], [0.15459160020503848, 5.452395600033924], [0.15459160020503848, 5.468271600082517], [0.15459160020503848, 5.485634000040591], [0.15459160020503848, 5.501818300108425], [0.15459160020503848, 5.519129800028168], [0.15459160020503848, 5.5348873001057655], [0.15459160020503848, 5.552607899997383], [0.15459160020503848, 5.568276500096545], [0.15459160020503848, 5.58591400005389], [0.15459160020503848, 5.601710400078446], [0.15459160020503848, 5.619131000014022], [0.15459160020503848, 5.6350166000192985], [0.15459160020503848, 5.652595000108704], [0.15459160020503848, 5.668243500054814], [0.15459160020503848, 5.686007200041786], [0.15459160020503848, 5.701592100085691], [0.15459160020503848, 5.719233400071971], [0.15459160020503848, 5.7349285000236705], [0.15459160020503848, 5.752365000080317], [0.15459160020503848, 5.76825760002248], [0.15459160020503848, 5.785653400002047], [0.15459160020503848, 5.801703000091948], [0.15459160020503848, 5.81891120004002], [0.15459160020503848, 5.8348737000487745], [0.15459160020503848, 5.852669900050387], [0.15459160020503848, 5.86834590008948], [0.15459160020503848, 5.885734100011177], [0.15459160020503848, 5.901552200084552], [0.15459160020503848, 5.919193200068548], [0.15459160020503848, 5.934923100052401], [0.15459160020503848, 5.952565500047058], [0.15459160020503848, 5.968266200041398], [0.15459160020503848, 5.9858457000227645], [0.15459160020503848, 6.001446500071324], [0.15459160020503848, 6.01942050002981], [0.15459160020503848, 6.036154700093903]]",6.01,,,,,,,,,,,,,57,A,non_immersive,No,,2024-05-06_02h31.46.829,Experiment_VR_non_immersive,60.21687714379191,
91,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,1,1,1,"[[0.0, 4.239997360855341e-05], [0.0, 0.021187299978919327], [0.0, 0.037805099971592426], [0.0, 0.05535459995735437], [0.0, 0.07202029996551573], [0.0, 0.08935460005886853], [0.0, 0.10510140005499125], [0.0, 0.12235429999418557], [0.0, 0.1386493999743834], [0.0, 0.1558027999708429], [0.0, 0.17240539996419102], [0.0, 0.18927309999708086], [0.0, 0.205379500053823], [0.0, 0.2228315999964252], [0.0, 0.23869170004036278], [0.0, 0.256003399961628], [0.0, 0.2717322000535205], [0.0, 0.2890952000161633], [0.0, 0.30521350004710257], [0.0, 0.32260389998555183], [0.0, 0.33840859995689243], [0.0, 0.3556285999948159], [0.0, 0.3717014000285417], [0.0, 0.3890980000142008], [0.0, 0.4049485999858007], [0.0, 0.42268049996346235], [0.0, 0.4384281999664381], [0.0, 0.45560990006197244], [0.0, 0.46826870006043464], [0.0, 0.48615310003515333], [0.0, 0.5018784999847412], [0.0, 0.5194947000127286], [0.0, 0.5351552000502124], [0.0, 0.5526926000602543], [0.0, 0.5684100999496877], [0.0, 0.586057799984701], [0.0, 0.601613000035286], [0.0, 0.6194133999524638], [0.0, 0.6351471999660134], [0.0, 0.6526028000516817], [0.0, 0.668482800014317], [0.0, 0.6861759000457823], [0.0, 0.7017698000418022], [0.0, 0.7192592000355944], [0.0, 0.7352132999803871], [0.0, 0.7527882000431418], [0.0, 0.7684851000085473], [0.0, 0.7860568000469357], [0.0, 0.8017244000220671], [0.0, 0.8195010999916121], [0.0, 0.8349484000355005], [0.0, 0.852623000042513], [0.0, 0.8680253999773413], [0.0, 0.8858886000234634], [0.0, 0.9018094999482855], [0.0, 0.9193041999824345], [0.0, 0.9350679999915883], [0.0, 0.9527009000303224], [0.0, 0.9684311000164598], [0.0, 0.9858147000195459], [0.0, 1.0016894000582397], [0.0, 1.01951310003642], [0.0, 1.035068599972874], [0.0, 1.0524977999739349], [0.0, 1.067994200042449], [0.0, 1.086187000037171], [0.0, 1.1017943000188097], [0.0, 1.1194610999664292], [0.0, 1.1350737999891862], [0.0, 1.152694100048393], [0.0, 1.1684745999518782], [0.0, 1.18601820000913], [0.0, 1.2012748999986798], [0.0, 1.2193480000132695], [0.16931460974837553, 1.235060099978], [0.16931460974837553, 1.252230599988252], [0.16931460974837553, 1.2685552999610081], [0.16931460974837553, 1.2859649000456557], [0.16931460974837553, 1.3013360999757424], [0.16931460974837553, 1.3194065999705344], [0.16931460974837553, 1.3349805000470951], [0.18403761929171258, 1.352760300040245], [0.23556815269339215, 1.3683395000407472], [0.2870986860950715, 1.3858100000070408], [0.4122442672134361, 1.4016126999631524], [0.43432878152844157, 1.4192351000383496], [0.4490517910717786, 1.434618999948725], [0.5373898483318005, 1.452763200039044], [0.5373898483318005, 1.4680059000384063], [0.559474362646806, 1.4856545999646187], [0.559474362646806, 1.501615299959667], [0.5815588769618114, 1.519234100007452], [0.6110048960484855, 1.5349716000491753], [0.6110048960484855, 1.5524533999850973], [0.6551739246784964, 1.5679806000553071], [0.6846199437651705, 1.586143600055948], [0.691981448536839, 1.6015887999674305], [0.7435119819385183, 1.6193176000379026], [0.7729580010251924, 1.6349660999840125], [0.7729580010251924, 1.6527696000412107], [0.7729580010251924, 1.6685159000335261], [0.8171270296552033, 1.686186800012365], [0.839211543970209, 1.7017712000524625], [0.8539345535135459, 1.7194045999785885], [0.88338057260022, 1.7351091000018641], [0.88338057260022, 1.7528542999643832], [0.8907420773718884, 1.7683823000406846], [0.9128265916868941, 1.7861029000487179], [0.9643571250885734, 1.8018345000455156], [0.9938031441752475, 1.8192722999956459], [1.0, 1.8351670999545604], [1.0, 1.8528768999967724], [1.0, 1.8685778999933973], [1.0, 1.8861945000244305], [1.0, 1.9018833000445738], [1.0, 1.9194458000129089], [1.0, 1.9351411999668926], [1.0, 1.9528795999940485], [1.0, 1.9685084000229836], [1.0, 1.9859301999676973], [1.0, 2.001890099956654], [1.0, 2.019504399970174], [1.0, 2.0353245000587776], [1.0, 2.0529090999625623], [1.0, 2.068578299949877], [1.0, 2.086291400017217], [1.0, 2.1019761000061408], [1.0, 2.1194344999967143], [1.0, 2.1351313999621198], [1.0, 2.152764099999331], [1.0, 2.1684162999736145], [1.0, 2.18595119996462], [1.0, 2.2013485999777913], [0.9938031441752475, 2.2194314999505877], [0.971718629860242, 2.235019400017336], [0.9422726107735679, 2.2525781999574974], [0.9054650869152256, 2.2715933000436053], [0.8465730487418774, 2.2887753000250086], [0.7508734867101869, 2.3050533999921754], [0.6698969342218333, 2.322185300057754], [0.6036433912768169, 2.3383351999800652], [0.5668358674184744, 2.355569600011222], [0.5373898483318005, 2.3717443000059575], [0.49322081970178955, 2.3886447000550106], [0.4122442672134361, 2.4049762999638915], [0.36071373381175653, 2.4221172999823466], [0.2797371813234031, 2.438362600049004], [0.191399124063381, 2.4552508000051603], [0.08833805726002208, 2.4713458999758586], [0.08833805726002208, 2.4888830999843776], [-0.03680752385834252, 2.5049950999673456], [-0.05153053340167957, 2.5221021999605], [-0.10306106680335902, 2.5382922999560833], [-0.14723009543337007, 2.555507499957457], [-0.15459160020503848, 2.571275499998592], [-0.21348363837838658, 2.588766200002283], [-0.25029116223672887, 2.6048206000123173], [-0.3459907242684195, 2.622070200042799], [-0.36807523858342495, 2.6383417999604717], [-0.39752125767009894, 2.655324700055644], [-0.4564132958434469, 2.668139999965206], [-0.5079438292451265, 2.686124400002882], [-0.5962818865051486, 2.701736900024116], [-0.6551739246784964, 2.719478699960746], [-0.6551739246784964, 2.7351393999997526], [-0.706704458080176, 2.7528651000466198], [-0.780319505796861, 2.768222499988042], [-0.824488534426872, 2.78606299997773], [-0.868657563056883, 2.801782099995762], [-0.927549601230231, 2.819424999994226], [-0.9496341155452365, 2.835138399968855], [-0.9643571250885735, 2.85290990001522], [-0.9938031441752475, 2.868170400033705], [-1.0, 2.8862435000482947], [-1.0, 2.901556700002402], [-1.0, 2.9195342999882996], [-1.0, 2.9349161999998614], [-1.0, 2.9529260999988765], [-1.0, 2.9685322999721393], [-1.0, 2.9862609000410885], [-1.0, 3.001933000050485], [-1.0, 3.0197521999944], [-1.0, 3.035097699961625], [-1.0, 3.0529444999992847], [-1.0, 3.0685393000021577], [-1.0, 3.086032500024885], [-1.0, 3.1018092000158504], [-1.0, 3.119475599960424], [-1.0, 3.1347826999844983], [-0.956995620316905, 3.152851999970153], [-0.898103582143557, 3.1685133000137284], [-0.7435119819385185, 3.186120399972424], [-0.6257279055918226, 3.2018759000347927], [-0.6257279055918226, 3.2196525000035763], [-0.47113630538678397, 3.2352957000257447], [-0.4490517910717785, 3.252904799999669], [-0.3901597528984305, 3.2685703999595717], [-0.3607137338117564, 3.2865348999621347], [-0.30918320041007696, 3.3019206000026315], [-0.279737181323403, 3.319622699986212], [-0.27237567655173445, 3.335293999989517], [-0.25029116223672887, 3.353103099972941], [-0.191399124063381, 3.368658100022003], [-0.18403761929171258, 3.3862104000290856], [-0.14723009543337007, 3.4018021000083536], [-0.13986859066170154, 3.4196523999562487], [-0.13986859066170154, 3.4351210000459105], [-0.11778407634669597, 3.452886200044304], [-0.06625354294501651, 3.468558100052178], [-0.04416902863001104, 3.4860624000430107], [-0.022084514315005466, 3.501863199984655], [-0.007361504771668526, 3.5194634000072256], [0.0073615047716684145, 3.5351466999854892], [0.0073615047716684145, 3.5528308999491856], [0.04416902863001093, 3.568430899991654], [0.05889203817334798, 3.5861945999786258], [0.08833805726002208, 3.6017861999571323], [0.08833805726002208, 3.6195589000126347], [0.13986859066170143, 3.635273599997163], [0.17667611452004395, 3.6528049999615178], [0.17667611452004395, 3.668597999960184], [0.19876062883504964, 3.686343500041403], [0.19876062883504964, 3.7015337999910116], [0.19876062883504964, 3.7196123000467196], [0.19876062883504964, 3.7352948000188917], [0.19876062883504964, 3.7536255000159144], [0.19876062883504964, 3.76869880000595], [0.19876062883504964, 3.7861546999774873], [0.19876062883504964, 3.8019163999706507], [0.19876062883504964, 3.819781900034286], [0.19876062883504964, 3.835240700049326], [0.19876062883504964, 3.853046700009145], [0.19876062883504964, 3.86866859998554], [0.19876062883504964, 3.8863779000239447], [0.19876062883504964, 3.901953799999319], [0.19876062883504964, 3.919620899949223], [0.19876062883504964, 3.9352357999887317], [0.19876062883504964, 3.9529746000189334], [0.19876062883504964, 3.9685944999800995], [0.19876062883504964, 3.986268399981782], [0.19876062883504964, 4.002058899961412], [0.19876062883504964, 4.019711700035259], [0.19876062883504964, 4.0352795999497175], [0.19876062883504964, 4.052991200005636], [0.19876062883504964, 4.069038899964653], [0.19876062883504964, 4.086363299982622], [0.19876062883504964, 4.102176900021732], [0.19876062883504964, 4.119530100026168], [0.19876062883504964, 4.1353895999491215], [0.19876062883504964, 4.15294990001712], [0.19876062883504964, 4.168539899983443], [0.19876062883504964, 4.1860120999626815], [0.19876062883504964, 4.201912799966522], [0.19876062883504964, 4.219447499956004], [0.19876062883504964, 4.23527569998987], [0.19876062883504964, 4.252773100044578], [0.19876062883504964, 4.26855160004925], [0.19876062883504964, 4.286394900060259], [0.19876062883504964, 4.302063800045289], [0.19876062883504964, 4.319664699956775], [0.19876062883504964, 4.335334100062028], [0.19876062883504964, 4.352937999996357], [0.19876062883504964, 4.368784500053152], [0.19876062883504964, 4.386456800042652], [0.19876062883504964, 4.401930800057016], [0.19876062883504964, 4.419668199960142], [0.19876062883504964, 4.4351968000410125], [0.19876062883504964, 4.45286209997721], [0.19876062883504964, 4.471507100039162], [0.19876062883504964, 4.488771099946462], [0.19876062883504964, 4.504955400014296], [0.19876062883504964, 4.522245300002396], [0.19876062883504964, 4.538373399991542], [0.19876062883504964, 4.55548900004942], [0.19876062883504964, 4.571576599963009], [0.19876062883504964, 4.58892080001533], [0.19876062883504964, 4.60488160001114], [0.19876062883504964, 4.622034600004554], [0.19876062883504964, 4.6381102000596], [0.19876062883504964, 4.6556247000116855], [0.19876062883504964, 4.66847090004012], [0.19876062883504964, 4.686170800006948], [0.19876062883504964, 4.701922500040382], [0.19876062883504964, 4.719457300030626], [0.19876062883504964, 4.735306199989282], [0.19876062883504964, 4.752825899980962], [0.19876062883504964, 4.7687272999901325], [0.19876062883504964, 4.786299700033851], [0.19876062883504964, 4.802048400044441], [0.19876062883504964, 4.819667499978095], [0.19876062883504964, 4.835394000052474], [0.19876062883504964, 4.852804100024514], [0.19876062883504964, 4.868585800053552], [0.19876062883504964, 4.886195300030522], [0.19876062883504964, 4.90190309996251], [0.19876062883504964, 4.919538000016473], [0.19876062883504964, 4.935315700015053], [0.19876062883504964, 4.952597900060937], [0.19876062883504964, 4.968489499995485], [0.19876062883504964, 4.986301700002514], [0.19876062883504964, 5.001822000020184], [0.19876062883504964, 5.019450300023891], [0.19876062883504964, 5.035254099988379], [0.19876062883504964, 5.052746500005014], [0.19876062883504964, 5.068648100015707], [0.19876062883504964, 5.086021000053734], [0.19876062883504964, 5.101913099992089], [0.19876062883504964, 5.119674099958502], [0.19876062883504964, 5.135214000009], [0.19876062883504964, 5.152527799946256], [0.19876062883504964, 5.168511199997738], [0.19876062883504964, 5.1860717999516055], [0.19876062883504964, 5.201921200030483], [0.19876062883504964, 5.219292200054042], [0.19876062883504964, 5.235198699985631], [0.19876062883504964, 5.252757900045253], [0.19876062883504964, 5.268477099947631], [0.19876062883504964, 5.286287200055085], [0.19876062883504964, 5.301963499980047], [0.19876062883504964, 5.319443100015633], [0.19876062883504964, 5.335268100025132], [0.19876062883504964, 5.352641699952073], [0.19876062883504964, 5.368321200017817], [0.19876062883504964, 5.386166900047101], [0.19876062883504964, 5.4019132000394166], [0.19876062883504964, 5.419262900017202], [0.19876062883504964, 5.435113999992609], [0.19876062883504964, 5.452794100041501], [0.19876062883504964, 5.468575399951078], [0.19876062883504964, 5.485964099992998], [0.19876062883504964, 5.501521899946965], [0.19876062883504964, 5.519633900024928], [0.19876062883504964, 5.535326299956068], [0.19876062883504964, 5.552732600015588], [0.19876062883504964, 5.5682971000205725], [0.19876062883504964, 5.586160299950279], [0.19876062883504964, 5.601889900048263], [0.19876062883504964, 5.61937960004434], [0.19876062883504964, 5.635142100043595], [0.19876062883504964, 5.652545899967663], [0.19876062883504964, 5.669314300059341], [0.19876062883504964, 5.686143800034188], [0.19876062883504964, 5.701876900042407], [0.19876062883504964, 5.719369600061327], [0.19876062883504964, 5.7352245999500155], [0.19876062883504964, 5.752484500058927], [0.19876062883504964, 5.768558399984613], [0.19876062883504964, 5.786261899978854], [0.19876062883504964, 5.801855399971828], [0.19876062883504964, 5.819460800033994], [0.19876062883504964, 5.835216599982232], [0.19876062883504964, 5.852607100037858], [0.19876062883504964, 5.868440499994904], [0.19876062883504964, 5.886243400047533], [0.19876062883504964, 5.901799299987033], [0.19876062883504964, 5.919495500042103], [0.19876062883504964, 5.93523429997731], [0.19876062883504964, 5.9528845000313595], [0.19876062883504964, 5.968650200054981], [0.19876062883504964, 5.986392999999225], [0.19876062883504964, 6.0019009000388905], [0.19876062883504964, 6.01909610000439], [0.19876062883504964, 6.035852400003932]]",6.01,,,,,,,,,,,,,57,A,non_immersive,No,,2024-05-06_02h31.46.829,Experiment_VR_non_immersive,60.21687714379191,
