practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
,,,,,,,,,,,"[[0.0, 0.024226800000178628], [0.0, 0.04083649999847694], [0.0, 0.05684549999932642], [0.0, 0.07432059999882767], [0.0, 0.08989879999899131], [0.0, 0.10782779999863124], [0.0, 0.12376249999942956], [0.0, 0.1415034999990894], [0.0, 0.1568714999993972], [0.0, 0.17454459999862593], [0.0, 0.19017219999841473], [0.0, 0.20787239999845042], [0.0, 0.22375589999865042], [0.0, 0.24151349999920058], [0.0, 0.2569026999990456], [0.0, 0.2746213999998872], [0.0, 0.29015110000000277], [0.0, 0.30776329999935115], [0.0, 0.32360220000009576], [0.0, 0.34148329999879934], [0.0, 0.357387000000017], [0.0, 0.3748556999998982], [0.0, 0.3901464999999007], [0.0, 0.4079136999989714], [0.022084514315005466, 0.42359769999893615], [0.08097655248835345, 0.44129269999939424], [0.10306106680335891, 0.4569082999987586], [0.13250708589003302, 0.4746213999987958], [0.15459160020503848, 0.4901553999989119], [0.191399124063381, 0.5080058999992616], [0.22820664792172352, 0.5234392000002117], [0.2576526670083976, 0.5416578999993362], [0.2797371813234031, 0.5571205999985978], [0.3165447051817456, 0.574784999998883], [0.3459907242684197, 0.5901927999984764], [0.36807523858342495, 0.6081236999998509], [0.3827982481267622, 0.6235966999993252], [0.39015975289843063, 0.6413632999992842], [0.43432878152844157, 0.6570636999986164], [0.4711363053867841, 0.6749425999987579], [0.5079438292451264, 0.6902670999988914], [0.5373898483318005, 0.7080305999988923], [0.5521128578751373, 0.723876799998834], [0.5668358674184744, 0.7412620999984938], [0.5815588769618114, 0.7569747999987158], [0.6257279055918223, 0.7746267999991687], [0.6698969342218333, 0.7902119999998831], [0.6772584389935019, 0.8081487999988894], [0.691981448536839, 0.82370119999905], [0.7067044580801758, 0.8413009999985661], [0.7435119819385183, 0.856892699999662], [0.7729580010251924, 0.8749489999991056], [0.7950425153401981, 0.8902265999986412], [0.8024040201118665, 0.9081864999989193], [0.8097655248835349, 0.9238282999995135], [0.839211543970209, 0.9412929999998596], [0.8539345535135459, 0.9570137999999133], [0.8760190678285515, 0.9746177999986685], [0.88338057260022, 0.9901590999998007], [0.8907420773718884, 1.0081809999992402], [0.9201880964585625, 1.0235770999988745], [0.9349111060018995, 1.041126099999019], [0.9496341155452366, 1.0569074999984878], [0.9496341155452366, 1.0746957999999722], [0.956995620316905, 1.0902544999989914], [0.956995620316905, 1.1082044999984646], [0.971718629860242, 1.1238054999994347], [0.9790801346319105, 1.1414023999986966], [0.9790801346319105, 1.1569497999989835], [0.9790801346319105, 1.174748899999031], [0.9790801346319105, 1.1902560999988054], [0.9790801346319105, 1.2080974000000424], [0.9790801346319105, 1.2238342999989982], [0.9790801346319105, 1.2413492999985465], [0.9790801346319105, 1.2571164999990287], [0.9790801346319105, 1.2744189999993978], [0.9643571250885734, 1.2901872000002186], [0.9496341155452366, 1.3079429999997956], [0.9275496012302309, 1.3238313999991078], [0.898103582143557, 1.3413080999998783], [0.8539345535135459, 1.356936999998652], [0.8024040201118665, 1.3749950000001263], [0.7435119819385183, 1.3901905999991868], [0.6846199437651705, 1.4080020999990666], [0.6404509151351594, 1.42373520000001], [0.6036433912768169, 1.4413583999994444], [0.5300283435601321, 1.4570214999985183], [0.45641329584344703, 1.4746307999994315], [0.3533522290400881, 1.4901525999994192], [0.2576526670083976, 1.5079967000001488], [0.191399124063381, 1.52360409999892], [0.13250708589003302, 1.5412473999986105], [0.07361504771668503, 1.5567610999987664], [0.0073615047716684145, 1.5749101999990671], [-0.02944601908667399, 1.5901729999986856], [-0.05153053340167957, 1.6080169999986538], [-0.07361504771668503, 1.6236348999991606], [-0.0956995620316905, 1.6412330999992264], [-0.161953104976707, 1.6570551999993768], [-0.24292965746506057, 1.6745832999986305], [-0.279737181323403, 1.690194299999348], [-0.3165447051817455, 1.7078296999989107], [-0.3607137338117564, 1.7234727999984898], [-0.382798248126762, 1.7412781999992148], [-0.43432878152844145, 1.7568667999985337], [-0.4784978101584525, 1.774795899998935], [-0.5079438292451265, 1.7901825999997527], [-0.544751353103469, 1.8083158999997977], [-0.58892038173348, 1.8237444999995205], [-0.6257279055918226, 1.8411221999995178], [-0.6698969342218335, 1.8570400999997219], [-0.6846199437651705, 1.874608599999192], [-0.6846199437651705, 1.890256099999533], [-0.6846199437651705, 1.9079238999984227], [-0.6846199437651705, 1.923576299999695], [-0.6846199437651705, 1.9415128999989975], [-0.691981448536839, 1.9569338000001153], [-0.7582349914818556, 1.9749912999996013], [-0.8097655248835349, 1.9908197999993718], [-0.8907420773718885, 2.0079492999993818], [-0.9496341155452365, 2.02367459999914], [-1, 2.0408680999989883], [-1, 2.0562616999995953], [-1, 2.0742319999990286], [-1, 2.0897240999984206], [-1, 2.10724990000017], [-1, 2.123028099998919], [-1, 2.1409229999990202], [-1, 2.1565436000000773], [-1, 2.174522100000104], [-1, 2.189784799998961], [-1, 2.2075089999998454], [-1, 2.2232911999999487], [-1, 2.2412256999996316], [-1, 2.2562311999990925], [-1, 2.274224499999036], [-1, 2.2896628999988025], [-1, 2.3075087999986863], [-1, 2.323200499999075], [-0.9643571250885735, 2.341838700000153], [-0.868657563056883, 2.3570657999989635], [-0.7508734867101869, 2.37475269999959], [-0.647812419906828, 2.3902407999994466], [-0.618366400820154, 2.408431299998483], [-0.5962818865051486, 2.42370259999916], [-0.5815588769618115, 2.441241099999388], [-0.5521128578751375, 2.456912599998759], [-0.5373898483318005, 2.475121899999067], [-0.5079438292451265, 2.4902709999987565], [-0.4784978101584525, 2.5080607999989297], [-0.43432878152844145, 2.5238668999991205], [-0.39752125767009894, 2.541334599998663], [-0.37543674335509347, 2.5571725999998307], [-0.36807523858342495, 2.5749981999997544], [-0.3459907242684195, 2.5900753999994777], [-0.30182169563840844, 2.6080031000001327], [-0.2650141717800659, 2.62381699999969], [-0.25029116223672887, 2.6411458999991737], [-0.25029116223672887, 2.6569354999992356], [-0.23556815269339204, 2.675159899999926], [-0.20612213360671805, 2.6902249999984633], [-0.191399124063381, 2.7080722999999125], [-0.17667611452004406, 2.7237021999990247], [-0.17667611452004406, 2.741322099998797], [-0.15459160020503848, 2.756932099999176], [-0.14723009543337007, 2.7750473999985843], [-0.1251455811183645, 2.790251599999465], [-0.10306106680335902, 2.808383399999002], [-0.0956995620316905, 2.8235115999996196], [-0.0956995620316905, 2.841234199999235], [-0.0956995620316905, 2.856895099999747], [-0.08833805726002197, 2.874816399998963], [-0.08833805726002197, 2.890453099998922], [-0.08833805726002197, 2.907972199998767], [-0.08833805726002197, 2.9236841999991157], [-0.08833805726002197, 2.941332099999272], [-0.08097655248835356, 2.9567360000000917], [-0.08097655248835356, 2.97480959999848], [-0.08097655248835356, 2.990214699999342], [-0.08097655248835356, 3.008099399999992], [-0.08097655248835356, 3.023758799999996], [-0.08097655248835356, 3.0412848999985727], [-0.08097655248835356, 3.0571185999997397], [-0.08097655248835356, 3.075082699999257], [-0.08097655248835356, 3.0903772999990906], [-0.08097655248835356, 3.1084040999994613], [-0.08097655248835356, 3.1236888999992516], [-0.08097655248835356, 3.1413404999984778], [-0.08097655248835356, 3.1569105999988096], [-0.08097655248835356, 3.1750914999993256], [-0.08097655248835356, 3.190600199999608], [-0.08097655248835356, 3.2082487999996374], [-0.08097655248835356, 3.2236337999984244], [-0.08097655248835356, 3.2414427999992768], [-0.08097655248835356, 3.2570718999995734], [-0.08097655248835356, 3.274646899999425], [-0.08097655248835356, 3.2902047999996284], [-0.08097655248835356, 3.3081504000001587], [-0.08097655248835356, 3.3235571999994136], [-0.08097655248835356, 3.3409742999992886], [-0.08097655248835356, 3.356899999998859], [-0.08097655248835356, 3.375035499999285], [-0.08097655248835356, 3.390263799999957], [-0.08097655248835356, 3.408164799999213], [-0.08097655248835356, 3.4240768999989086], [-0.08097655248835356, 3.4417197999991913], [-0.08097655248835356, 3.457126100000096], [-0.08097655248835356, 3.4746496999996452], [-0.08097655248835356, 3.490146399999503], [-0.08097655248835356, 3.507926000000225], [-0.08097655248835356, 3.523693799999819], [-0.08097655248835356, 3.541356399999131], [-0.08097655248835356, 3.5569223999991664], [-0.08097655248835356, 3.574983799999245], [-0.08097655248835356, 3.590485400000034], [-0.08097655248835356, 3.607742899999721], [-0.08097655248835356, 3.623832899998888], [-0.08097655248835356, 3.641314599999532], [-0.08097655248835356, 3.6569407999995747], [-0.08097655248835356, 3.6748075999985303], [-0.08097655248835356, 3.690330699999322], [-0.08097655248835356, 3.70801179999944], [-0.08097655248835356, 3.723795500000051], [-0.08097655248835356, 3.741248499998619], [-0.08097655248835356, 3.7568960999997216], [-0.08097655248835356, 3.7751049999988027], [-0.08097655248835356, 3.790263299999424], [-0.08097655248835356, 3.8079166999996232], [-0.08097655248835356, 3.823814299999867], [-0.08097655248835356, 3.8413571000000957], [-0.08097655248835356, 3.8570111999997607], [-0.08097655248835356, 3.8747358999989956], [-0.08097655248835356, 3.890056399999594], [-0.08097655248835356, 3.9079599999986385], [-0.08097655248835356, 3.9237898999999743], [-0.08097655248835356, 3.941114799999923], [-0.08097655248835356, 3.956937299999481], [-0.08097655248835356, 3.974725000000035], [-0.08097655248835356, 3.990213999999469], [-0.08097655248835356, 4.0084138000001985], [-0.08097655248835356, 4.023645599998417], [-0.08097655248835356, 4.041267799999332], [-0.08097655248835356, 4.056834799999706], [-0.08097655248835356, 4.0747707999998966], [-0.08097655248835356, 4.0905515999984345], [-0.08097655248835356, 4.108302299999195], [-0.08097655248835356, 4.123948099999325], [-0.08097655248835356, 4.141379400000005], [-0.08097655248835356, 4.156958999999915], [-0.08097655248835356, 4.174517299999934], [-0.08097655248835356, 4.190147299999808], [-0.08097655248835356, 4.208361799999693], [-0.08097655248835356, 4.223724800000127], [-0.08097655248835356, 4.241282699998919], [-0.08097655248835356, 4.257097199999407], [-0.08097655248835356, 4.275121999999101], [-0.08097655248835356, 4.29020379999929], [-0.08097655248835356, 4.3080068999988725], [-0.08097655248835356, 4.323749600000156], [-0.08097655248835356, 4.341280099999494], [-0.08097655248835356, 4.35682850000012], [-0.08097655248835356, 4.374806699999681], [-0.08097655248835356, 4.390509699998802], [-0.08097655248835356, 4.408158000000185], [-0.08097655248835356, 4.423585499998808], [-0.08097655248835356, 4.441401099998984], [-0.08097655248835356, 4.456897999998546], [-0.08097655248835356, 4.4745474999999715], [-0.08097655248835356, 4.490009399998598], [-0.08097655248835356, 4.508238299998993], [-0.08097655248835356, 4.5235261999987415], [-0.08097655248835356, 4.5411812999991525], [-0.08097655248835356, 4.556700899998759], [-0.08097655248835356, 4.574333599999591], [-0.08097655248835356, 4.590260899998611], [-0.08097655248835356, 4.608339700000215], [-0.08097655248835356, 4.623616199998651], [-0.08097655248835356, 4.641245799999524], [-0.08097655248835356, 4.656847299998844], [-0.08097655248835356, 4.674623099999735], [-0.08097655248835356, 4.690247399999862], [-0.08097655248835356, 4.707929399999557], [-0.08097655248835356, 4.7234885999987455], [-0.08097655248835356, 4.74122559999887], [-0.08097655248835356, 4.7570727999991504], [-0.08097655248835356, 4.77480739999919], [-0.08097655248835356, 4.790254800000184], [-0.08097655248835356, 4.808365299999423], [-0.08097655248835356, 4.8237001999987115], [-0.08097655248835356, 4.84122539999953], [-0.08097655248835356, 4.857009199999084], [-0.08097655248835356, 4.875190199998542], [-0.08097655248835356, 4.8903328999986115], [-0.08097655248835356, 4.907771499998489], [-0.08097655248835356, 4.923605099998895], [-0.08097655248835356, 4.94124649999867], [-0.08097655248835356, 4.957039599999916], [-0.08097655248835356, 4.974707800000033], [-0.08097655248835356, 4.990024499998981], [-0.08097655248835356, 5.007985799999005], [-0.08097655248835356, 5.023793399999704], [-0.08097655248835356, 5.0411823999984335], [-0.08097655248835356, 5.056944399999338], [-0.08097655248835356, 5.07462779999878], [-0.08097655248835356, 5.090153399998599], [-0.08097655248835356, 5.108740099998613], [-0.08097655248835356, 5.123729499999172], [-0.08097655248835356, 5.14181169999938], [-0.08097655248835356, 5.15689459999885], [-0.08097655248835356, 5.175155899998572], [-0.08097655248835356, 5.190542199999982], [-0.08097655248835356, 5.208118299999114], [-0.08097655248835356, 5.223538299998836], [-0.08097655248835356, 5.241250600000058], [-0.08097655248835356, 5.2570379999997385], [-0.08097655248835356, 5.274868200000128], [-0.08097655248835356, 5.290021199998591], [-0.08097655248835356, 5.308129699998972], [-0.08097655248835356, 5.323731799999223], [-0.08097655248835356, 5.341263499998604], [-0.08097655248835356, 5.356993999999759], [-0.08097655248835356, 5.375070699999924], [-0.08097655248835356, 5.390434599999935], [-0.08097655248835356, 5.408374699998603], [-0.08097655248835356, 5.4234921999996], [-0.08097655248835356, 5.441748899998856], [-0.08097655248835356, 5.456999599999108], [-0.08097655248835356, 5.474646099999518], [-0.08097655248835356, 5.490510899999208], [-0.08097655248835356, 5.5082953000001], [-0.08097655248835356, 5.523550799998702], [-0.08097655248835356, 5.5418119999994815], [-0.08097655248835356, 5.557068000000072], [-0.08097655248835356, 5.574668899998869], [-0.08097655248835356, 5.590458199998466], [-0.08097655248835356, 5.607869099998425], [-0.08097655248835356, 5.6236101999984385], [-0.08097655248835356, 5.641141299998708], [-0.08097655248835356, 5.657023599998865], [-0.08097655248835356, 5.675167399998827], [-0.08097655248835356, 5.690445599999293], [-0.08097655248835356, 5.707958999999391], [-0.08097655248835356, 5.7235372999984975], [-0.08097655248835356, 5.741474099999323], [-0.08097655248835356, 5.756932799999049], [-0.08097655248835356, 5.774967999999717], [-0.08097655248835356, 5.790201799998613], [-0.08097655248835356, 5.8081496999984665], [-0.08097655248835356, 5.823624499998914], [-0.08097655248835356, 5.841622799998731], [-0.08097655248835356, 5.856925999998566], [-0.08097655248835356, 5.874612499999785], [-0.08097655248835356, 5.890276999998605], [-0.08097655248835356, 5.907960799999273], [-0.08097655248835356, 5.923509299998841], [-0.08097655248835356, 5.9412240000001475], [-0.08097655248835356, 5.957158699999127], [-0.08097655248835356, 5.974496099999669], [-0.08097655248835356, 5.990265799999179], [-0.08097655248835356, 6.007942099999127], [-0.08097655248835356, 6.0237187999991875], [-0.08097655248835356, 6.041406499998629], [-0.08097655248835356, 6.056923999998617], [-0.08097655248835356, 6.074803800000154], [-0.08097655248835356, 6.091259799999534]]",6.01,None,None,None,None,None,False,False,False,False,False,True,True,,,,,,,,,
