id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,subbloque_number,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,recording_dur,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
99,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[0.0, 0.01335819996893406], [0.0, 0.031688100076280534], [0.0, 0.048634300008416176], [0.0, 0.06542280002031475], [0.0, 0.08086240000557154], [0.0, 0.0988656000699848], [0.0, 0.11419069999828935], [0.0, 0.13225660007447004], [0.0, 0.14823599997907877], [0.0, 0.16515290003735572], [0.0, 0.18076010001823306], [0.0, 0.19884830003138632], [0.0, 0.21451010007876903], [0.0, 0.23224659997504205], [0.0, 0.24780840007588267], [0.0, 0.26532380003482103], [0.0, 0.28119989996775985], [0.0, 0.29873240005690604], [0.0, 0.31458040000870824], [0.0, 0.33205500000622123], [0.0, 0.34741719998419285], [0.0, 0.36484930000733584], [0.0, 0.3811523000476882], [0.0, 0.3984679999994114], [0.0, 0.4141101000132039], [0.0, 0.43200699996668845], [0.0, 0.44734189996961504], [0.0, 0.46509680000599474], [0.0, 0.48093119997065514], [0.0, 0.49870660004671663], [0.0, 0.5137049000477418], [0.0, 0.5318115999689326], [0.0, 0.5472007000353187], [0.0, 0.563000199967064], [0.0, 0.5779744000174105], [0.0, 0.595541900023818], [0.0, 0.6110596000216901], [0.0, 0.6285045000258833], [0.0, 0.6446336000226438], [0.0, 0.6617901000427082], [0.0, 0.6776371999876574], [0.0, 0.694983100052923], [0.0, 0.7109813999850303], [0.0, 0.7283773999661207], [0.0, 0.7446174999931827], [0.0, 0.7620250000618398], [0.0, 0.7780821999767795], [0.0, 0.7954831999959424], [0.0, 0.8113769000628963], [0.0, 0.8286943000275642], [0.0, 0.8444189999718219], [0.0, 0.8620070000179112], [0.40488276244176746, 0.8779653999954462], [0.500582324473458, 0.8954108000034466], [0.647812419906828, 0.9113488000584766], [0.7287889723951815, 0.9285457000369206], [0.8097655248835349, 0.944436899968423], [0.839211543970209, 0.9621151000028476], [0.839211543970209, 0.9778692000545561], [0.839211543970209, 0.9953855000203475], [0.839211543970209, 1.011266199988313], [0.8465730487418774, 1.0286323999753222], [0.8686575630568831, 1.04449320002459], [0.8760190678285515, 1.0618931000353768], [0.8760190678285515, 1.0776182999834418], [0.8760190678285515, 1.095240700058639], [0.88338057260022, 1.111220799968578], [0.88338057260022, 1.1287196000339463], [0.898103582143557, 1.144521399983205], [0.9201880964585625, 1.1620540000731125], [0.9201880964585625, 1.1778187999734655], [0.9201880964585625, 1.19550769997295], [0.9201880964585625, 1.2112594000063837], [0.9201880964585625, 1.22858360002283], [0.9275496012302309, 1.2446778999874368], [0.9275496012302309, 1.2618782999925315], [0.9275496012302309, 1.277668199967593], [0.9275496012302309, 1.2952774000586942], [0.9275496012302309, 1.311274699983187], [0.9275496012302309, 1.3287990000098944], [0.9275496012302309, 1.3445074000628665], [0.9349111060018995, 1.3620549000333995], [0.9496341155452366, 1.3776744999922812], [0.971718629860242, 1.3952802000567317], [0.9790801346319105, 1.4109082999639213], [0.9864416394035791, 1.428572400007397], [0.9864416394035791, 1.4447180000133812], [1, 1.461482800077647], [1, 1.4771964000537992], [1, 1.494708999991417], [1, 1.5105998000362888], [1, 1.5280258000129834], [1, 1.5440725999651477], [1, 1.5611417000181973], [1, 1.5773157000076026], [1, 1.594749000039883], [1, 1.6106401999713853], [1, 1.6279513000044972], [1, 1.643655200023204], [1, 1.6611974000697955], [1, 1.6773213000269607], [1, 1.6946200999664143], [1, 1.7103139000246301], [1, 1.7280394000699744], [1, 1.743677300051786], [1, 1.7613296000054106], [1, 1.7788713000481948], [1, 1.79991250007879], [1, 1.8104522000066936], [1, 1.828129900037311], [1, 1.8442354999715462], [1, 1.861535800038837], [1, 1.8774161000037566], [1, 1.8948927000164986], [1, 1.9106144000543281], [1, 1.9283141000196338], [1, 1.9439066000049934], [1, 1.9613612999673933], [1, 1.977207100018859], [1, 1.994805800030008], [1, 2.0106174000538886], [1, 2.0277623999863863], [0.9938031441752475, 2.0446137000108138], [0.9128265916868941, 2.0619724000571296], [0.8612960582852145, 2.0780875000637025], [0.7508734867101869, 2.0951985999708995], [0.691981448536839, 2.1111600999720395], [0.6036433912768169, 2.1286776000633836], [0.5815588769618114, 2.1445157000562176], [0.5079438292451264, 2.161882600048557], [0.44169028630011, 2.1774919000454247], [0.42696727675677315, 2.195109499967657], [0.3459907242684197, 2.211359800072387], [0.2797371813234031, 2.2288312000455335], [0.21348363837838646, 2.244736099964939], [0.21348363837838646, 2.262061299989], [0.16931460974837553, 2.277929799980484], [0.11042257157502755, 2.2952502999687567], [0.04416902863001093, 2.3109897000249475], [-0.007361504771668526, 2.328567699994892], [-0.02944601908667399, 2.344834899995476], [-0.08833805726002197, 2.3649668999714777], [-0.11042257157502755, 2.3803047999972478], [-0.13986859066170154, 2.3983812000369653], [-0.161953104976707, 2.4141383999958634], [-0.17667611452004406, 2.4315412000287324], [-0.19876062883504952, 2.4470463000470772], [-0.2208451431500551, 2.465161000029184], [-0.2208451431500551, 2.4805140000535175], [-0.279737181323403, 2.4982609000289813], [-0.279737181323403, 2.5140717000467703], [-0.3165447051817455, 2.531637000036426], [-0.3165447051817455, 2.5470896000042558], [-0.3607137338117564, 2.5647905999794602], [-0.382798248126762, 2.5804023999953642], [-0.4196057719851044, 2.597982499981299], [-0.4196057719851044, 2.613434400060214], [-0.42696727675677304, 2.6315947000402957], [-0.44169028630011, 2.6468203000258654], [-0.44169028630011, 2.6649964000098407], [-0.44169028630011, 2.680809500045143], [-0.44169028630011, 2.6982251000590622], [-0.44169028630011, 2.7140668000793085], [-0.44169028630011, 2.731406999984756], [-0.5300283435601321, 2.7474991000490263], [-0.5300283435601321, 2.7618451999733225], [-0.603643391276817, 2.7774650000501424], [-0.633089410363491, 2.7950952000683174], [-0.6625354294501651, 2.810653700027615], [-0.6846199437651705, 2.827854200033471], [-0.691981448536839, 2.8450222000246868], [-0.6993429533085076, 2.8617532000644132], [-0.7140659628518444, 2.8774219000479206], [-0.7435119819385185, 2.894900600076653], [-0.7435119819385185, 2.911167800077237], [-0.7582349914818556, 2.9284304999746382], [-0.7582349914818556, 2.9442738000070676], [-0.7582349914818556, 2.961534100002609], [-0.780319505796861, 2.9781291000545025], [-0.8097655248835349, 2.995242699980736], [-0.8318500391985405, 3.011191099998541], [-0.8612960582852145, 3.0284488999750465], [-0.8612960582852145, 3.0443305000662804], [-0.88338057260022, 3.06166910007596], [-0.88338057260022, 3.0777347000548616], [-0.912826591686894, 3.095049499999732], [-0.912826591686894, 3.111351600033231], [-0.9422726107735679, 3.1286903000436723], [-0.9422726107735679, 3.144204800017178], [-0.9422726107735679, 3.1615520999766886], [-0.9422726107735679, 3.1783218000782654], [-0.9422726107735679, 3.1952814999967813], [-0.9496341155452365, 3.2111958999885246], [-0.9496341155452365, 3.2281210999935865], [-0.9496341155452365, 3.2447970000794157], [-0.9496341155452365, 3.2620685000438243], [-0.9643571250885735, 3.2777351000113413], [-0.9643571250885735, 3.294963899999857], [-0.9643571250885735, 3.3113385000033304], [-0.9643571250885735, 3.328130300040357], [-0.9643571250885735, 3.344935000059195], [-0.9643571250885735, 3.361684100003913], [-0.9643571250885735, 3.377853500074707], [-0.9643571250885735, 3.394728200044483], [-0.9643571250885735, 3.4117097000125796], [-0.9643571250885735, 3.4286577000748366], [-0.9643571250885735, 3.4456086000427604], [-0.9643571250885735, 3.4619287999812514], [-0.9643571250885735, 3.47797760006506], [-0.9643571250885735, 3.4947299000341445], [-0.9643571250885735, 3.5112957999808714], [-0.9643571250885735, 3.5280276000266895], [-0.9643571250885735, 3.5449398000491783], [-0.9643571250885735, 3.5614346000365913], [-0.9643571250885735, 3.5777219000738114], [-0.9643571250885735, 3.594793300027959], [-0.9643571250885735, 3.611776200006716], [-0.9643571250885735, 3.6287992000579834], [-0.9643571250885735, 3.644552699988708], [-0.9643571250885735, 3.6613928000442684], [-0.8097655248835349, 3.677893300075084], [-0.7729580010251924, 3.694815000053495], [-0.6404509151351594, 3.711660400032997], [-0.6404509151351594, 3.7283856000285596], [-0.5300283435601321, 3.744814999983646], [-0.47113630538678397, 3.761612300062552], [-0.47113630538678397, 3.7782344999723136], [-0.42696727675677304, 3.7949526000302285], [-0.36807523858342495, 3.8115479999687523], [-0.36807523858342495, 3.8282693000510335], [-0.36807523858342495, 3.8447225000709295], [-0.13986859066170154, 3.8616320000728592], [-0.13986859066170154, 3.8784021000610664], [-0.13986859066170154, 3.8949296000646427], [-0.13986859066170154, 3.9115292000351474], [-0.13986859066170154, 3.92820640001446], [-0.13986859066170154, 3.944881399977021], [-0.11778407634669597, 3.9615071000298485], [-0.11778407634669597, 3.9782600000035018], [-0.08833805726002197, 3.994771600002423], [-0.08097655248835356, 4.011553100077435], [-0.08097655248835356, 4.028137500048615], [-0.06625354294501651, 4.044908700045198], [-0.06625354294501651, 4.0615285000531], [-0.05889203817334798, 4.0781836999813095], [-0.03680752385834252, 4.094884000020102], [-0.02944601908667399, 4.111439600004815], [-0.02944601908667399, 4.128470700001344], [-0.02944601908667399, 4.144926900044084], [-0.02944601908667399, 4.161416899994947], [-0.02944601908667399, 4.178254600032233], [-0.02944601908667399, 4.194902500021271], [-0.02944601908667399, 4.211215600022115], [0.0, 4.22808160004206], [0.0, 4.244847800000571], [0.0, 4.261505000060424], [0.0, 4.278215100057423], [0.0, 4.2947545000351965], [0.0, 4.311361500062048], [0.0, 4.328172800014727], [0.0, 4.344874400063418], [0.0, 4.361415600054897], [0.0073615047716684145, 4.377908000024036], [0.0073615047716684145, 4.394805200048722], [0.0073615047716684145, 4.411584099987522], [0.0073615047716684145, 4.428006700007245], [0.0073615047716684145, 4.444893700070679], [0.0073615047716684145, 4.461345899966545], [0.0073615047716684145, 4.478236800059676], [0.014723009543337051, 4.4945966000668705], [0.014723009543337051, 4.511575700016692], [0.014723009543337051, 4.528111599967815], [0.014723009543337051, 4.5446666000643745], [0.014723009543337051, 4.564132499974221], [0.014723009543337051, 4.581074999994598], [0.014723009543337051, 4.5984327000333], [0.014723009543337051, 4.61375300004147], [0.014723009543337051, 4.631917200051248], [0.014723009543337051, 4.647157700033858], [0.014723009543337051, 4.665034800069407], [0.014723009543337051, 4.6805046000517905], [0.014723009543337051, 4.698463600012474], [0.014723009543337051, 4.713855599984527], [0.014723009543337051, 4.731684300000779], [0.014723009543337051, 4.74714660004247], [0.014723009543337051, 4.761902200058103], [0.014723009543337051, 4.777635200065561], [0.014723009543337051, 4.794901499990374], [0.014723009543337051, 4.811697200057097], [0.014723009543337051, 4.828054300043732], [0.014723009543337051, 4.84459330001846], [0.014723009543337051, 4.861556000076234], [0.014723009543337051, 4.877925700042397], [0.014723009543337051, 4.894750599982217], [0.014723009543337051, 4.911730200052261], [0.014723009543337051, 4.92826239997521], [0.014723009543337051, 4.944720300030895], [0.014723009543337051, 4.961530199972913], [0.014723009543337051, 4.978422500076704], [0.014723009543337051, 4.994988400023431], [0.014723009543337051, 5.011559400008991], [0.014723009543337051, 5.028293900075369], [0.014723009543337051, 5.044605000060983], [0.014723009543337051, 5.061599700013176], [0.014723009543337051, 5.078270100057125], [0.014723009543337051, 5.094737000064924], [0.014723009543337051, 5.111293000052683], [0.014723009543337051, 5.128317199996673], [0.014723009543337051, 5.14495500002522], [0.014723009543337051, 5.161406500032172], [0.014723009543337051, 5.178087000036612], [0.014723009543337051, 5.194768900051713], [0.014723009543337051, 5.211041299975477], [0.014723009543337051, 5.228211499983445], [0.014723009543337051, 5.2446816000156105], [0.014723009543337051, 5.261581400060095], [0.014723009543337051, 5.278288200031966], [0.014723009543337051, 5.2948202000698075], [0.014723009543337051, 5.311512200045399], [0.014723009543337051, 5.328101800056174], [0.014723009543337051, 5.3452882000710815], [0.014723009543337051, 5.361639000009745], [0.014723009543337051, 5.378295800066553], [0.014723009543337051, 5.394881900050677], [0.014723009543337051, 5.41123329999391], [0.014723009543337051, 5.428239000029862], [0.014723009543337051, 5.444654599996284], [0.014723009543337051, 5.461870500002988], [0.014723009543337051, 5.47831789997872], [0.014723009543337051, 5.495000800001435], [0.014723009543337051, 5.511210900032893], [0.014723009543337051, 5.528229700052179], [0.014723009543337051, 5.544940400053747], [0.014723009543337051, 5.561538700014353], [0.014723009543337051, 5.577933400054462], [0.014723009543337051, 5.595037100021727], [0.014723009543337051, 5.611651499988511], [0.014723009543337051, 5.628297500079498], [0.014723009543337051, 5.644610799965449], [0.014723009543337051, 5.661424900055863], [0.014723009543337051, 5.678042200044729], [0.014723009543337051, 5.694754200056195], [0.014723009543337051, 5.7115323999896646], [0.014723009543337051, 5.728196799987927], [0.014723009543337051, 5.744687700062059], [0.014723009543337051, 5.761677399976179], [0.014723009543337051, 5.778411700041033], [0.014723009543337051, 5.794773800065741], [0.014723009543337051, 5.811479700030759], [0.014723009543337051, 5.8282047000247985], [0.014723009543337051, 5.8445650000358], [0.014723009543337051, 5.861312499968335], [0.014723009543337051, 5.8777919000713155], [0.014723009543337051, 5.89491040003486], [0.014723009543337051, 5.911353199975565], [0.014723009543337051, 5.928216499974951], [0.014723009543337051, 5.944879699964076], [0.014723009543337051, 5.961850899970159]]",6.01,,,,,,,,,,,,,,,,,,48,A,non_immersive,No,8,2024-05-05_14h49.45.540,Experiment_VR_non_immersive,60.15743200777732,
