id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,subbloque_number,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
90,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[0.0, 4.55000000556538e-05], [0.0, 0.019174400000110836], [0.0, 0.03515870000001087], [0.0, 0.053504000000089036], [0.0, 0.06873140000004696], [0.0, 0.0867891000000327], [0.0, 0.10250030000008792], [0.0, 0.12025790000006964], [0.0, 0.13561010000000806], [0.0, 0.15304120000007515], [0.0, 0.16847630000006575], [0.0, 0.18616400000007616], [0.0, 0.2021462000000156], [0.0, 0.22006090000002132], [0.0, 0.2355469000000312], [0.0, 0.2531975000000557], [0.0, 0.2689062000000604], [0.0, 0.2867113000000927], [0.0, 0.3021349000000555], [0.0, 0.3200847000000522], [0.0, 0.3355268000000251], [0.0, 0.353086200000007], [0.0, 0.3687354000001051], [0.0, 0.3864932000000181], [0.0, 0.40226990000007845], [0.0, 0.42002500000000964], [0.0, 0.4357561000000487], [0.0, 0.45304670000007263], [0.0, 0.4687983000000031], [0.0, 0.4864511000000675], [0.0, 0.502401900000109], [0.0, 0.520129900000029], [0.0, 0.5357597000000851], [0.0, 0.5534023000000161], [0.0, 0.5689669000000777], [0.0, 0.5865004000000908], [0.0, 0.6023666000000958], [0.07361504771668503, 0.6198536000000558], [0.1251455811183646, 0.6385276000000886], [0.17667611452004395, 0.6555070000000569], [0.19876062883504964, 0.6716274999999996], [0.2208451431500551, 0.6887921000000006], [0.22820664792172352, 0.7048079000001053], [0.24292965746506057, 0.7219079000000193], [0.27237567655173467, 0.7384159000000636], [0.29446019086674013, 0.7554238000000169], [0.30182169563840855, 0.7714903000000959], [0.30182169563840855, 0.7886057000000619], [0.30182169563840855, 0.8046068000001014], [0.3165447051817456, 0.82198470000003], [0.3459907242684197, 0.83801480000011], [0.36807523858342495, 0.8552358000000595], [0.39015975289843063, 0.8716727000000901], [0.40488276244176746, 0.8888006000000814], [0.42696727675677315, 0.9047912000000906], [0.45641329584344703, 0.9221160000000737], [0.4711363053867841, 0.9382064000000128], [0.4784978101584525, 0.9557839000000286], [0.5226668387884634, 0.9717516000000614], [0.6036433912768169, 0.9885717000000795], [0.6625354294501649, 1.0048374000000422], [0.7067044580801758, 1.0219921999999997], [0.7582349914818556, 1.038282200000026], [0.765596496253524, 1.0555745000000343], [0.7729580010251924, 1.0713373000000956], [0.7729580010251924, 1.088481100000081], [0.7729580010251924, 1.1047828000000663], [0.7729580010251924, 1.1223540000000867], [0.7729580010251924, 1.1381028000000697], [0.7729580010251924, 1.1551761000000624], [0.7729580010251924, 1.1713825000000497], [0.7729580010251924, 1.188564700000029], [0.7803195057968608, 1.2048844000000827], [0.7803195057968608, 1.222079800000074], [0.7803195057968608, 1.2379867000000786], [0.7803195057968608, 1.2551467000000684], [0.7876810105685295, 1.2711671000000706], [0.7950425153401981, 1.2886650000000373], [0.7950425153401981, 1.3047527000001082], [0.8024040201118665, 1.3218474000000242], [0.824488534426872, 1.3380486000000928], [0.8760190678285515, 1.355386600000088], [0.8907420773718884, 1.3715445000000273], [0.898103582143557, 1.3890607000000728], [0.898103582143557, 1.4046704000001], [0.898103582143557, 1.4222903000000997], [0.898103582143557, 1.4380371000000878], [0.898103582143557, 1.4552088000000367], [0.898103582143557, 1.4716138], [0.898103582143557, 1.4889777000000777], [0.898103582143557, 1.5047882000000072], [0.898103582143557, 1.5222569000000021], [0.898103582143557, 1.538114900000096], [0.898103582143557, 1.5550740000001042], [0.898103582143557, 1.571311200000082], [0.8907420773718884, 1.5889221000001044], [0.8465730487418774, 1.604874900000027], [0.8318500391985406, 1.6218663000000788], [0.8097655248835349, 1.6382108000000244], [0.7876810105685295, 1.6552927000000182], [0.7361504771668499, 1.6711946000000353], [0.7140659628518444, 1.6885751000000937], [0.647812419906828, 1.7049103000000514], [0.5447513531034689, 1.722211100000095], [0.46377480061511567, 1.7380148000000872], [0.3754367433550936, 1.7555462000000261], [0.29446019086674013, 1.7713832000000593], [0.23556815269339215, 1.7889587000000802], [0.14723009543337007, 1.8047942000000603], [0.0956995620316905, 1.822159700000043], [-0.007361504771668526, 1.837906000000089], [-0.11778407634669597, 1.8551952000000256], [-0.21348363837838658, 1.871387200000072], [-0.3239062099534139, 1.8885917000000063], [-0.4784978101584525, 1.9047882000000982], [-0.6625354294501651, 1.9219484000000193], [-0.868657563056883, 1.9381403000001], [-1.0, 1.9556264000000283], [-1.0, 1.9713391000000229], [-1.0, 1.9886061000000836], [-1.0, 2.00483220000001], [-1.0, 2.0223344000000907], [-1.0, 2.038197700000069], [-1.0, 2.0551412000000937], [-1.0, 2.0714117000001124], [-1.0, 2.088728500000002], [-1.0, 2.1047358000000713], [-1.0, 2.1218360000000303], [-1.0, 2.1381147000000738], [-1.0, 2.1551852000000054], [-1.0, 2.17153420000011], [-1.0, 2.1890341000000717], [-1.0, 2.2047818000000916], [-1.0, 2.221935300000041], [-1.0, 2.238128300000085], [-1.0, 2.255101200000013], [-1.0, 2.2716574000000946], [-1.0, 2.2888736000001018], [-1.0, 2.304996600000095], [-1.0, 2.3220228000000134], [-1.0, 2.338183400000048], [-0.8024040201118665, 2.3551861000000827], [-0.633089410363491, 2.371424500000103], [-0.5300283435601321, 2.3886600000000726], [-0.49322081970178944, 2.4048052000000553], [-0.485859314930121, 2.421740100000079], [-0.4784978101584525, 2.438191900000106], [-0.47113630538678397, 2.4550815000000057], [-0.4564132958434469, 2.4713052000000744], [-0.44169028630011, 2.488654600000018], [-0.412244267213436, 2.504946700000005], [-0.40488276244176746, 2.521899200000007], [-0.3901597528984305, 2.5380835000000843], [-0.3901597528984305, 2.5551792000001115], [-0.37543674335509347, 2.5713477000000466], [-0.3459907242684195, 2.588699500000075], [-0.3165447051817455, 2.604899600000067], [-0.2870986860950714, 2.622272500000008], [-0.2576526670083975, 2.638125200000104], [-0.2576526670083975, 2.655311900000015], [-0.24292965746506057, 2.671444600000086], [-0.2208451431500551, 2.689080600000011], [-0.18403761929171258, 2.7050349000001006], [-0.17667611452004406, 2.7219200000000683], [-0.17667611452004406, 2.738203500000054], [-0.17667611452004406, 2.7553450999999995], [-0.161953104976707, 2.7713903000000073], [-0.161953104976707, 2.7887777000000824], [-0.161953104976707, 2.8047873000000436], [-0.161953104976707, 2.821783200000027], [-0.161953104976707, 2.8383016000000225], [-0.161953104976707, 2.8556160000000546], [-0.161953104976707, 2.871777300000076], [-0.161953104976707, 2.8888549000000694], [-0.161953104976707, 2.904983500000071], [-0.161953104976707, 2.922481400000038], [-0.161953104976707, 2.9383066000000326], [-0.161953104976707, 2.9553520000000617], [-0.161953104976707, 2.9715302000000747], [-0.161953104976707, 2.988751500000035], [-0.161953104976707, 3.0048995000000787], [-0.161953104976707, 3.0222145000000182], [-0.161953104976707, 3.038241800000037], [-0.161953104976707, 3.0552981000000727], [-0.161953104976707, 3.0716531000000487], [-0.161953104976707, 3.0890903000000662], [-0.161953104976707, 3.105172800000105], [-0.161953104976707, 3.1220426000001], [-0.161953104976707, 3.1382633000000624], [-0.161953104976707, 3.1553682000001118], [-0.161953104976707, 3.171703300000104], [-0.161953104976707, 3.188695800000005], [-0.161953104976707, 3.204864200000088], [-0.161953104976707, 3.2222072000000708], [-0.161953104976707, 3.2383817000001045], [-0.161953104976707, 3.2553618000000597], [-0.14723009543337007, 3.2715822000000117], [-0.14723009543337007, 3.2886138000000074], [-0.14723009543337007, 3.304939300000001], [-0.14723009543337007, 3.322046500000056], [-0.13986859066170154, 3.338334100000111], [-0.13986859066170154, 3.3551524000000654], [-0.13986859066170154, 3.371721100000059], [-0.13986859066170154, 3.3886671000000206], [-0.13986859066170154, 3.4048762000001034], [-0.13986859066170154, 3.4220274000000472], [-0.13986859066170154, 3.4382187000001068], [-0.1251455811183645, 3.455134600000065], [-0.11778407634669597, 3.471623500000078], [-0.10306106680335902, 3.488750100000061], [-0.10306106680335902, 3.505141300000105], [-0.0956995620316905, 3.522085200000106], [-0.0956995620316905, 3.538269400000104], [-0.0956995620316905, 3.5552622000000156], [-0.0956995620316905, 3.571677500000078], [-0.08833805726002197, 3.588564500000075], [-0.08833805726002197, 3.6049900000000434], [-0.08097655248835356, 3.6222144000000753], [-0.08097655248835356, 3.6382342000000563], [-0.08097655248835356, 3.6553442000000587], [-0.08097655248835356, 3.6716672000000017], [-0.08097655248835356, 3.688687200000004], [-0.08097655248835356, 3.704906000000051], [-0.08097655248835356, 3.7219947000000957], [-0.08097655248835356, 3.7382736000000705], [-0.08097655248835356, 3.755437700000016], [-0.08097655248835356, 3.771737200000075], [-0.08097655248835356, 3.7885239000000865], [-0.08097655248835356, 3.8049067000000605], [-0.08097655248835356, 3.8220460000000003], [-0.08097655248835356, 3.8385171000001037], [-0.08097655248835356, 3.8554611000000705], [-0.08097655248835356, 3.8716464000000315], [-0.08097655248835356, 3.8886455000000524], [-0.08097655248835356, 3.9049109000000044], [-0.08097655248835356, 3.9221683000000667], [-0.08097655248835356, 3.938364700000079], [-0.08097655248835356, 3.9554297000000815], [-0.08097655248835356, 3.9716093000000683], [-0.08097655248835356, 3.9890645000000404], [-0.08097655248835356, 4.005112300000064], [-0.08097655248835356, 4.022128300000077], [-0.08097655248835356, 4.0383759000000055], [-0.08097655248835356, 4.055450000000064], [-0.08097655248835356, 4.071453500000075], [-0.08097655248835356, 4.088549300000068], [-0.08097655248835356, 4.105049200000053], [-0.08097655248835356, 4.122365200000104], [-0.08097655248835356, 4.138221600000065], [-0.08097655248835356, 4.155238900000086], [-0.08097655248835356, 4.171604700000103], [-0.08097655248835356, 4.1885935000000245], [-0.08097655248835356, 4.204927800000064], [-0.08097655248835356, 4.222151900000085], [-0.08097655248835356, 4.238219400000048], [-0.08097655248835356, 4.255458800000042], [-0.08097655248835356, 4.271651900000052], [-0.08097655248835356, 4.289098400000057], [-0.08097655248835356, 4.305061000000023], [-0.08097655248835356, 4.322118200000091], [-0.08097655248835356, 4.338302200000044], [-0.08097655248835356, 4.355328600000007], [-0.08097655248835356, 4.371659800000089], [-0.08097655248835356, 4.388551500000062], [-0.08097655248835356, 4.404938100000095], [-0.08097655248835356, 4.42204890000005], [-0.08097655248835356, 4.438425700000039], [-0.08097655248835356, 4.455391500000019], [-0.08097655248835356, 4.471467800000028], [-0.08097655248835356, 4.488544400000023], [-0.08097655248835356, 4.504851900000062], [-0.08097655248835356, 4.521929900000032], [-0.08097655248835356, 4.5382393000001], [-0.08097655248835356, 4.555368900000076], [-0.08097655248835356, 4.571614000000068], [-0.08097655248835356, 4.589027900000019], [-0.08097655248835356, 4.605053500000054], [-0.08097655248835356, 4.621879000000035], [-0.08097655248835356, 4.638239700000099], [-0.08097655248835356, 4.655208600000037], [-0.08097655248835356, 4.6715895000000955], [-0.08097655248835356, 4.688576900000044], [-0.08097655248835356, 4.704994900000088], [-0.08097655248835356, 4.721970800000008], [-0.08097655248835356, 4.738266700000054], [-0.08097655248835356, 4.755340800000113], [-0.08097655248835356, 4.7714593000000605], [-0.08097655248835356, 4.7886221000001115], [-0.08097655248835356, 4.805110900000045], [-0.08097655248835356, 4.822439800000097], [-0.08097655248835356, 4.8383766000000605], [-0.08097655248835356, 4.8555123000001], [-0.08097655248835356, 4.871678900000006], [-0.08097655248835356, 4.889187500000048], [-0.08097655248835356, 4.905043400000068], [-0.08097655248835356, 4.922194900000022], [-0.08097655248835356, 4.938512900000092], [-0.08097655248835356, 4.955783800000063], [-0.08097655248835356, 4.971551800000043], [-0.08097655248835356, 4.988652200000047], [-0.08097655248835356, 5.004948400000103], [-0.08097655248835356, 5.022130000000061], [-0.08097655248835356, 5.038341100000025], [-0.08097655248835356, 5.0552609000000075], [-0.08097655248835356, 5.071992399999999], [-0.08097655248835356, 5.0892529000000195], [-0.08097655248835356, 5.1049895000001015], [-0.08097655248835356, 5.122011100000009], [-0.08097655248835356, 5.138183000000026], [-0.08097655248835356, 5.155262000000107], [-0.08097655248835356, 5.171609600000011], [-0.08097655248835356, 5.188700500000095], [-0.08097655248835356, 5.205054700000005], [-0.08097655248835356, 5.22201890000008], [-0.08097655248835356, 5.238232200000084], [-0.08097655248835356, 5.255288300000075], [-0.08097655248835356, 5.271613100000081], [-0.08097655248835356, 5.28866400000004], [-0.08097655248835356, 5.305038000000081], [-0.08097655248835356, 5.322090700000103], [-0.08097655248835356, 5.3382170000001], [-0.08097655248835356, 5.355637100000081], [-0.08097655248835356, 5.371631800000046], [-0.08097655248835356, 5.389120200000093], [-0.08097655248835356, 5.405018200000086], [-0.08097655248835356, 5.42216360000009], [-0.08097655248835356, 5.43844050000007], [-0.08097655248835356, 5.455379000000107], [-0.08097655248835356, 5.471651400000042], [-0.08097655248835356, 5.488962000000015], [-0.08097655248835356, 5.505018800000016], [-0.08097655248835356, 5.5220997000000125], [-0.08097655248835356, 5.538279400000079], [-0.08097655248835356, 5.555417000000034], [-0.08097655248835356, 5.571594800000071], [-0.08097655248835356, 5.588752400000089], [-0.08097655248835356, 5.605013900000017], [-0.08097655248835356, 5.622114900000042], [-0.08097655248835356, 5.638566000000083], [-0.08097655248835356, 5.655367500000011], [-0.08097655248835356, 5.6716957000001], [-0.08097655248835356, 5.689239200000088], [-0.08097655248835356, 5.705202100000065], [-0.08097655248835356, 5.722088600000006], [-0.08097655248835356, 5.73862900000006], [-0.08097655248835356, 5.755275000000097], [-0.08097655248835356, 5.771689900000069], [-0.08097655248835356, 5.7887055000001055], [-0.08097655248835356, 5.8049532], [-0.08097655248835356, 5.822073200000091], [-0.08097655248835356, 5.838407500000017], [-0.08097655248835356, 5.855837300000076], [-0.08097655248835356, 5.871486700000105], [-0.08097655248835356, 5.889292000000069], [-0.08097655248835356, 5.905058100000019], [-0.08097655248835356, 5.922260600000072], [-0.08097655248835356, 5.938180000000102], [-0.08097655248835356, 5.955306300000075], [-0.08097655248835356, 5.971778700000073], [-0.08097655248835356, 5.988978800000041], [-0.08097655248835356, 6.005043000000001], [-0.08097655248835356, 6.022592900000063], [-0.08097655248835356, 6.0388172000000395]]",6.01,,,,,,,,,,,,,,,,,61,A,non_immersive,No,8,2024-05-06_13h53.13.747,Experiment_VR_non_immersive,60.173612907964284,
