id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,recording_dur,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
99,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[0.0, 0.017308599984971806], [0.0, 0.033917399996425956], [0.0, 0.05048109998460859], [0.0, 0.06716149998828769], [0.0, 0.08378299998003058], [0.0, 0.10046580000198446], [0.0, 0.11712129999068566], [0.0, 0.13383429998066276], [0.0, 0.15071039999020286], [0.0, 0.16710819999570958], [0.0, 0.18380939998314716], [0.0, 0.20049509999807924], [0.0, 0.21716849997756071], [0.0, 0.23385699998470955], [0.0, 0.2504567999858409], [0.0, 0.26712489998317324], [0.0, 0.2837920000019949], [0.0, 0.30046430000220425], [0.0, 0.317097899998771], [0.0, 0.33381919999374077], [0.0, 0.35032629998750053], [0.0, 0.3671293999941554], [0.0, 0.38399189998744987], [0.0, 0.4004764999845065], [0.0, 0.4171965999994427], [0.0, 0.43383739999262616], [0.0, 0.4504867999930866], [0.0, 0.4669815999804996], [0.0, 0.48368809997919016], [0.0, 0.500475099979667], [0.0, 0.517127300001448], [0.0, 0.5337851999793202], [0.0, 0.5504603000008501], [0.0, 0.5671377999824472], [0.0, 0.5837946999818087], [0.0, 0.6006735999835655], [0.0, 0.6172098999959417], [0.0, 0.6338308999838773], [0.0, 0.6504833999788389], [0.0, 0.6671770999964792], [0.0, 0.6837597999838181], [0.0, 0.7003189999959432], [0.0, 0.7170576999778859], [0.0, 0.733862399996724], [0.0, 0.7504814999992959], [0.0, 0.7671614999999292], [0.0, 0.783818900003098], [0.0, 0.8005034999805503], [0.0, 0.817187999986345], [0.0, 0.8338698000006843], [0.0, 0.8504822999821045], [0.0, 0.8671710999915376], [0.0, 0.8838452000054531], [0.0, 0.9004908000060823], [0.0, 0.9171784999780357], [0.0, 0.9338825999875553], [0.0, 0.9504822999879252], [0.0, 0.9671718000026885], [0.0, 0.9838345999887679], [0.0, 1.0005132999795023], [0.0, 1.0171874999941792], [0.0, 1.0338136999926064], [0.0, 1.0504852999874856], [0.0, 1.0671599000052083], [0.0, 1.0838790999841876], [0.0, 1.1005181999935303], [0.0, 1.1171857999870554], [0.0, 1.1338709999981802], [0.0, 1.1505863999773283], [0.0, 1.1670523999782745], [0.0, 1.1837961999990512], [0.0, 1.200393899984192], [0.0, 1.2171935999940615], [0.0, 1.2338683999842033], [0.0, 1.2504839999892283], [0.0, 1.2671484999882523], [0.0, 1.283795299998019], [0.0, 1.3003365999902599], [0.0, 1.3170261000050232], [0.0, 1.3338625000033062], [0.0, 1.3504870999895502], [0.0, 1.367159499990521], [0.0, 1.3838490000052843], [0.0, 1.4004898999992292], [0.0, 1.4172064999875147], [0.0, 1.4338856999820564], [0.0, 1.4504971999849658], [0.0, 1.4671765999810304], [0.0, 1.4838637999782804], [0.0, 1.5004811999970116], [0.0, 1.5171868999896105], [0.0, 1.5338817999872845], [0.0, 1.5504881999804638], [0.0, 1.5671840999857523], [0.0, 1.5838061999820638], [0.0, 1.6005093999847304], [0.0, 1.6172028000000864], [0.0, 1.6338528000051156], [0.0, 1.6503431999881286], [0.0, 1.6671954999910668], [0.0, 1.683763099979842], [0.0, 1.7005110000027344], [0.0, 1.7171619999862742], [0.0, 1.7338592000014614], [0.0, 1.7504939999780618], [0.0, 1.7671411999908742], [0.0, 1.7838313999818638], [0.0, 1.8005145999777596], [0.0, 1.8172098999784794], [0.0, 1.8340141999942716], [0.0, 1.8504881999979261], [0.0, 1.867184200003976], [0.0, 1.8838144000037573], [0.0, 1.9005084999953397], [0.0, 1.9172159000008833], [0.0, 1.9337129000050481], [0.0, 1.9504996000032406], [0.0, 1.967162199987797], [0.0, 1.9838672000041697], [0.0, 2.0005186999915168], [0.0, 2.01715879997937], [0.0, 2.033891400002176], [0.0, 2.0503249999892432], [0.0, 2.0670880999823567], [0.0, 2.0837153999891598], [0.0, 2.100499199994374], [0.0, 2.1171555999899283], [0.0, 2.133857499982696], [0.0, 2.1503964999865275], [0.0, 2.167083399981493], [0.0, 2.1837317000026815], [0.0, 2.200528799992753], [0.0, 2.2171697999874596], [0.0, 2.2339140999829397], [0.0, 2.2504982999817003], [0.0, 2.267179099988425], [0.0, 2.2838167999871075], [0.0, 2.3005252000002656], [0.0, 2.317159199999878], [0.0, 2.333905199979199], [0.0, 2.3504785999830347], [0.0, 2.367184799979441], [0.0, 2.38381389999995], [0.0, 2.400367299997015], [0.0, 2.417078099999344], [0.0, 2.4338963000045624], [0.0, 2.45050559999072], [0.0, 2.4671886999858543], [0.0, 2.4838515000010375], [0.0, 2.5005997999978717], [0.0, 2.517322100000456], [0.0, 2.533898199995747], [0.0, 2.5505083999887574], [0.0, 2.567086399998516], [0.0, 2.583846599998651], [0.0, 2.6005334999936167], [0.0, 2.6172259000013582], [0.0, 2.6338986000046134], [0.0, 2.650510799983749], [0.0, 2.667186099977698], [0.0, 2.683846600004472], [0.0, 2.7005180999985896], [0.0, 2.7171963999862783], [0.0, 2.7338415999838617], [0.0, 2.7505088000034448], [0.0, 2.76720309999655], [0.0, 2.7838222999998834], [0.0, 2.8005248999979813], [0.0, 2.8172317999997176], [0.0, 2.833877900004154], [0.0, 2.8505096999870148], [0.0, 2.867035599978408], [0.0, 2.8838890999904834], [0.0, 2.900404999993043], [0.0, 2.9171891000005417], [0.0, 2.9338900999864563], [0.0, 2.9503447999886703], [0.0, 2.9671952000062447], [0.0, 2.983874500001548], [0.0, 3.000525399984326], [0.0, 3.017211300000781], [0.0, 3.033883700001752], [0.0, 3.0505173999990802], [0.0, 3.0672098999784794], [0.0, 3.0838543999998365], [0.0, 3.100534500001231], [0.0, 3.1172199999855366], [0.0, 3.1338767999841366], [0.0, 3.1505143999820575], [0.0, 3.167260599992005], [0.0, 3.1838801999983843], [0.0, 3.2014219999837223], [0.0, 3.217199399980018], [0.0, 3.2339092000038363], [0.0, 3.250527600001078], [0.0, 3.2672082999779377], [0.0, 3.2838502999802586], [0.0, 3.3005308999854606], [0.0, 3.3172151999897324], [0.0, 3.333898999990197], [0.0, 3.350527400005376], [0.0, 3.367216599988751], [0.0, 3.383836599998176], [0.0, 3.400548399979016], [0.0, 3.4171713999821804], [0.0, 3.433899099996779], [0.0, 3.450379099987913], [0.0, 3.467200299986871], [0.0, 3.483835699997144], [0.0, 3.5005802999949083], [0.0, 3.5172350999782793], [0.0, 3.53391699999338], [0.0, 3.5505141000030562], [0.0, 3.5671570999838877], [0.0, 3.583866200002376], [0.0, 3.6005340999981854], [0.0, 3.6172430999868084], [0.0, 3.633858799992595], [0.0, 3.6505275999952573], [0.0, 3.6671592999773566], [0.0, 3.6838878999988083], [0.0, 3.700540899997577], [0.0, 3.717112399986945], [0.0, 3.7339265999908093], [0.0, 3.7504086999979336], [0.0, 3.767114499991294], [0.0, 3.78386429999955], [0.0, 3.8005518999998458], [0.0, 3.817236100003356], [0.0, 3.833898999990197], [0.0, 3.850527599977795], [0.0, 3.867116699984763], [0.0, 3.8839899000013247], [0.0, 3.9005291999783367], [0.0, 3.9172028999892063], [0.0, 3.933856799994828], [0.0, 3.9505054999899585], [0.0, 3.967208199988818], [0.0, 3.983880199986743], [0.0, 4.000537399988389], [0.0, 4.017260599997826], [0.0, 4.03391699999338], [0.0, 4.05052920000162], [0.0, 4.0672093000030145], [0.0, 4.083860399987316], [0.0, 4.1005631999869365], [0.0, 4.117207999981474], [0.0, 4.133922199980589], [0.0, 4.150531299994327], [0.0, 4.167208600003505], [0.0, 4.183842400001595], [0.0, 4.200429199991049], [0.0, 4.217097299988382], [0.0, 4.233970799978124], [0.0, 4.250544399983482], [0.0, 4.267230199999176], [0.0, 4.283881999988807], [0.0, 4.3005525000044145], [0.0, 4.317235599999549], [0.0, 4.33393540000543], [0.0, 4.350541699997848], [0.0, 4.367212399985874], [0.0, 4.383875100000296], [0.0, 4.400572899990948], [0.0, 4.41725209998549], [0.0, 4.433905699988827], [0.0, 4.450534000003245], [0.0, 4.467240900004981], [0.0, 4.483897199999774], [0.0, 4.500397800002247], [0.0, 4.5170636999828275], [0.0, 4.533940499997698], [0.0, 4.550537200004328], [0.0, 4.567230199987534]]",0.0,2.6317036999971606,,,,,,,,,,,,,28,A,non_immersive,No,8,2024-04-29_13h49.19.180,Experiment_VR_non_immersive,60.045093869839995,
,,,,,,,,,,,,,,,"[[0.        0.0198839]
 [0.        0.0361932]
 [0.        0.0529489]
 [0.        0.0699373]
 [0.        0.0861872]
 [0.        0.1036901]
 [0.        0.1195471]
 [0.        0.137025 ]
 [0.        0.1529016]
 [0.        0.1704444]
 [0.        0.1862301]
 [0.        0.2037804]
 [0.        0.2195189]
 [0.        0.2370792]
 [0.        0.2528648]
 [0.        0.2703382]
 [0.        0.2862272]
 [0.        0.3037011]
 [0.        0.3195316]
 [0.        0.3370627]
 [0.        0.3528303]
 [0.        0.3703265]
 [0.        0.386044 ]
 [0.        0.4035675]
 [0.        0.4195833]
 [0.        0.436968 ]
 [0.        0.452889 ]
 [0.        0.4703311]
 [0.        0.4861961]
 [0.        0.5036361]
 [0.        0.5195406]
 [0.        0.5370286]
 [0.        0.5528562]
 [0.        0.5704292]
 [0.        0.5861729]
 [0.        0.603662 ]
 [0.        0.6193836]
 [0.        0.6370655]
 [0.        0.6528637]
 [0.        0.6704972]
 [0.        0.6861757]
 [0.        0.7036246]
 [0.        0.7195503]
 [0.        0.7369844]
 [0.        0.7527906]
 [0.        0.7704535]
 [0.        0.7862136]
 [0.        0.8036854]
 [0.        0.8195135]
 [0.        0.8370933]
 [0.        0.8528958]
 [0.        0.8704272]
 [0.        0.8860362]
 [0.        0.9036633]
 [0.        0.9195344]
 [0.        0.9369632]
 [0.        0.9528637]
 [0.        0.970222 ]
 [0.        0.9862322]
 [0.        1.0036262]
 [0.        1.0197721]
 [0.        1.0368832]
 [0.        1.0528663]
 [0.        1.0703228]
 [0.        1.0862754]
 [0.        1.1037364]
 [0.        1.1194316]
 [0.        1.1370709]
 [0.        1.1528733]
 [0.        1.1708615]
 [0.        1.1865827]
 [0.        1.2040716]
 [0.        1.2198858]
 [0.        1.2375356]
 [0.        1.2530252]
 [0.        1.2704988]
 [0.        1.2862368]
 [0.        1.3037148]
 [0.        1.31955  ]
 [0.        1.3369483]
 [0.        1.3527754]
 [0.        1.370552 ]
 [0.        1.3862477]
 [0.        1.4037009]
 [0.        1.4195622]
 [0.        1.4370213]
 [0.        1.452988 ]]",0.0,,None,None,None,None,None,False,False,False,False,False,False,False,,,,,,,,,
