id,movie_path,dimension,hand,stimulus_type,order_emojis_slider,block,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,continuous_annotation,video_duration,valence_value,arousal_value,preference_value,engagement_value,familiarity_value,checkbox_Neutral,checkbox_Asco,checkbox_Felicidad,checkbox_Sorpresa,checkbox_Ira,checkbox_Miedo,checkbox_Tristeza,continuous_annotation_luminance,stim_value_green,stim_value,recording_dur,subbloque_number,ID,Sesion,Tarea,Consumo de sustancias psicoactivas en las últimas 24 hs,Horas de sueño la noche anterior,date,exp_name,frame_rate,
90,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,0,0,0,,,,,"[[-0.03680752385834252, 4.470000203582458e-05], [-0.04416902863001104, 0.021948800000245683], [-0.05153053340167957, 0.036477199999353616], [-0.05153053340167957, 0.05527549999897019], [-0.05153053340167957, 0.07044089999908465], [-0.05153053340167957, 0.08811699999932898], [-0.05153053340167957, 0.10398189999978058], [-0.05153053340167957, 0.12152229999992414], [-0.05153053340167957, 0.13707480000084615], [-0.05153053340167957, 0.15474840000024415], [-0.05153053340167957, 0.1704496000020299], [-0.05889203817334798, 0.18760939999992843], [-0.05889203817334798, 0.2037839000004169], [-0.06625354294501651, 0.22109280000222498], [-0.06625354294501651, 0.23722149999957765], [-0.07361504771668503, 0.25474060000124155], [-0.07361504771668503, 0.27055599999948754], [-0.07361504771668503, 0.28758659999948577], [-0.07361504771668503, 0.3040142999998352], [-0.07361504771668503, 0.3210399999989022], [-0.07361504771668503, 0.33739520000017365], [-0.07361504771668503, 0.3548171000002185], [-0.07361504771668503, 0.3704589000008127], [-0.07361504771668503, 0.3876544000013382], [-0.07361504771668503, 0.40403820000210544], [-0.07361504771668503, 0.42112730000008014], [-0.07361504771668503, 0.4371319999991101], [-0.07361504771668503, 0.4542944999993779], [-0.07361504771668503, 0.47037619999900926], [-0.07361504771668503, 0.4878954000014346], [-0.05889203817334798, 0.5037083999995957], [-0.014723009543337051, 0.5211655999992217], [0.029446019086674102, 0.5370948000017961], [0.06625354294501662, 0.554228900000453], [0.11778407634669597, 0.570424000001367], [0.16931460974837553, 0.5876605000012205], [0.20612213360671805, 0.6037651000006008], [0.24292965746506057, 0.6207971000003454], [0.2870986860950715, 0.6370059000000765], [0.33126771472508265, 0.6545655000008992], [0.36071373381175653, 0.6703393999996479], [0.3827982481267622, 0.687586600000941], [0.4122442672134361, 0.704036899998755], [0.44169028630011, 0.7209643999995023], [0.46377480061511567, 0.7369620999998006], [0.48585931493012113, 0.7542910000011034], [0.5153053340167948, 0.7703000000001339], [0.5447513531034689, 0.7875399000004109], [0.5815588769618114, 0.8037445000009029], [0.6330894103634908, 0.8207566000019142], [0.6846199437651705, 0.8371010000009846], [0.7287889723951815, 0.854521699999168], [0.7582349914818556, 0.8703824000003806], [0.7876810105685295, 0.8874431000003824], [0.824488534426872, 0.9038505999997142], [0.898103582143557, 0.9209197000018321], [0.9275496012302309, 0.9370501000012155], [0.9496341155452366, 0.9543033000009018], [0.9643571250885734, 0.9703513999993447], [0.9864416394035791, 0.9874822000019776], [1.0, 1.0038673999988532], [1.0, 1.0209553000022424], [1.0, 1.0370910000019649], [1.0, 1.054147800001374], [1.0, 1.0704449000004388], [1.0, 1.0874893000000156], [1.0, 1.1038755000008678], [1.0, 1.120901500002219], [1.0, 1.1370802000019467], [1.0, 1.1545718999987002], [1.0, 1.1704520999992383], [1.0, 1.1875408000014431], [1.0, 1.203714499999478], [1.0, 1.2208922999998322], [1.0, 1.237041100001079], [1.0, 1.254269100001693], [1.0, 1.2704410000005737], [0.9201880964585625, 1.2874331000020902], [0.8097655248835349, 1.3037569000007352], [0.7361504771668499, 1.320647700002155], [0.6846199437651705, 1.3368876000022283], [0.6257279055918223, 1.3540538999986893], [0.559474362646806, 1.3703268999997817], [0.49322081970178955, 1.3874443000022438], [0.4122442672134361, 1.403708000001643], [0.33126771472508265, 1.4208820999992895], [0.27237567655173467, 1.4370436999997764], [0.20612213360671805, 1.4543381000003137], [0.14723009543337007, 1.4703727000014624], [0.06625354294501662, 1.4874328000005335], [-0.04416902863001104, 1.5038592999990215], [-0.24292965746506057, 1.5212369000000763], [-0.353352229040088, 1.5368971999996575], [-0.4490517910717785, 1.5541766999995161], [-0.5300283435601321, 1.5702725000010105], [-0.574197372190143, 1.587418400002207], [-0.618366400820154, 1.603618799999822], [-0.647812419906828, 1.6210594000003766], [-0.706704458080176, 1.6369460999994772], [-0.7508734867101869, 1.6539355000022624], [-0.8024040201118665, 1.6702388000012434], [-0.8465730487418774, 1.6876162000007753], [-0.9054650869152255, 1.7036350000016682], [-0.9496341155452365, 1.721243300002243], [-1.0, 1.7368471000008867], [-1.0, 1.753942700001062], [-1.0, 1.7702891000008094], [-1.0, 1.7875635999989754], [-1.0, 1.8036782999988645], [-1.0, 1.8206983000018226], [-1.0, 1.8371040999991237], [-1.0, 1.854353099999571], [-1.0, 1.8702435000013793], [-1.0, 1.8872823999990942], [-1.0, 1.9034395000016957], [-1.0, 1.920850499998778], [-1.0, 1.9367965999990702], [-1.0, 1.9540230000020529], [-1.0, 1.9705049000003783], [-1.0, 1.9874124999987544], [-1.0, 2.0038411999994423], [-1.0, 2.021227600002021], [-0.9938031441752475, 2.0371106999991753], [-0.898103582143557, 2.0544869000004837], [-0.824488534426872, 2.070389600001363], [-0.7729580010251924, 2.08742809999967], [-0.7435119819385185, 2.1036320999992313], [-0.633089410363491, 2.1207246000012674], [-0.5226668387884635, 2.1368863999996393], [-0.43432878152844145, 2.1541407000004256], [-0.37543674335509347, 2.170359300002019], [-0.33126771472508254, 2.187425500000245], [-0.2870986860950714, 2.2037587000013446], [-0.23556815269339204, 2.2207230999993044], [-0.18403761929171258, 2.236987299998873], [-0.13250708589003302, 2.254218599999149], [-0.0956995620316905, 2.270267200001399], [-0.07361504771668503, 2.287475400000403], [-0.05889203817334798, 2.303577499998937], [-0.022084514315005466, 2.320885000000999], [0.05153053340167957, 2.336794499999087], [0.08097655248835345, 2.3539932999992743], [0.0956995620316905, 2.37031399999978], [0.0956995620316905, 2.3873380000004545], [0.0956995620316905, 2.403751800000464], [0.0956995620316905, 2.4207329000018944], [0.0956995620316905, 2.4369077000010293], [0.0956995620316905, 2.4539413999991666], [0.0956995620316905, 2.4702127000018663], [0.0956995620316905, 2.487453599998844], [0.0956995620316905, 2.5037001999990025], [0.0956995620316905, 2.5207105000008596], [0.0956995620316905, 2.536948699998902], [0.0956995620316905, 2.5542123000013817], [0.0956995620316905, 2.5704222999993362], [0.0956995620316905, 2.587427900001785], [0.0956995620316905, 2.603700600000593], [0.0956995620316905, 2.6209448000008706], [0.0956995620316905, 2.636981999999989], [0.0956995620316905, 2.6538829000019177], [0.10306106680335891, 2.6704759999993257], [0.14723009543337007, 2.6875808000004326], [0.15459160020503848, 2.703806199999235], [0.15459160020503848, 2.7211859000017284], [0.15459160020503848, 2.7370255999994697], [0.15459160020503848, 2.753939199999877], [0.15459160020503848, 2.7702959000016563], [0.15459160020503848, 2.7873814000013226], [0.15459160020503848, 2.8037342999996326], [0.15459160020503848, 2.8210608000008506], [0.15459160020503848, 2.8368484000020544], [0.15459160020503848, 2.8540812999999616], [0.15459160020503848, 2.870180599999003], [0.15459160020503848, 2.887385699999868], [0.15459160020503848, 2.903793900000892], [0.15459160020503848, 2.9206641999990097], [0.15459160020503848, 2.937153599999874], [0.15459160020503848, 2.954074199999013], [0.15459160020503848, 2.9702956000000995], [0.15459160020503848, 2.98732210000162], [0.15459160020503848, 3.0038829000004625], [0.17667611452004395, 3.0207838999995147], [0.2797371813234031, 3.036930999998731], [0.39015975289843063, 3.0542626999995264], [0.5300283435601321, 3.070200300000579], [0.6257279055918223, 3.0874542000019574], [0.7067044580801758, 3.1037467999994988], [0.7067044580801758, 3.120836699999927], [0.7067044580801758, 3.137122600001021], [0.7067044580801758, 3.153934500001924], [0.7067044580801758, 3.1703177000017604], [0.7067044580801758, 3.1873761999995622], [0.7067044580801758, 3.2038001000000804], [0.7067044580801758, 3.220811999999569], [0.7067044580801758, 3.2371022000006633], [0.7067044580801758, 3.254030000000057], [0.7067044580801758, 3.270435300000827], [0.7067044580801758, 3.2873642000013206], [0.7067044580801758, 3.303579499999614], [0.7067044580801758, 3.321131900000182], [0.7140659628518444, 3.336885299999267], [0.765596496253524, 3.353998099999444], [0.8465730487418774, 3.370331400001305], [0.8686575630568831, 3.3874140000007174], [0.88338057260022, 3.4037131000004592], [0.88338057260022, 3.4209790999993857], [0.88338057260022, 3.4370784999991884], [0.88338057260022, 3.454059800002142], [0.88338057260022, 3.470491399999446], [0.88338057260022, 3.487929200000508], [0.88338057260022, 3.5036686999992526], [0.8318500391985406, 3.520774700002221], [0.8097655248835349, 3.5367976000015915], [0.7582349914818556, 3.554153500001121], [0.6772584389935019, 3.5705001999995147], [0.5373898483318005, 3.58741050000026], [0.44169028630011, 3.6036324000015156], [0.29446019086674013, 3.6212105000013253], [0.14723009543337007, 3.6369531999989704], [0.0, 3.65401059999931], [-0.11778407634669597, 3.6704153999999107], [-0.17667611452004406, 3.687368700000661], [-0.23556815269339204, 3.7036781999995583], [-0.279737181323403, 3.7208973999986483], [-0.353352229040088, 3.736893000001146], [-0.4196057719851044, 3.754193299999315], [-0.5226668387884635, 3.7703995000010764], [-0.5962818865051486, 3.7873741000003065], [-0.6846199437651705, 3.803789900000993], [-0.7582349914818556, 3.821289899999101], [-0.8171270296552035, 3.8370093000012275], [-0.88338057260022, 3.8539792000010493], [-0.927549601230231, 3.870252500000788], [-0.9349111060018995, 3.887404900000547], [-0.956995620316905, 3.9035115000006044], [-0.9790801346319105, 3.9212764000003517], [-0.9938031441752475, 3.9371038999997836], [-1.0, 3.954127299999527], [-1.0, 3.9703579999986687], [-1.0, 3.987471299999015], [-1.0, 4.003818500001216], [-1.0, 4.020738800001709], [-1.0, 4.03704210000069], [-1.0, 4.054146900001797], [-1.0, 4.07042680000086], [-0.9790801346319105, 4.087478199999168], [-0.868657563056883, 4.10376449999967], [-0.618366400820154, 4.120844799999759], [-0.47113630538678397, 4.136908100001165], [-0.3459907242684195, 4.154537499998696], [-0.18403761929171258, 4.170383900000161], [-0.04416902863001104, 4.1873831000011705], [0.11778407634669597, 4.203880900000513], [0.2576526670083976, 4.2209857999987435], [0.39752125767009905, 4.23687069999869], [0.5226668387884634, 4.25433780000094], [0.6330894103634908, 4.270457499998884], [0.7140659628518444, 4.287449499999639], [0.8171270296552033, 4.303672699999879], [0.9054650869152256, 4.321082999998907], [1.0, 4.336943099999189], [1.0, 4.3541021999990335], [1.0, 4.370330900001136], [1.0, 4.387544100001833], [1.0, 4.403794000001653], [1.0, 4.420894999999291], [1.0, 4.4369483000009495], [1.0, 4.4538627000001725], [1.0, 4.470235699998739], [1.0, 4.487572099998943], [1.0, 4.503726900002221], [1.0, 4.520680699999502], [1.0, 4.5370874000000185], [1.0, 4.55393069999991], [1.0, 4.570395599999756], [1.0, 4.587380000000849], [1.0, 4.603669100000843], [1.0, 4.62083690000145], [0.9128265916868941, 4.6368036000021675], [0.824488534426872, 4.654163399998652], [0.765596496253524, 4.670313999999053], [0.7435119819385183, 4.687310500001331], [0.6625354294501649, 4.703648599999724], [0.574197372190143, 4.721008900000015], [0.46377480061511567, 4.73672390000138], [0.323906209953414, 4.753961599999457], [0.19876062883504964, 4.7703428999993776], [0.05889203817334798, 4.787349800000811], [-0.05889203817334798, 4.803737999998702], [-0.13250708589003302, 4.820782200000394], [-0.22820664792172352, 4.837047500001063], [-0.3459907242684195, 4.854016600002069], [-0.4564132958434469, 4.870568700000149], [-0.5668358674184745, 4.887669300002017], [-0.633089410363491, 4.903663900000538], [-0.6551739246784964, 4.920880900001066], [-0.6846199437651705, 4.936801700001524], [-0.7140659628518444, 4.95400779999909], [-0.7508734867101869, 4.970251800001279], [-0.7950425153401981, 4.987415300001885], [-0.8171270296552035, 5.003688600001624], [-0.8171270296552035, 5.021058500002255], [-0.8171270296552035, 5.037119799999346], [-0.8171270296552035, 5.054123300000356], [-0.8171270296552035, 5.070727700000134], [-0.8171270296552035, 5.08752480000112], [-0.8024040201118665, 5.10390660000121], [-0.647812419906828, 5.120915300001798], [-0.500582324473458, 5.136815599998954], [-0.33126771472508254, 5.154067999999825], [-0.17667611452004406, 5.1703946000016], [-0.022084514315005466, 5.18746850000025], [0.11778407634669597, 5.20391010000094], [0.23556815269339215, 5.220759600000747], [0.33126771472508265, 5.237063700002182], [0.43432878152844157, 5.254563599999528], [0.4784978101584525, 5.270371900001919], [0.5373898483318005, 5.287376200001745], [0.5889203817334798, 5.303841699998884], [0.7140659628518444, 5.3207246999991185], [0.8171270296552033, 5.336939500000881], [0.9054650869152256, 5.3540902999993705], [1.0, 5.370197000000189], [1.0, 5.387423600001057], [1.0, 5.4037308000006306], [1.0, 5.4208345000006375], [1.0, 5.437052600002062], [1.0, 5.45414879999953], [1.0, 5.47033840000222], [1.0, 5.4875400000019], [1.0, 5.50382190000164], [1.0, 5.520744500001456], [1.0, 5.536948699998902], [1.0, 5.553977300001861], [1.0, 5.570298700000421], [1.0, 5.587469500002044], [1.0, 5.603694800000085], [0.9938031441752475, 5.620873399999255], [0.8318500391985406, 5.637057600000844], [0.6846199437651705, 5.654706299999816], [0.5300283435601321, 5.670431400001689], [0.36807523858342495, 5.687521799998649], [0.16195310497670712, 5.703706100001], [0.03680752385834252, 5.720862800000759], [-0.05153053340167957, 5.736886200000299], [-0.1251455811183645, 5.754517299999861], [-0.20612213360671805, 5.770254800001567], [-0.30182169563840844, 5.787465100002009], [-0.4196057719851044, 5.803619199999957], [-0.5668358674184745, 5.8210297000005085], [-0.7140659628518444, 5.837045799999032], [-0.8612960582852145, 5.854041499998857], [-0.9496341155452365, 5.8705068999988725], [-1.0, 5.887331500001892], [-1.0, 5.903664400000707], [-1.0, 5.920690499999182], [-1.0, 5.936918300001707], [-1.0, 5.95408580000003], [-1.0, 5.97041960000206], [-1.0, 5.987337099999422], [-1.0, 6.003551199999492], [-1.0, 6.023057599999447], [-1.0, 6.037569299998722]]",6.01,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.0018201000020781066], [0.0, 0.01947719999952824], [0.0, 0.038245799998549046], [0.0, 0.05441640000208281], [0.0, 0.0711330000012822], [0.0, 0.08788370000183932], [0.0, 0.10465960000146879], [0.0, 0.12108580000131042], [0.0, 0.138155699998606], [0.0, 0.15436290000070585], [0.0, 0.17156059999979334], [0.0, 0.1877719000003708], [0.0, 0.20486560000063037], [0.0, 0.2210988000006182], [0.0, 0.23820290000003297], [0.0, 0.2545332000008784], [0.0, 0.2714005999987421], [0.0, 0.2879099999991013], [0.0, 0.30466620000152034], [0.0, 0.3209530999993149], [0.0, 0.3385277999987011], [0.0, 0.35441659999924013]]","[[135.7671347562906, 0.0018201000020781066], [134.92056170754873, 0.01947719999952824], [134.07398865880685, 0.038245799998549046], [134.07398865880685, 0.05441640000208281], [134.07398865880685, 0.0711330000012822], [134.07398865880685, 0.08788370000183932], [134.07398865880685, 0.10465960000146879], [134.07398865880685, 0.12108580000131042], [134.07398865880685, 0.138155699998606], [134.07398865880685, 0.15436290000070585], [134.07398865880685, 0.17156059999979334], [133.22741561006498, 0.1877719000003708], [133.22741561006498, 0.20486560000063037], [132.3808425613231, 0.2210988000006182], [132.3808425613231, 0.23820290000003297], [131.5342695125812, 0.2545332000008784], [131.5342695125812, 0.2714005999987421], [131.5342695125812, 0.2879099999991013], [131.5342695125812, 0.30466620000152034], [131.5342695125812, 0.3209530999993149], [131.5342695125812, 0.3385277999987011], [131.5342695125812, 0.35441659999924013]]","[[-0.03680752385834252, 0.0018201000020781066], [-0.04416902863001104, 0.01947719999952824], [-0.05153053340167957, 0.038245799998549046], [-0.05153053340167957, 0.05441640000208281], [-0.05153053340167957, 0.0711330000012822], [-0.05153053340167957, 0.08788370000183932], [-0.05153053340167957, 0.10465960000146879], [-0.05153053340167957, 0.12108580000131042], [-0.05153053340167957, 0.138155699998606], [-0.05153053340167957, 0.15436290000070585], [-0.05153053340167957, 0.17156059999979334], [-0.05889203817334798, 0.1877719000003708], [-0.05889203817334798, 0.20486560000063037], [-0.06625354294501651, 0.2210988000006182], [-0.06625354294501651, 0.23820290000003297], [-0.07361504771668503, 0.2545332000008784], [-0.07361504771668503, 0.2714005999987421], [-0.07361504771668503, 0.2879099999991013], [-0.07361504771668503, 0.30466620000152034], [-0.07361504771668503, 0.3209530999993149], [-0.07361504771668503, 0.3385277999987011], [-0.07361504771668503, 0.35441659999924013]]",,,69,A,non_immersive,No,8,2024-05-06_18h23.08.582,Experiment_VR_non_immersive,60.224093853725165,
91,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,1,1,1,,,,,"[[0.0, 4.6799999836366624e-05], [0.0, 0.02002409999840893], [0.0, 0.036184799999318784], [0.0, 0.05430119999800809], [0.0, 0.07011129999955301], [0.0, 0.08764049999808776], [0.0, 0.10362890000033076], [0.0, 0.12124029999904451], [0.0, 0.13687170000048354], [0.0, 0.15436860000045272], [0.0, 0.17039849999855505], [0.0, 0.18749860000025365], [0.0, 0.20363350000116043], [0.0, 0.2206335000009858], [0.0, 0.23701729999811505], [0.0, 0.2545042999990983], [0.0, 0.2705043999994814], [0.0, 0.28737700000056066], [0.0, 0.3035232000001997], [0.0, 0.3211599999995087], [0.0, 0.33686260000104085], [0.0, 0.35401199999978417], [0.0, 0.3701790000013716], [0.0, 0.38743539999995846], [0.0, 0.403723399998853]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.0018074999970849603], [0.0, 0.008510399999067886], [0.0, 0.027341099998011487], [0.0, 0.0433043999983056], [0.0, 0.06040459999712766], [0.0, 0.07660140000007232], [0.0, 0.09361019999778364], [0.0, 0.11009799999737879], [0.0, 0.12710409999999683], [0.0, 0.14369639999858919], [0.0, 0.16034569999828818], [0.0, 0.17670309999812162], [0.0, 0.1938577000000805], [0.0, 0.21004650000031688], [0.0, 0.227070899996761], [0.0, 0.24345269999685115], [0.0, 0.26028279999809456], [0.0, 0.2762821999967855], [0.0, 0.292865499999607], [0.0, 0.3094201999992947], [0.0, 0.32626709999749437]]","[[140.0, 0.0018074999970849603], [140.0, 0.008510399999067886], [140.0, 0.027341099998011487], [140.0, 0.0433043999983056], [140.0, 0.06040459999712766], [140.0, 0.07660140000007232], [140.0, 0.09361019999778364], [140.0, 0.11009799999737879], [140.0, 0.12710409999999683], [140.0, 0.14369639999858919], [140.0, 0.16034569999828818], [140.0, 0.17670309999812162], [140.0, 0.1938577000000805], [140.0, 0.21004650000031688], [140.0, 0.227070899996761], [140.0, 0.24345269999685115], [140.0, 0.26028279999809456], [140.0, 0.2762821999967855], [140.0, 0.292865499999607], [140.0, 0.3094201999992947], [140.0, 0.32626709999749437]]","[[0.0, 0.0018074999970849603], [0.0, 0.008510399999067886], [0.0, 0.027341099998011487], [0.0, 0.0433043999983056], [0.0, 0.06040459999712766], [0.0, 0.07660140000007232], [0.0, 0.09361019999778364], [0.0, 0.11009799999737879], [0.0, 0.12710409999999683], [0.0, 0.14369639999858919], [0.0, 0.16034569999828818], [0.0, 0.17670309999812162], [0.0, 0.1938577000000805], [0.0, 0.21004650000031688], [0.0, 0.227070899996761], [0.0, 0.24345269999685115], [0.0, 0.26028279999809456], [0.0, 0.2762821999967855], [0.0, 0.292865499999607], [0.0, 0.3094201999992947], [0.0, 0.32626709999749437]]",,,69,A,non_immersive,No,8,2024-05-06_18h23.08.582,Experiment_VR_non_immersive,60.224093853725165,
92,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,2,2,2,,,,,"[[0.0, 4.069999704370275e-05], [0.0, 0.0204833999996481], [0.0, 0.03647569999884581], [0.0, 0.054161599997314624], [0.0, 0.07054259999858914], [0.0, 0.08823419999680482], [0.0, 0.10383249999722466], [0.0, 0.12114479999945615], [0.0, 0.13712039999882109], [0.0, 0.1544579999972484], [0.0, 0.17069689999698312], [0.0, 0.18786619999809773], [0.0, 0.20398109999950975], [0.0, 0.22125289999894449], [0.0, 0.23743259999901056], [0.0, 0.2545274999974936], [0.0, 0.27064659999814467], [0.0, 0.28766239999822574], [0.0, 0.30403409999780706], [0.0, 0.3210752999984834], [0.0, 0.3374459999977262], [0.0, 0.35430389999964973], [0.0, 0.37058069999693544], [0.0, 0.38783259999763686], [0.0, 0.4039134999984526]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,"[[0.0, 0.0019079999983659945], [0.0, 0.010984100001223851], [0.0, 0.02932380000129342], [0.0, 0.04559330000120099], [0.0, 0.06265809999968042], [0.0, 0.07879529999991064], [0.0, 0.09577019999778713], [0.0, 0.11213850000058301], [0.0, 0.12900290000106907], [0.0, 0.14541879999887897], [0.0, 0.1623963999991247], [0.0, 0.17876830000022892], [0.0, 0.19571979999818723], [0.0, 0.2120452999988629], [0.0, 0.22914959999980056], [0.0, 0.2453602999994473], [0.0, 0.26235190000079456], [0.0, 0.2787815000010596]]","[[140.0, 0.0019079999983659945], [140.0, 0.010984100001223851], [140.0, 0.02932380000129342], [140.0, 0.04559330000120099], [140.0, 0.06265809999968042], [140.0, 0.07879529999991064], [140.0, 0.09577019999778713], [140.0, 0.11213850000058301], [140.0, 0.12900290000106907], [140.0, 0.14541879999887897], [140.0, 0.1623963999991247], [140.0, 0.17876830000022892], [140.0, 0.19571979999818723], [140.0, 0.2120452999988629], [140.0, 0.22914959999980056], [140.0, 0.2453602999994473], [140.0, 0.26235190000079456], [140.0, 0.2787815000010596]]","[[0.0, 0.0019079999983659945], [0.0, 0.010984100001223851], [0.0, 0.02932380000129342], [0.0, 0.04559330000120099], [0.0, 0.06265809999968042], [0.0, 0.07879529999991064], [0.0, 0.09577019999778713], [0.0, 0.11213850000058301], [0.0, 0.12900290000106907], [0.0, 0.14541879999887897], [0.0, 0.1623963999991247], [0.0, 0.17876830000022892], [0.0, 0.19571979999818723], [0.0, 0.2120452999988629], [0.0, 0.22914959999980056], [0.0, 0.2453602999994473], [0.0, 0.26235190000079456], [0.0, 0.2787815000010596]]",,,69,A,non_immersive,No,8,2024-05-06_18h23.08.582,Experiment_VR_non_immersive,60.224093853725165,
93,../amsterdam_dynamic_facial_expression_set/F01-Fear-Face Forward.mp4,valence,right,LV-HA,direct,-1,0,3,3,3,,,,,"[[0.0, 4.489999992074445e-05], [0.0, 0.020151100001385203], [0.0, 0.0364728999993531], [0.0, 0.053512999998929445], [0.0, 0.07031189999906928], [0.0, 0.08750080000027083], [0.0, 0.10378789999958826], [0.0, 0.12096910000036587], [0.0, 0.137342300000455], [0.0, 0.15428090000204975], [0.0, 0.1705404999993334], [0.0, 0.1879000000008091], [0.0, 0.2037713999998232], [0.0, 0.2209208000022045], [0.0, 0.23717630000101053], [0.0, 0.2542228999991494], [0.0, 0.2707287000012002], [0.0, 0.2877867999995942], [0.0, 0.3038282000015897], [0.0, 0.3211778000004415], [0.0, 0.33729780000066967], [0.0, 0.3543921999989834], [0.0, 0.37046249999912106], [0.0, 0.38773959999889485], [0.0, 0.4038789000005636], [0.0, 0.4208254000004672]]",0.0,,,,,,,,,,,,,,,,1.75193070000023,,69,A,non_immersive,No,8,2024-05-06_18h23.08.582,Experiment_VR_non_immersive,60.224093853725165,
,,,,,,,,,,,,,,,"[[0.0, 4.260000059730373e-05], [0.0, 0.020550699999148492], [0.0, 0.036750600000232225], [0.0, 0.054299300001730444], [0.0, 0.0707524999997986], [0.0, 0.08796440000151051], [0.0, 0.1042051000003994], [0.0, 0.12128510000184178], [0.0, 0.13735300000189454], [0.0, 0.15456239999912214], [0.0, 0.17074639999918872], [0.0, 0.18805079999947338], [0.0, 0.2042470999986108], [0.0, 0.22118699999919045], [0.0, 0.2374777000004542], [0.0, 0.2548783000020194], [0.0, 0.27077640000061365], [0.0, 0.28799630000139587], [0.0, 0.30420740000045043], [0.0, 0.3212074000002758], [0.0, 0.3374014000000898], [0.0, 0.35469319999901927], [0.0, 0.37084300000060466], [0.0, 0.38798379999934696], [0.0, 0.4042042000000947], [0.0, 0.4211856000001717], [0.0, 0.4374567000013485], [0.0, 0.4545929999985674], [0.0, 0.4708381999989797], [0.0, 0.4878692000020237], [0.0, 0.5042326000002504], [0.0, 0.5213898000001791], [0.0, 0.5374440999985381], [0.0, 0.5547707000005175], [0.0, 0.5708930000000692], [0.0, 0.588148300001194], [0.0, 0.604180099999212]]",0.0,None,None,None,None,None,False,False,False,False,False,False,False,,,,,1,,,,,,,,,
